BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
5393; BALSAS - 69;    5,293;    4,792;;
5391; BALSAS - 230;    5,293;    4,792;;
5423; BANABUIU - 69;    4,711;    4,089;;
5421; BANABUIU - 230;    4,711;    4,089;;
3494; BANDEIRANTES - 34,5;    9,407;    9,548;;
226; BANDEIRANTE GO - 230;    7,743;    7,585;;
218; BANDEIRANTE GO - 345;    7,307;    7,056;;
493; ECH BANDEIRAN - 88;    9,407;    9,548;;
492; BANDEIRANTE SP - 345;    9,407;    9,548;;
309; BARBACENA 2 - 138;    8,499;    8,412;;
308; BARBACENA - 345;    8,533;    8,455;;
633; BARIRI - 138;    8,746;    8,823;;
3056; BARRA DO UNA - 138;    9,199;    9,306;;
6315; BARREIRAS II - 230;    5,570;    5,378;;
6363; BARREIRAS - 69;    5,709;    5,721;;
6365; BARREIRAS - 138;    5,720;    5,763;;
6361; BARREIRAS - 230;    5,709;    5,721;;
6360; BARREIRAS - 500;    5,504;    5,001;;
314; BARREIRO 1 - 138;    8,077;    7,876;;
313; BARREIRO - 345;    8,077;    7,876;;
3190; BASTOS - 138;    8,134;    8,129;;
112; BATEIAS - 500;    8,907;    9,324;;
113; BATEIAS 2 - 500;    8,907;    9,324;;
2359; BATEIAS - 138;    9,411;    9,992;;
814; BATEIAS - 230;    9,324;    9,880;;
895; BATEIAS - 525;    8,922;    9,366;;
114; BATEIAS 3 - 500;    8,900;    9,325;;
562; BAURU - 138;    8,637;    8,697;;
561; BAURU SP - 440;    8,612;    8,668;;
3427; BADY BASSITT - 138;    8,208;    8,191;;
635; BARRA BONITA - 138;    9,052;    9,181;;
9004; BARAO DE COCAIS 3 - 230;    8,397;    8,220;;
4050; B.DESPACHO - 500;    7,606;    7,379;;
709; BERTIOGA II - 138;    9,254;    9,369;;
3844; BERTIOGA 1 - 138;    9,285;    9,404;;
3846; BERTIOGA 3 - 138;    9,218;    9,327;;
4170; BERTIOGA 4 - 138;    9,243;    9,356;;
5513; B. ESPERANCA - 69;    5,524;    5,004;;
4339; BETIM 6 - 138;    7,918;    7,704;;
4337; BETIM 6 -345;    7,893;    7,675;;
9626; B. FLUMINENSE - 500;    8,412;    8,349;;
5158; BONGI - 13,8;    6,140;    5,799;;
936; BARRA GRANDE - 230;    8,551;    9,121;;
7628; COL BOA HORA - 138;    7,841;    7,764;;
948; BIGUACU - 138;    9,450;   10,149;;
947; BAIXO IGUACU SC - 230;    9,387;   10,072;;
946; BIGUACU--525;    9,105;    9,707;;
6584; BIRIGUI 3 - 138;    8,136;    8,120;;
3051; BIRITIBA - 138;    9,139;    9,237;;
6358; B.J.LAPA II - 230;    5,589;    5,080;;
6349; BJLAPAII - 500;    5,652;    5,131;;
6353; B.J.LAPA II - 69;    5,578;    5,068;;
6351; B.J.LAPA - 230;    5,578;    5,068;;
940; BLUMENAU - 138;    9,455;   10,134;;
939; BLUMENAU - 230;    9,417;   10,088;;
938; BLUMENAU - 525;    9,103;    9,674;;
5406; BOM NOME - 13,8;    4,914;    4,403;;
2113; BROTAS - 138;    9,052;    9,181;;
3423; BOITUVA 2 - 138;    9,949;   10,249;;
3054; BOISSUCANGA - 138;    9,168;    9,269;;
5156; BONGI - 69;    6,140;    5,799;;
5152; BONGI - 230;    6,140;    5,799;;
3155; BORBOREMA - 138;    8,502;    8,538;;
626; BOTUCATU - 138;    9,485;    9,693;;
625; BOTUCATU - 230;    9,580;    9,803;;
4506; BARRA PEIXE - 13,8;    7,435;    7,273;;
7770; BRANCO PERES - 138;    8,051;    8,034;;
7734; BRACEL - 440;    8,760;    8,837;;
3158; BRA. PAULISTA - 138;    9,018;    9,102;;
4868; BRASNORTE - 230;    7,018;    6,847;;
4871; BRASNORTE - 138;    7,048;    6,880;;
9064; BRAUNAS - 138;    7,966;    7,713;;
9063; BRAUNAS - 161;    7,977;    7,718;;
9051; BRAUNA - 230;    7,977;    7,718;;
276; BRISAMAR - 138;    8,492;    8,425;;
6334; BROT.MACAUBAS - 230;    5,116;    4,509;;
5944; BRUMADO II - 69;    8,097;    7,813;;
5947; BRUMADO II - 138;    8,097;    7,813;;
5941; BRUMADO II - 230;    8,097;    7,813;;
3917; BURI - 138;   10,148;   10,525;;
6075; BURITIRAMA - 500;    5,162;    4,606;;
5703; CIC. DANTAS - 69;    5,917;    5,540;;
5701; CIC.DANTAS - 230;    5,917;    5,540;;
756; CACHOEIRA DOURADA - 230;    6,765;    6,476;;
755; C. DOURADA - 138;    6,920;    6,652;;
4513; C. MAGALHAES - 138;    7,339;    7,167;;
4512; C. MAGALHAES - 230;    7,298;    7,128;;
3197; CANDIDO MOTA - 88;    8,908;    9,094;;
5526; COELHO NETO - 69;    6,348;    5,883;;
5525; COELHO NETO - 230;    6,362;    5,899;;
5263; CUR.NOVOS II - 69;    4,164;    4,009;;
5262; CURRAIS NOVOS II - 230;    4,164;    4,009;;
183; C. PAULISTA - 138;    8,414;    8,376;;
104; C. PAULISTA - 500;    8,407;    8,373;;
9014; CONSE. PENA - 69;    7,716;    7,471;;
7054; C.PORTO VELHO - 230;    7,153;    6,435;;
7055; C.PORTO VELHO - 500;    4,362;    4,009;;
7049; C. PORTO VELHO - 138;    7,190;    6,480;;
8551; CRISTIANO ROCHA - 230;    6,354;    5,939;;
591; CABREUVA - 138;    9,085;    9,184;;
590; CABREUVA - 230;    9,436;    9,591;;
584; CABREUVA - 440;    9,078;    9,180;;
9305; CACHOEIRINHA 3 - 138;    9,435;   10,189;;
683; CACONDE - 138;    8,632;    8,661;;
9458; CACU - 230;    6,789;    6,506;;
5098; CAETES II - 230;    5,314;    4,757;;
41414; CAIACA-SC - 230;    9,777;   10,542;;
3862; MELHORAMENTOS - 138;    9,093;    9,188;;
9675; CRUZ ALTA 1 – 23;    8,906;    9,681;;
10219; CRUZ ALTA 2 - 69;    9,032;    9,816;;
10218; CRUZ ALTA 2 - 230;    9,069;    9,855;;
5750; CAMACARI - 500;    6,307;    5,961;;
5756; CAMACARI IV - 230;    6,684;    6,441;;
5752; CAMACARI IV - 500;    6,309;    5,970;;
5757; CAMACARI II - 69;    6,724;    6,456;;
9570; CAMAQUA 3 - 69;    9,214;    9,935;;
9569; CAMAQUA 3 - 230;    9,200;    9,916;;
1195; CAMAQUA - 69;    9,219;    9,942;;
1194; CAMAQUA - 230;    9,234;    9,962;;
171; CAMPINAS - 138;    8,912;    9,022;;
123; CAMPINAS - 345;    8,988;    9,104;;
103; CAMPINAS - 500;    8,537;    8,620;;
117; CAMPOS 2 - 500;    8,034;    7,872;;
1196; CAMPO BOM - 69;    9,332;   10,061;;
1198; CAMPO BOM - 230;    9,332;   10,061;;
175; CAMPOS - 138;    7,986;    7,764;;
147; CAMPOS - 345;    7,952;    7,721;;
4684; CANARANA CMT - 230;    8,186;    8,117;;
4683; CANARANA CMT - 138;    8,048;    7,954;;
9591; CANDELARIA 2 - 69;    8,941;    9,674;;
9590; CANDELARIA 2 - 230;    8,941;    9,674;;
9952; CANDIOTA 2 - 230;    8,915;    9,591;;
9951; CANDIOTA 2 - 525;    9,026;    9,694;;
9785; CANDIOTA - 230;    8,608;    9,269;;
9786; CANDIOTA - 525;    8,608;    9,269;;
1324; CANOAS 1 - 23;    9,517;   10,281;;
1190; CANOA 1 - 230;    9,517;   10,281;;
1248; CANOAS 2 - 230;    9,320;   10,056;;
2725; CANOINHAS ESU - 138;    9,851;   10,535;;
943; CANOINHA - 230;    9,862;   10,543;;
1038; CAPIVARI SUL - 138;    9,455;   10,194;;
1037; CAPIVARI-230;    9,455;   10,194;;
1036; CAPIVARI-525;    9,114;    9,786;;
549; CAPIVARA - 440;    8,145;    8,173;;
550; CAPIVARA - 138;    8,162;    8,191;;
3885; CARDOSO - 138;    7,926;    7,864;;
3057; CARAGUATATUBA - 88;    9,087;    9,176;;
3715; CARAJAS GO - 138;    8,059;    7,962;;
3714; CARAJAS GO - 230;    8,059;    7,962;;
6397; CARAJAS PA - 138;    5,754;    5,243;;
6407; CARAJAS PA - 230;    5,754;    5,243;;
7182; CARAUBAS II - 69;    4,255;    4,009;;
477; CARBOCLORO - 230;    9,640;    9,788;;
45467; CARGILL - 138;    7,905;    7,859;;
840; CASCAVEL - 138;    9,072;    9,509;;
839; CASCAVEL - 230;    9,047;    9,487;;
9538; CASCAVEL NORT - 230;    9,089;    9,517;;
2458; CASCAVEL OESTE - 230;    8,896;    9,287;;
896; CASCAVOE - 525;    8,516;    8,812;;
9539; CASCAVEL NORT - 138;    9,057;    9,486;;
9332; CAMPO ASSOBIO - 13,8;    9,705;   10,341;;
10355; CASSILANDIA - 230;    7,740;    7,662;;
2354; CAMPO ASSOBIO - 138;    9,682;   10,309;;
2353; CAMPO ASSOBIO - 230;    9,705;   10,341;;
6489; CASTANHA - 230;    6,719;    6,319;;
6485; CASTANHAL - 138;    6,719;    6,319;;
9278; CASTERTECH - 230;    9,164;    9,842;;
3886; CASTILHO - 138;    7,891;    7,842;;
7640; CASTILHO 2 - 138;    7,875;    7,822;;
10138; CASTRO NORTE - 230;    9,542;   10,058;;
2418; CASTRO NORTE - 138;    9,640;   10,158;;
638; CATANDUVA - 138;    8,339;    8,347;;
5786; CATU - 69;    6,981;    7,005;;
5782; CATU - 230;    6,981;    7,005;;
5653; CAUIPE - 69;    5,095;    4,509;;
5651; CAIUPE - 230;    5,095;    4,509;;
9279; CAXIAS SUL 5 - 13,8;    9,209;    9,910;;
1201; CAXIAS SUL 2 - 69;    9,178;    9,868;;
1200; CAXIAS SUL 2 - 230;    9,143;    9,818;;
1193; CAXIAS SUL 5 - 69;    9,191;    9,886;;
1192; CAXIAS 5 -230;    9,209;    9,910;;
1387; CAXIAS 6 - 69;    9,160;    9,836;;
1386; CAXIAS 6 - 230;    9,160;    9,836;;
965; CAXIAS - 230;    9,096;    9,756;;
964; CAXIAS RS - 525;    8,913;    9,523;;
5529; CAXIAS II - 69;    6,520;    6,078;;
10217; CAXIAS NORTE - 138;    9,023;    9,669;;
10216; CAXIAS NORTE - 230;    9,023;    9,669;;
10215; CAXIAS NORTE - 525;    8,867;    9,463;;
607; CBA - 230;    9,436;    9,591;;
608; CBA TERM - 440;    9,247;    9,356;;
603; CBA 2 - 440;    9,247;    9,356;;
10033; CURITIBA CENTRO - 138 (69kV);    9,677;   10,328;;
9543; CBA LESTE - 230;    9,554;   10,185;;
9542; CBA LESTE - 525;    9,080;    9,619;;
9698; CURITIBA NORT - 138;    9,507;   10,146;;
9697; CURITIBA NORT - 230;    9,551;   10,216;;
9201; CAMPO BOM - 23;    9,332;   10,061;;
624; CAPAO BONITO - 138;   10,280;   10,682;;
623; CAPAO BONITO - 230;   10,656;   11,129;;
6603; CASA BRANCA 5 - 138;    8,623;    8,653;;
3132; CASA BRANCA - 138;    8,624;    8,654;;
3964; CANA BRAVA - 230;    5,980;    5,467;;
9321; C.COMPRIDO - 13,8;    9,497;   10,108;;
2363; C.COMPRIDO - 69;    9,598;   10,234;;
816; C.COMPRIDO - 230;    9,497;   10,108;;
4144; JARINU 2 - 138;    9,008;    9,092;;
6132; CEAMIRIM - 230;    4,536;    4,009;;
6130; CEA.MIRIM II - 500;    4,535;    4,009;;
3081; CEBRASP - 88;    9,271;    9,364;;
3149; CERQUEIRA CESAR 2 - 88;    9,288;    9,499;;
4172; CEDASA - 138;    9,052;    9,181;;
3429; CENTRO-CTR - 20;    9,973;   10,255;;
428; CENTRO-CTR - 88;    9,973;   10,255;;
427; CENTRO - 230;    9,973;   10,255;;
4148; FERRO LIGAS - 138;    9,911;   10,200;;
9731; CERRO CHATO - 230;    8,640;    9,427;;
3933; PPE-INVEX - 138;    9,905;   10,192;;
2035; CERQUILHO 3 - 230;    9,970;   10,255;;
3919; CERQUILHO - 88;    9,382;    9,591;;
3874; CERQUILHO 2 - 138;    9,905;   10,192;;
3920; CESARIO LANGE - 138;    9,926;   10,219;;
970; GARABI 2 - 500;    8,726;    9,328;;
971; GARABI 1 - 500;    8,726;    9,328;;
6107; CAMPO FORMOSO - 230;    4,808;    4,168;;
1043; RIVERA - 230;    8,733;    9,524;;
5222; CAMPINA GRANDE II - 230;    5,109;    4,526;;
1890; C.G.IMBIRUSSU - 138;    8,132;    8,145;;
1026; CAMPO GRANDE2 - 138;    8,104;    8,111;;
1025; CAMPO GRANDE II - 230;    8,105;    8,112;;
5226; C.GRANDE II - 69;    5,109;    4,525;;
5202; CAMPINA GRANDE III - 230;    5,058;    4,469;;
5200; CAMPINA GRANDE III - 500;    4,839;    4,227;;
5327; CHAPADA I - 138;    4,532;    4,009;;
5303; CHAPADA 1 PI - 230;    4,531;    4,009;;
6631; CHAPADA 2 PI - 230;    4,527;    4,009;;
5305; CHAPADA 3 PI - 230;    4,452;    4,009;;
1089; CHAPADAO - 230;    7,740;    7,662;;
5687; CHAPADINHA II - 69;    6,212;    5,727;;
5685; CHAPADINHA II - 230;    6,205;    5,720;;
10276; CHARQUEADAS 3 - 230;    9,288;   10,000;;
1203; CHARQUEADAS - 69;    9,366;   10,089;;
951; CHARQUEADAS (SE) - 230;    9,366;   10,089;;
615; CHAVANTES - 230;    9,189;    9,401;;
7784; HELIO VALGAS MG - 345;    6,402;    5,988;;
9342; C.I.CURITIBA - 13,8;    9,587;   10,223;;
2368; C.I.CURITIBA - 69;    9,598;   10,236;;
815; C.IND. CURITIBA - 230;    9,587;   10,223;;
1257; C.INDUSTRIAL - 138;    9,441;   10,197;;
1258; C.INDUSTRIAL - 230;    9,436;   10,190;;
9207; C.INDUSTRIAL - 23;    9,436;   10,190;;
4495; CLAUDIA - 500;    6,755;    6,505;;
3922; CIMENTO MARINGA - 138;   10,249;   10,678;;
5751; CAMACARI II - 230;    6,724;    6,456;;
860; C.MOURAO - 138;    9,087;    9,527;;
954; C.MOURAO - 230;    9,112;    9,577;;
958; C.NOVOS - 138;    8,714;    9,308;;
956; CAMPOS NOVOS - 230;    8,655;    9,236;;
955; CAMPOS NOVOS - 525;    8,853;    9,433;;
9513; UTE COCAL - 88;    8,590;    8,720;;
3969; COCAL 2 - 138;    8,170;    8,201;;
789; CODEMI GO- 230;    6,193;    5,683;;
4465; COLIDER - 500;    6,755;    6,505;;
7308; COLINAS--138;    5,407;    4,888;;
7300; COLINAS - 500;    5,308;    4,769;;
9607; COMPERJ - 345;    8,364;    8,227;;
3921; CONCHAS - 88;    9,382;    9,592;;
3805; CONCHAL - 138;    8,834;    8,902;;
3806; CORDEIROPOLIS - 138;    8,795;    8,863;;
5623; COREMAS - 69;    4,946;    4,378;;
5621; SE COREMAS II - 230;    4,946;    4,378;;
3970; CORUMBA - 138;    7,220;    6,960;;
1019; CORUMBA - 138;    8,660;    8,810;;
1018; CORUMBA 2 - 30;    8,666;    8,819;;
220; CORUMBA - 345;    7,220;    6,960;;
5803; COTEGIPE - 69;    6,902;    6,698;;
5802; COTEGIPE - 230;    6,902;    6,698;;
5216; COTEMINAS - 230;    5,217;    4,650;;
4533; COXIPO - 138;    7,420;    7,265;;
4532; COXIPO - 230;    7,432;    7,281;;
27; C. PAULISTA 2 - 500;    8,407;    8,373;;
9009; CONSE. PENA - 13,8;    7,716;    7,471;;
319; CONSE. PENA - 230;    7,716;    7,471;;
7615; CPKELCCO - 138;    8,799;    8,868;;
8320; CRATO - 69;    4,947;    4,346;;
8319; CRATO 2 - 230;    4,947;    4,346;;
3838; CRESCIUMAL - 138;    8,729;    8,785;;
3870; CRUZACO - 138;    9,046;    9,132;;
5792; CATU - 13,8;    6,981;    7,005;;
9104; U.CUBATAO - 230;    9,591;    9,734;;
9105; CUBATAO - 230;    9,591;    9,734;;
4515; CUIABA - 230;    7,396;    7,243;;
4514; CUIABA - 500;    7,393;    7,233;;
960; CURITIBA - 230;    9,381;    9,985;;
959; CURITIBA - 525;    9,020;    9,526;;
6641; CURRAL NOVO PIAUI - 230;    4,491;    4,009;;
6640; CURRAL NOVO PIAUI - 500;    4,739;    4,111;;
7603; CUTRALE COL. - 138;    9,333;    9,460;;
44812; VEREDA - 345;    6,484;    6,084;;
5473; DELM. GOUVEIA- 69;    5,571;    5,120;;
5471; DELM. GOUVEIA - 230;    5,571;    5,120;;
5804; D.PITUACU - 230;    7,054;    6,869;;
420; DOMENICO RANGONI - 345;    9,327;    9,460;;
498; DA MATA  - 138;    8,014;    7,985;;
4892; DARDANELOS - 230;    6,908;    6,724;;
3401; ETC DCTA SP - 088;    9,307;    9,400;;
9112; DECASA - 88;    8,796;    8,964;;
3837; DELTA ELK - 138;    9,052;    9,181;;
5730; DER.OLD 1- 230;    6,443;    6,244;;
2339; DESCALVADO - 138;    8,614;    8,651;;
2706; DESTERRO - 138;    9,772;   10,539;;
945; DESTERRO - 230;    9,897;   10,686;;
1223; DONA FRANCISCA - 230;    8,563;    9,305;;
7228; DIANOPOLIS II - 138;    5,561;    5,200;;
9320; D.S.J.PINHAIS - 69;    9,687;   10,339;;
818; D. INDUSTRIAL SJP - 230;    9,672;   10,315;;
9322; D.S.J.PINHAIS - 13,8;    9,672;   10,315;;
4290; DOOSAN DABO - 138;    8,803;    8,882;;
10102; DOURADOS 2 - 138;    8,362;    8,427;;
10101; DOURADOS 2 - 230;    8,348;    8,408;;
1086; DOURADOS - 230;    8,385;    8,458;;
1142; DOURADOS - 138;    8,375;    8,444;;
639; DRACENA - 138;    8,081;    8,078;;
9125; D.CENTER ITAU - 138;    8,845;    8,912;;
3127; DURATEX ITAP - 138;   10,120;   10,474;;
5683; ELISEU MARTINS - 69;    5,229;    4,716;;
5681; E. MARTIN - 230;    5,229;    4,716;;
7641; ESTRELA D OESTE - 138;    7,905;    7,843;;
410; EDGARD SOUZA - 230;    9,636;    9,828;;
3833; TRW AUTOMOTI. - 138;    8,825;    8,893;;
3018; EDEIA - 230;    6,900;    6,642;;
4192; UTE ELDORADO - 138;    7,887;    7,835;;
9241; ELDORADO SUL - 23;    9,439;   10,182;;
1212; ELDORADO - 230;    9,439;   10,182;;
5872; EMBASA - 230;    7,031;    6,760;;
321; EMBORCACAO - 138;    7,215;    6,958;;
320; EMBORCACAO - 500;    7,231;    6,975;;
3063; EMBRAER - 88;    8,968;    9,037;;
4193; EMBRAMACO - 138;    8,792;    8,860;;
3472; EMBRAPORT - 138;    9,361;    9,489;;
583; EMBU-GUACU - 138;    9,359;    9,480;;
582; EMBU-GUACU - 345;    9,342;    9,469;;
581; EMBU-GUACU - 440;    9,277;    9,385;;
9127; EMPLAL - 138;    7,902;    7,856;;
6003; ENCRUZO NOVO - 69;    6,445;    5,997;;
6001; ENCRUZO - 230;    6,445;    5,997;;
3175; ENEIDA - 138;    8,055;    8,044;;
41413; ENSEAD-SC2 - 30;    9,628;   10,363;;
411; EDGARD SOUZA - 88;    9,636;    9,828;;
3012; ESTREITO - 345;    7,931;    7,805;;
3010; ESTREITO - 500;    7,893;    7,773;;
5974; EUNAPOLIS - 138;    8,359;    8,089;;
5972; EUNAPOLI - 230;    8,404;    8,134;;
6133; EXTREMOZ II - 69;    4,716;    4,072;;
6131; EXTREMOZ II - 230;    4,716;    4,072;;
610; F.DIAS - 440;    8,552;    8,566;;
609; F.DIAS - 500;    8,331;    8,311;;
60; F.IGUACU - 765;    8,535;    8,776;;
7639; FRANGO RICO - 138;    7,960;    7,905;;
1207; FARROUPILHA - 69;    9,165;    9,852;;
962; FARROUPILHA - 230;    9,165;    9,852;;
1062; FOZ CHAPECO - 138;    8,634;    9,227;;
1071; FOZ DO CHAPECO - 230;    8,611;    9,203;;
848; FOZ DO CHOPIM - 138;    8,947;    9,423;;
898; FCHOPIM--230;    8,880;    9,359;;
6991; FEIJO - 69;    7,919;    7,289;;
