Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
5098; CAETES II - 230;;  8,267; 16,993; 11,758; 11,712;;; 11,712;
41414; CAIACA-SC - 230;;  6,359;  0,000;  3,815;  4,959;;;  4,959;
10218; CRUZ ALTA 2 - 230;;  8,590;  0,000;  5,154;  5,109;;;  5,109;
5750; CAMACARI - 500;;  7,510; 12,989;  9,702;  9,656;;;  9,656;
5756; CAMACARI IV - 230;;  6,582; 12,426;  8,920;  8,874;;;  8,874;
5752; CAMACARI IV - 500;;  7,431; 13,097;  9,697;  9,652;;;  9,652;
9569; CAMAQUA 3 - 230;;  8,009;  0,000;  4,805;  4,959;;;  4,959;
1194; CAMAQUA - 230;;  7,968;  0,000;  4,781;  4,959;;;  4,959;
123; CAMPINAS - 345;;  6,543;  0,551;  4,146;  4,959;;;  4,959;
103; CAMPINAS - 500;;  7,642;  1,241;  5,081;  5,036;;;  5,036;
117; CAMPOS 2 - 500;;  7,466;  4,109;  6,123;  6,077;;;  6,077;
1198; CAMPO BOM - 230;;  7,565;  0,000;  4,539;  4,959;;;  4,959;
147; CAMPOS - 345;;  7,796;  4,036;  6,292;  6,247;;;  6,247;
4684; CANARANA CMT - 230;;  7,094;  3,878;  5,808;  5,763;;;  5,763;
9590; CANDELARIA 2 - 230;;  8,910;  0,000;  5,346;  5,301;;;  5,301;
9952; CANDIOTA 2 - 230;;  8,701;  0,000;  5,221;  5,175;;;  5,175;
9951; CANDIOTA 2 - 525;;  8,343;  0,000;  5,006;  4,961;;;  4,961;
9785; CANDIOTA - 230;;  9,613;  0,000;  5,768;  5,723;;;  5,723;
9786; CANDIOTA - 525;;  9,613;  0,000;  5,768;  5,723;;;  5,723;
1190; CANOA 1 - 230;;  7,216;  0,000;  4,330;  4,959;;;  4,959;
1248; CANOAS 2 - 230;;  7,711;  0,000;  4,627;  4,959;;;  4,959;
943; CANOINHA - 230;;  5,868;  0,000;  3,521;  4,959;;;  4,959;
1037; CAPIVARI-230;;  7,350;  0,000;  4,410;  4,959;;;  4,959;
1036; CAPIVARI-525;;  8,092;  0,000;  4,855;  4,959;;;  4,959;
549; CAPIVARA - 440;;  8,794;  1,540;  5,892;  5,847;;;  5,847;
3714; CARAJAS GO - 230;;  8,446;  2,510;  6,071;  6,026;;;  6,026;
6407; CARAJAS PA - 230;;  8,925; 13,729; 10,846; 10,801;;; 10,801;
477; CARBOCLORO - 230;;  5,137;  0,000;  3,082;  4,959;;;  4,959;
839; CASCAVEL - 230;;  7,517;  0,000;  4,510;  4,959;;;  4,959;
9538; CASCAVEL NORT - 230;;  7,331;  0,000;  4,399;  4,959;;;  4,959;
2458; CASCAVEL OESTE - 230;;  7,790;  0,000;  4,674;  4,959;;;  4,959;
896; CASCAVOE - 525;;  8,590;  0,000;  5,154;  5,109;;;  5,109;
10355; CASSILANDIA - 230;;  9,519;  2,550;  6,731;  6,686;;;  6,686;
2353; CAMPO ASSOBIO - 230;;  6,230;  0,000;  3,738;  4,959;;;  4,959;
6489; CASTANHA - 230;;  6,603; 12,216;  8,848;  8,803;;;  8,803;
9278; CASTERTECH - 230;;  7,919;  0,000;  4,751;  4,959;;;  4,959;
10138; CASTRO NORTE - 230;;  6,458;  0,000;  3,875;  4,959;;;  4,959;
5782; CATU - 230;;  5,941; 11,852;  8,306;  8,260;;;  8,260;
5651; CAIUPE - 230;;  8,634; 17,577; 12,212; 12,166;;; 12,166;
1200; CAXIAS SUL 2 - 230;;  7,971;  0,000;  4,782;  4,959;;;  4,959;
1192; CAXIAS 5 -230;;  7,843;  0,000;  4,706;  4,959;;;  4,959;
1386; CAXIAS 6 - 230;;  7,925;  0,000;  4,755;  4,959;;;  4,959;
965; CAXIAS - 230;;  8,074;  0,000;  4,844;  4,959;;;  4,959;
964; CAXIAS RS - 525;;  8,448;  0,000;  5,069;  5,024;;;  5,024;
10216; CAXIAS NORTE - 230;;  8,234;  0,000;  4,940;  4,959;;;  4,959;
10215; CAXIAS NORTE - 525;;  8,532;  0,000;  5,119;  5,074;;;  5,074;
607; CBA - 230;;  5,495;  0,000;  3,297;  4,959;;;  4,959;
608; CBA TERM - 440;;  5,949;  0,102;  3,610;  4,959;;;  4,959;
603; CBA 2 - 440;;  5,949;  0,102;  3,610;  4,959;;;  4,959;
9543; CBA LESTE - 230;;  6,632;  0,000;  3,979;  4,959;;;  4,959;
9542; CBA LESTE - 525;;  7,685;  0,000;  4,611;  4,959;;;  4,959;
9697; CURITIBA NORT - 230;;  6,479;  0,000;  3,887;  4,959;;;  4,959;
623; CAPAO BONITO - 230;;  3,175;  0,000;  1,905;  4,959;;;  4,959;
3964; CANA BRAVA - 230;; 10,905;  9,591; 10,380; 10,334;;; 10,334;
816; C.COMPRIDO - 230;;  6,641;  0,000;  3,984;  4,959;;;  4,959;
6132; CEAMIRIM - 230;;  9,722; 18,843; 13,371; 13,325;;; 13,325;
6130; CEA.MIRIM II - 500;;  9,913; 18,561; 13,372; 13,327;;; 13,327;
427; CENTRO - 230;;  4,307;  0,000;  2,584;  4,959;;;  4,959;
9731; CERRO CHATO - 230;;  9,605;  0,000;  5,763;  5,718;;;  5,718;
2035; CERQUILHO 3 - 230;;  4,595;  0,000;  2,757;  4,959;;;  4,959;
970; GARABI 2 - 500;;  8,928;  0,000;  5,357;  5,311;;;  5,311;
971; GARABI 1 - 500;;  8,928;  0,000;  5,357;  5,311;;;  5,311;
6107; CAMPO FORMOSO - 230;; 10,168; 16,767; 12,808; 12,762;;; 12,762;
1043; RIVERA - 230;;  9,357;  0,000;  5,614;  5,569;;;  5,569;
5222; CAMPINA GRANDE II - 230;;  8,587; 17,578; 12,183; 12,138;;; 12,138;
1025; CAMPO GRANDE II - 230;;  8,786;  1,762;  5,976;  5,931;;;  5,931;
5202; CAMPINA GRANDE III - 230;;  8,715; 17,651; 12,289; 12,244;;; 12,244;
5200; CAMPINA GRANDE III - 500;;  9,332; 17,860; 12,743; 12,698;;; 12,698;
5303; CHAPADA 1 PI - 230;; 10,728; 17,358; 13,380; 13,335;;; 13,335;
6631; CHAPADA 2 PI - 230;; 10,688; 17,441; 13,390; 13,344;;; 13,344;
5305; CHAPADA 3 PI - 230;; 10,883; 17,539; 13,545; 13,500;;; 13,500;
1089; CHAPADAO - 230;;  9,519;  2,550;  6,731;  6,686;;;  6,686;
5685; CHAPADINHA II - 230;;  6,907; 14,419;  9,912;  9,867;;;  9,867;
10276; CHARQUEADAS 3 - 230;;  7,788;  0,000;  4,673;  4,959;;;  4,959;
951; CHARQUEADAS (SE) - 230;;  7,613;  0,000;  4,568;  4,959;;;  4,959;
615; CHAVANTES - 230;;  6,667;  0,000;  4,000;  4,959;;;  4,959;
7784; HELIO VALGAS MG - 345;; 10,670;  7,758;  9,505;  9,459;;;  9,459;
815; C.IND. CURITIBA - 230;;  6,457;  0,000;  3,874;  4,959;;;  4,959;
1258; C.INDUSTRIAL - 230;;  7,410;  0,000;  4,446;  4,959;;;  4,959;
4495; CLAUDIA - 500;; 11,798;  4,235;  8,773;  8,728;;;  8,728;
5751; CAMACARI II - 230;;  6,624; 12,158;  8,838;  8,793;;;  8,793;
954; C.MOURAO - 230;;  7,450;  0,000;  4,470;  4,959;;;  4,959;
956; CAMPOS NOVOS - 230;;  9,172;  0,000;  5,503;  5,458;;;  5,458;
955; CAMPOS NOVOS - 525;;  8,530;  0,000;  5,118;  5,073;;;  5,073;
789; CODEMI GO- 230;; 10,452;  9,167;  9,938;  9,893;;;  9,893;
4465; COLIDER - 500;; 11,798;  4,235;  8,773;  8,728;;;  8,728;
7300; COLINAS - 500;; 10,124; 14,244; 11,772; 11,726;;; 11,726;
9607; COMPERJ - 345;;  7,061;  3,006;  5,439;  5,394;;;  5,394;
5621; SE COREMAS II - 230;;  9,070; 17,695; 12,520; 12,475;;; 12,475;
1018; CORUMBA 2 - 30;;  7,437;  0,876;  4,813;  4,959;;;  4,959;
220; CORUMBA - 345;;  9,337;  5,517;  7,809;  7,763;;;  7,763;
5802; COTEGIPE - 230;;  6,148; 11,947;  8,467;  8,422;;;  8,422;
5216; COTEMINAS - 230;;  8,363; 17,356; 11,960; 11,915;;; 11,915;
4532; COXIPO - 230;; 10,309;  2,961;  7,370;  7,325;;;  7,325;
27; C. PAULISTA 2 - 500;;  7,388;  2,296;  5,351;  5,306;;;  5,306;
319; CONSE. PENA - 230;;  7,571;  5,601;  6,783;  6,738;;;  6,738;
8319; CRATO 2 - 230;;  9,378; 17,229; 12,518; 12,473;;; 12,473;
