BARRA;NOME;TUST-RB
4521; ITIQUIRA - 230;    7,777
225; ITUMBIARA - 230;    7,682
217; ITUMBIARA - 345;    7,422
210; ITUMBIARA - 500;    7,686
138; ITUTINGA - 345;    5,314
999; IVAIPORA E - 525;    5,021
66; IVAIPORA - 525;    4,999
65; IVAIPORA - 765;    5,089
1088; IVINHEMA - 230;    5,726
6140; J. CAMARA III - 500;   13,437
331; JUIZ DE FORA - 345;    5,074
8511; J.TEIXEIRA - 230;    9,164
5346; JABOATAO D -230;   10,720
5822; JACARACANGA - 230;    8,722
144; JACAREPAGUA - 345;    4,958
5925; JAGUARUANA - 230;   13,406
5924; JAGUARUANA - 500;   13,236
6321; JAGUARARI-SE - 230;   12,406
326; JAGUARA - 345;    6,685
325; JAGUARA - 500;    7,100
827; JAGUARIAIVA - 230;    4,958
3389; JAIBA - 230;   12,959
4350; JANAUBA 3 - 500;   10,319
4311; JANAUBA 3 - 230;   11,981
8240; JANDAIA CE - 230;   13,206
586; JANDIRA - 440;    4,958
5721; JARDIM SE - 230;   10,563
5720; JARDIM - 500;   11,260
10087; JARAGUA DO SUL - 230;    4,958
6870; JARU - 230;    6,386
1084; JATAI - 230;    7,168
4862; JAURU - 230;    7,681
4700; JAURU - 500;    7,504
10256; J. BOTANICO 1 - 230;    4,958
10257; J. BOTANICO 2 - 230;    4,958
6141; J. CAMARA II - 230;   13,568
5128; J. CAMARA III - 230;   13,559
9013; JECEABA - 345;    5,624
7280; JEREMOABO - 500;   11,704
6840; JI PARANA - 230;    6,600
7051; UHE JIRAU - 500 (Back-to-back);   11,496
7061; UHE JIRAU - 500;   13,827
1006; JORGE LACERDA A - 230;    4,965
1010; JORGE LACERDA B - 230;    4,997
1011; JORGE LACERDA C - 230;    4,997
3035; J.NEIVA 2 - 345;    6,555
3034; J.NEIVA 2 - 500;    7,521
5331; JOAIRAM - 230;   10,462
1020; JOINV. NOR - 230;    4,958
1015; JOINVILLE - 230;    4,958
10056; JOINVILLE SUL - 230;    4,958
10055; JOINVILLE SUL - 525;    4,958
5836; JOAO PESSOA II - 500;   12,613
5837; JOAO PESSOA II - 230;   10,995
6311; JUAZEIRO II - 230;   12,716
6501; JUAZEIRO III - 230;   12,317
6500; JUAZEIRO III - 500;   12,317
4869; JUBA - 230;    7,918
4894; JUINA - 230;    8,456
539; JUPIA - 440;    6,476
618; JURUMIRIM - 230;    4,958
8250; JURUPARI-230;   11,806
8200; JURUPARI-500;   11,683
8321; JURUTI - 230;   10,846
4333; PRES. JUSCELINO - 345;    7,557
4332; PRES. JUSCELINO - 500;    8,796
9988; KLABIN - 230;    4,958
5050; LUIS GONZAGA - 500;   12,214
336; LAFAIETE - 345;    5,280
950; LAGES----230;    4,958
9506; LAGOS - 345;    5,967
9509; LAGOS - 500;    5,903
1218; LAJEADO 2 - 230;    4,958
7207; LAJEADO - 230;   11,952
7204; LAJEADO - 500;   11,628
1163; LAJEADO GRANDE - 230;    5,270
8270; LARANJAL - 230;   11,923
5037; LAGOA BARRO - 230;   12,599
6663; LAGOA DO CARRO - 230;   11,412
134; L.C.BARRETO - 345;    6,515
8700; LECHUGA - 230;    9,389
8500; LECHUGA - 500;   10,386
464; LESTE - 345;    4,958
5422; LIBRA - 230;   12,914
3022; LINHARES 2 - 230;    6,305
1230; LIVRAMENTO 2 - 230;    5,593
2080; LIVRAMENTO 3 - 230;    5,716
5071; LAGOA NOVA II - 230;   14,043
1028; LONDRIN E - 230;    4,958
889; LONDRC-PR230;    4,958
1027; LONDRINA - 525;    5,135
3384; LORENA SP - 230;    4,958
3383; LORENA SP - 500;    5,240
4573; L. DO RIO VERDE - 230;    7,286
3007; LUZIANIA - 500;    8,961
1325; L.VERMELHA - 230;    4,983
9783; LAJEADO 3 - 230;    4,958
6291; MORRO DO CHAPEU II - 230;   11,658
6290; MORRO DO CHAPEU II - 500;   11,317
495; M. FORNASARO - 345;    4,958
131; MASCARENHAS DE MORAES - 345;    6,203
416; MANOEL NOBREGA - 230;    4,958
438; REALEZA - 345;    4,958
530; M.RONDON SP - 440;    6,407
8145; MONTE VERDE - 500;   13,457
3966; MACAE MERCHAN - 345;    6,275
9970; MACAMBARA 3 - 230;    5,322
1225; MACAMBARA - 230;    5,287
8280; MACAPA - 230;   11,777
5312; MACEIO II - 230;    9,638
5311; MACEIO - 230;    9,466
1030; MACHADINHO - 525;    5,248
3110; M. AGUDO - 00;    6,250
7408; M.ALEGRE 2 - 345;    7,318
8521; MANAUS - 230;    8,839
4592; MANSO - 230;    7,518
6401; MARABA - 230;   11,020
6400; MARABA - 500;   11,810
5081; MARACANAU - 230;   11,919
44609; MARANGATU - 230;   11,977
1103; MARGEM PR - 500;    4,958
4598; MARIMBII-500;    6,799
213; MARIMBONDO - 345;    6,888
100; MARIMBONDO - 500;    6,875
868; MARINGA - 230;    4,958
6661; MARITUBA - 230;    9,487
6660; MARITUBA - 500;   10,782
9820; MARMELEIRO 2 - 525;    5,391
2654; MASCARENHAS - 230;    6,708
5852; MATATU - 230;    7,781
8531; MAUA 3 - 230;    9,082
981; MAUA - 230;    4,958
341; MONTES CLAROS - 345;    9,935
963; MONTE CLARO - 230;    5,009
10005; MEDIANEIRA - 230;    4,958
7279; MENDUBIM - 230;   13,844
345; MESQUITA - 230;    6,550
344; MESQUITA - 500;    7,408
5300; MESSIAS - 500;   10,842
5411; MILAGRES II - 230;   12,780
5408; MILAGRES 500;   12,917
7200; MIRACEMA - 500;   11,598
6710; MIRAMAR--230;    9,140
5541; MIRANDA - 230;   11,098
5540; MIRANDA II - 500;   11,906
572; MIRASSOL II - 440;    5,790
5191; MIRUEIRA - 230;   10,095
2078; MISSOES - 230;    5,321
5380; MILAGRE 2 - 500;   13,016
8392; MLGICO CE - 230;   12,789
565; M. MIRIM 3 - 440;    4,958
161; MOGI FCE - 230;    4,958
446; MOGI EP - 230;    4,958
129; MOGI - 345;    4,958
1520; MONLEVADE 2 - 230;    5,104
4331; MONLEVADE 4 - 230;    5,608
6565; ONCA PUMA - 230;    8,945
5441; MOSSORO II - 230;   13,925
6091; MOSSORO IV - 230;   13,616
5341; MRRII----230;   11,257
5301; MESSIAS - 230;    9,762
5302; MESSIAS 2 - 230;    9,762
5211; MUSSURE II - 230;   10,599
4353; MUTUM MG - 500;    6,593
5029; MOXOTO - 230;   12,550
1545; NOVA ERA II - 230;    6,377
9609; N.IGUACU - 345;    5,071
9608; N.IGUACU - 500;    5,301
4552; NOVA MUTUM - 230;    7,860
252; N.PECANH-230;    5,141
788; N.TOCA GO - 230;    9,916
5981; NARANDIBA - 230;    7,788
5241; NATAL II - 230;   12,500
5245; NATAL III - 230;   12,601
350; NEVES - 345;    6,830
349; NEVES - 500;    7,138
787; NIQUELANDIA - 230;    9,916
9015; NOVA LIMA 6 - 345;    6,018
6862; NMPARANA-230;    7,331
4542; NOBRES - 230;    7,518
6743; NOVA OLINDA - 500;   12,397
442; NORDESTE - 345;    4,958
5212; NORFIL - 230;   10,377
435; NORTE - 345;    4,958
9547; NOVA PETROPOLIS 2 - 230;    4,958
7407; NOVA PONTE - 345;    7,782
360; NOVA PONTE - 500;    7,421
9544; NOVA P.PRIMAVERA - 440;    6,316
545; NOVA P.PRIMAVERA - 230;    5,794
1228; NOVA PRATA 2 - 230;    4,958
980; N.S. RITA - 230;    4,958
979; N.S. RITA - 525;    4,996
5741; N.S.SOCORRO - 230;   10,444
414; OESTE - 440;    4,958
5740; OLINDINA - 500;   11,194
384; OURO PRETO 2 - 500;    6,656
385; OURO PRETO 2 - 345;    6,058
8311; ORIXIMINA - 230;   11,018
8300; ORIXIMINA - 500;   11,179
1231; OSORIO 2 - 230;    4,958
9901; OSORIO 3 - 230;    4,958
6071; OUROLANDIA II - 230;   12,246
6070; OUROLANDIA II - 500;   11,819
5001; PAULO AFONSO - 500;   12,037
6820; P.BUENO - 230;    6,799
120; P.CALDAS - 345;    4,958
102; P.CALDAS - 500;    5,881
216; P.COLOMBIA - 345;    6,971
5581; P.DUTRA - 230;   10,665
5580; P.DUTRA - 500;   12,056
5181; PAU FERRO - 230;   11,367
5180; P. FERRO - 500;   12,113
3344; P.FIALHO - 345;    5,801
8541; P.FIGUEIREDO - 230;    9,748
5601; P.FRANCO - 230;    9,865
6900; PORTO VELHO - 230;    7,607
5853; PACABA CE - 230;   12,636
5841; PACABA CE - 500;   12,868
5003; PAULO AFONSO 1 - 230;   12,550
5004; PAULO AFONSO 2 - 230;   12,076
9262; PORTO ALEGRE 12 - 230;    4,958
9961; PORTO ALEGRE 1 - 230;    4,958
1268; PORTO ALEGRE 10 - 230;    4,958
1270; PORTO ALEGRE 13 - 230;    4,958
1259; PORTO ALEGRE 4 - 230;    4,958
1263; PORTO ALEGRE 6 - 230;    4,958
1264; PORTO ALEGRE 8 - 230;    4,958
1267; PORTO ALEGRE 9 - 230;    4,958
1032; PALH-F-SC230;    4,958
1034; PALHOCA--230;    4,958
7221; PALMAS - 230;   11,418
2990; PALMEIRAS - 230;    7,904
997; PAMPAS RS - 525;    4,985
3008; PARACATU 4 - 500;    8,727
5254; PARAISO RN - 230;   13,209
2978; PARANAIBA - 230;    7,413
10399; PARANA MS - 230;    6,822
667; N.PARA PTA - 230;    4,958
4448; PARECIS--230;    8,882
8331; PARINTINS - 230;   10,737
4494; PARANAITA - 500;    9,241
4565; PARTINGA - 500;    8,222
4599; PARTINGA - 230;    6,819
852; P.BRANCO - 230;    5,214
5371; PECEM II - 230;   13,138
5370; PECEM II - 500;   12,828
7113; PEIXE 2 - 500;   10,635
7112; PEIXE - 500;   10,636
1236; PELOTA-3-230;    4,987
5291; PENEDO - 230;    8,492
5531; PERITORO-230;    9,646
9350; PEROXIDOS - 230;    4,958
1592; PORTO ESTRELA - 230;    6,510
2459; POSTO FISCAL - 230;    4,958
1041; PASSO FUNDO - 230;    5,571
10009; PONTA GROSSA PR - 230;    4,958
10008; PONTA GROSSA PR - 525;    4,958
829; P.GROSSA N - 230;    4,958
831; P. GROSSA PR - 230;    4,958
5641; PICI - 230;   11,643
5671; PICOS - 230;   13,291
819; PILARZINHO - 230;    4,958
367; PIMENTA - 345;    5,936
6225; PINDAI II - 230;   10,816
9840; PINHALZINHO 2 - 230;    5,284
573; PIRACICABA - 440;    4,958
5832; PIRAJA - 230;    8,752
641; PIRAJU - 230;    4,958
4051; PIRAPORA II - 345;    9,400
4049; PIRAPORA 2 - 500;    9,403
5131; PIRAPAMA II - 230;   10,876
487; PIRATININGA 2 - 345;    4,958
484; PIRATININGA - 230;    4,958
3723; PIRINEUS - 230;    6,692
3518; PIRINEUS - 345;    7,700
5491; PIRIPIRI-230;   11,876
421; PIRITUBA - 230;    4,958
7184; PITOMBEIRA - 230;   13,206
5842; PITUACU - 230;    8,131
790; PLANALTO-230;    7,181
1239; P.MEDICI - 230;    5,747
5734; PNBIII PI - 230;   12,219
5679; PNBIII-PI500;   12,232
5292; POCIII-BA230;    6,943
5861; POCOES - 230;    6,868
5860; POCOES II - 500;    7,921
5761; POLO - 230;    8,584
9865; PONTAL - 230;    4,958
9819; POVO NOVO - 230;    5,087
9818; POVO NOVO - 525;    5,187
4351; PPARA2 MG - 500;    7,255
1204; P.PETROQUIMIC - 230;    4,958
544; P. PRIMAVERA - 440;    6,596
1243; PASSO REAL - 230;    5,602
10003; PARANAVAI NORTE - 230;    4,958
