Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7782; FARROUPILHA - 230;;  7,882;  0,231;  4,057;  4,563;;;  4,563;
9541; FEIJO - 230;;  0,000;  0,000;  0,000;  4,563;;;  4,563;
9095; FIBR-F RS - 230;;  7,854;  0,255;  4,055;  4,563;;;  4,563;
6651; FIGUEIRA - 230;;  6,669;  1,233;  3,951;  4,563;;;  4,563;
1194; FIRMINOPOLIS - 230;;  8,796;  5,043;  6,919;  6,896;;;  6,896;
212; FLORESTA II - 230;;  8,777; 14,015; 11,396; 11,373;;; 11,373;
21049; FORD - 230;;  6,128; 11,582;  8,855;  8,832;;;  8,832;
7743; FORQUILINHA - 230;;  7,535;  0,264;  3,900;  4,563;;;  4,563;
325; FORTALEZA II - 230;;  7,366; 13,901; 10,634; 10,611;;; 10,611;
525; FORTALEZA II - 500;;  8,155; 14,188; 11,171; 11,148;;; 11,148;
225; FORTALEZA - 230;;  7,340; 13,930; 10,635; 10,612;;; 10,612;
3642; F.IGUACU - 765;;  8,930;  2,915;  5,923;  5,899;;;  5,899;
6652; F.IGUACUNORTE - 230;;  7,219;  0,842;  4,030;  4,563;;;  4,563;
276; FUNIL - 230;;  3,138; 12,721;  7,929;  7,906;;;  7,906;
3808; FURNAS - 345;;  7,162;  4,720;  5,941;  5,918;;;  5,918;
58691; FUTURA - 500;;  8,925; 12,807; 10,866; 10,843;;; 10,843;
275; G. MANGABEIRA - 230;;  6,116; 10,705;  8,410;  8,387;;;  8,387;
58405; MLGICO CE - 230;;  8,613; 14,506; 11,559; 11,536;;; 11,536;
8720; GARABI 1 - 525;;  9,421;  1,382;  5,402;  5,379;;;  5,379;
8721; GARABI 2 - 525;;  9,421;  1,382;  5,402;  5,379;;;  5,379;
349; GARANHUNS II - 230;;  7,398; 13,922; 10,660; 10,637;;; 10,637;
549; GARANHUNS - 500;;  7,651; 13,916; 10,783; 10,760;;; 10,760;
9100; GARIBALDI - 230;;  7,540;  0,000;  3,770;  4,563;;;  4,563;
46942; GASPAR 2 -230;;  7,546;  0,465;  4,006;  4,563;;;  4,563;
7713; GASPAR 2 - 525;;  8,010;  1,069;  4,539;  4,563;;;  4,563;
4533; GERDAU SP - 440;;  5,470;  2,590;  4,030;  4,563;;;  4,563;
2675; GETULINA - 440;;  7,488;  3,481;  5,484;  5,461;;;  5,461;
11051; GILBUES - 230;;  9,169; 11,103; 10,136; 10,113;;; 10,113;
