BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
9051; BRAUNA - 230;    8,193;    7,896;;
276; BRISAMAR - 138;    8,234;    8,104;;
6334; BROT.MACAUBAS - 230;    6,231;    5,689;;
5944; BRUMADO II - 69;    8,909;    8,656;;
5947; BRUMADO II - 138;    8,909;    8,656;;
5941; BRUMADO II - 230;    8,909;    8,656;;
3917; BURI - 138;    9,517;    9,846;;
6075; BURITIRAMA - 500;    6,380;    5,898;;
5703; CIC. DANTAS - 69;    8,155;    8,093;;
5701; CIC.DANTAS - 230;    8,155;    8,093;;
756; CACHOEIRA DOURADA - 230;    6,219;    5,811;;
755; C. DOURADA - 138;    6,425;    6,045;;
4513; C. MAGALHAES - 138;    6,694;    6,391;;
4512; C. MAGALHAES - 230;    6,569;    6,256;;
3197; CANDIDO MOTA - 88;    8,120;    8,230;;
5526; COELHO NETO - 69;    8,433;    8,178;;
5525; COELHO NETO - 230;    8,450;    8,197;;
5263; CUR.NOVOS II - 69;    6,562;    6,087;;
5262; CURRAIS NOVOS II - 230;    6,562;    6,087;;
183; C. PAULISTA - 138;    8,062;    7,961;;
104; C. PAULISTA - 500;    8,041;    7,943;;
9014; CONSE. PENA - 69;    7,939;    7,667;;
7054; C.PORTO VELHO - 230;    5,918;    4,880;;
7055; C.PORTO VELHO - 500;    4,009;    4,009;;
7049; C. PORTO VELHO - 138;    5,963;    4,934;;
8551; CRISTIANO ROCHA - 230;    8,091;    7,871;;
591; CABREUVA - 138;    8,595;    8,623;;
590; CABREUVA - 230;    8,961;    9,050;;
584; CABREUVA - 440;    8,582;    8,612;;
9305; CACHOEIRINHA 3 - 138;    8,034;    8,821;;
683; CACONDE - 138;    8,152;    8,106;;
9458; CACU - 230;    6,163;    5,764;;
5098; CAETES II - 230;    7,601;    7,264;;
41414; CAIACA-SC - 230;    8,544;    9,338;;
3862; MELHORAMENTOS - 138;    8,611;    8,636;;
9675; CRUZ ALTA 1 – 23;    7,225;    8,042;;
10219; CRUZ ALTA 2 - 69;    7,412;    8,237;;
10218; CRUZ ALTA 2 - 230;    7,467;    8,294;;
5750; CAMACARI - 500;    7,966;    7,788;;
5756; CAMACARI IV - 230;    8,414;    8,363;;
5752; CAMACARI IV - 500;    8,004;    7,838;;
5757; CAMACARI II - 69;    8,393;    8,298;;
9570; CAMAQUA 3 - 69;    7,756;    8,504;;
9569; CAMAQUA 3 - 230;    7,747;    8,490;;
1195; CAMAQUA - 69;    7,758;    8,509;;
1194; CAMAQUA - 230;    7,767;    8,524;;
171; CAMPINAS - 138;    8,366;    8,410;;
123; CAMPINAS - 345;    8,453;    8,504;;
103; CAMPINAS - 500;    7,923;    7,941;;
117; CAMPOS 2 - 500;    7,995;    7,785;;
1196; CAMPO BOM - 69;    7,962;    8,718;;
1198; CAMPO BOM - 230;    7,962;    8,718;;
175; CAMPOS - 138;    7,873;    7,578;;
147; CAMPOS - 345;    7,838;    7,532;;
4684; CANARANA CMT - 230;    8,187;    8,080;;
4683; CANARANA CMT - 138;    7,991;    7,850;;
9591; CANDELARIA 2 - 69;    7,312;    8,080;;
9590; CANDELARIA 2 - 230;    7,312;    8,080;;
9952; CANDIOTA 2 - 230;    7,413;    8,114;;
9951; CANDIOTA 2 - 525;    7,586;    8,275;;
9785; CANDIOTA - 230;    6,973;    7,657;;
9786; CANDIOTA - 525;    6,973;    7,657;;
1324; CANOAS 1 - 23;    8,130;    8,926;;
1190; CANOA 1 - 230;    8,130;    8,926;;
1248; CANOAS 2 - 230;    7,891;    8,657;;
2725; CANOINHAS ESU - 138;    8,766;    9,465;;
943; CANOINHA - 230;    8,781;    9,476;;
1038; CAPIVARI SUL - 138;    8,065;    8,834;;
1037; CAPIVARI-230;    8,065;    8,834;;
1036; CAPIVARI-525;    7,707;    8,399;;
549; CAPIVARA - 440;    7,372;    7,306;;
550; CAPIVARA - 138;    7,386;    7,322;;
3885; CARDOSO - 138;    7,271;    7,108;;
3057; CARAGUATATUBA - 88;    8,606;    8,628;;
3715; CARAJAS GO - 138;    7,537;    7,349;;
3714; CARAJAS GO - 230;    7,537;    7,349;;
6397; CARAJAS PA - 138;    7,286;    6,919;;
6407; CARAJAS PA - 230;    7,286;    6,919;;
7182; CARAUBAS II - 69;    6,578;    6,106;;
477; CARBOCLORO - 230;    9,133;    9,214;;
45467; CARGILL - 138;    7,154;    6,997;;
840; CASCAVEL - 138;    8,028;    8,443;;
839; CASCAVEL - 230;    7,985;    8,404;;
9538; CASCAVEL NORT - 230;    8,075;    8,479;;
2458; CASCAVEL OESTE - 230;    7,854;    8,216;;
896; CASCAVOE - 525;    7,468;    7,722;;
9539; CASCAVEL NORT - 138;    8,022;    8,427;;
9332; CAMPO ASSOBIO - 13,8;    8,606;    9,250;;
10355; CASSILANDIA - 230;    7,023;    6,833;;
2354; CAMPO ASSOBIO - 138;    8,587;    9,221;;
2353; CAMPO ASSOBIO - 230;    8,606;    9,250;;
6489; CASTANHA - 230;    8,407;    8,181;;
6485; CASTANHAL - 138;    8,407;    8,181;;
9278; CASTERTECH - 230;    7,791;    8,489;;
3886; CASTILHO - 138;    7,140;    6,981;;
7640; CASTILHO 2 - 138;    7,124;    6,961;;
10138; CASTRO NORTE - 230;    8,496;    9,002;;
2418; CASTRO NORTE - 138;    8,617;    9,122;;
638; CATANDUVA - 138;    7,702;    7,617;;
5786; CATU - 69;    8,723;    8,993;;
5782; CATU - 230;    8,723;    8,993;;
5653; CAUIPE - 69;    7,425;    7,076;;
5651; CAIUPE - 230;    7,425;    7,076;;
9279; CAXIAS SUL 5 - 13,8;    7,828;    8,553;;
1201; CAXIAS SUL 2 - 69;    7,799;    8,511;;
1200; CAXIAS SUL 2 - 230;    7,766;    8,462;;
1193; CAXIAS SUL 5 - 69;    7,811;    8,528;;
1192; CAXIAS 5 -230;    7,828;    8,553;;
1387; CAXIAS 6 - 69;    7,788;    8,484;;
1386; CAXIAS 6 - 230;    7,788;    8,484;;
965; CAXIAS - 230;    7,716;    8,395;;
964; CAXIAS RS - 525;    7,535;    8,156;;
5529; CAXIAS II - 69;    8,609;    8,378;;
10217; CAXIAS NORTE - 138;    7,639;    8,301;;
10216; CAXIAS NORTE - 230;    7,639;    8,301;;
10215; CAXIAS NORTE - 525;    7,495;    8,099;;
607; CBA - 230;    8,961;    9,050;;
608; CBA TERM - 440;    8,742;    8,777;;
603; CBA 2 - 440;    8,742;    8,777;;
10033; CURITIBA CENTRO - 138 (69kV);    8,577;    9,239;;
9543; CBA LESTE - 230;    8,412;    9,051;;
9542; CBA LESTE - 525;    7,904;    8,440;;
9698; CURITIBA NORT - 138;    8,439;    9,085;;
9697; CURITIBA NORT - 230;    8,486;    9,162;;
9201; CAMPO BOM - 23;    7,962;    8,718;;
624; CAPAO BONITO - 138;    9,665;   10,026;;
623; CAPAO BONITO - 230;   10,082;   10,524;;
6603; CASA BRANCA 5 - 138;    8,135;    8,091;;
3132; CASA BRANCA - 138;    8,136;    8,091;;
3964; CANA BRAVA - 230;    6,335;    5,804;;
9321; C.COMPRIDO - 13,8;    8,408;    9,022;;
2363; C.COMPRIDO - 69;    8,501;    9,146;;
816; C.COMPRIDO - 230;    8,408;    9,022;;
4144; JARINU 2 - 138;    8,528;    8,544;;
6132; CEAMIRIM - 230;    6,899;    6,463;;
6130; CEA.MIRIM II - 500;    6,807;    6,365;;
3081; CEBRASP - 88;    8,821;    8,850;;
3149; CERQUEIRA CESAR 2 - 88;    8,564;    8,700;;
4172; CEDASA - 138;    8,445;    8,496;;
3429; CENTRO-CTR - 20;    9,534;    9,765;;
428; CENTRO-CTR - 88;    9,534;    9,765;;
427; CENTRO - 230;    9,534;    9,765;;
4148; FERRO LIGAS - 138;    9,320;    9,547;;
9731; CERRO CHATO - 230;    6,977;    7,805;;
3933; PPE-INVEX - 138;    9,314;    9,540;;
2035; CERQUILHO 3 - 230;    9,398;    9,622;;
3919; CERQUILHO - 88;    8,704;    8,840;;
3874; CERQUILHO 2 - 138;    9,314;    9,540;;
3920; CESARIO LANGE - 138;    9,334;    9,567;;
970; GARABI 2 - 500;    7,304;    7,917;;
971; GARABI 1 - 500;    7,304;    7,917;;
6107; CAMPO FORMOSO - 230;    6,683;    6,212;;
1043; RIVERA - 230;    7,097;    7,930;;
5222; CAMPINA GRANDE II - 230;    7,447;    7,094;;
1890; C.G.IMBIRUSSU - 138;    7,408;    7,317;;
1026; CAMPO GRANDE2 - 138;    7,378;    7,280;;
1025; CAMPO GRANDE II - 230;    7,378;    7,281;;
5226; C.GRANDE II - 69;    7,447;    7,094;;
5202; CAMPINA GRANDE III - 230;    7,385;    7,024;;
5200; CAMPINA GRANDE III - 500;    7,087;    6,694;;
5327; CHAPADA I - 138;    6,413;    5,911;;
5303; CHAPADA 1 PI - 230;    6,413;    5,910;;
6631; CHAPADA 2 PI - 230;    6,432;    5,930;;
5305; CHAPADA 3 PI - 230;    6,339;    5,825;;
1089; CHAPADAO - 230;    7,023;    6,833;;
5687; CHAPADINHA II - 69;    8,267;    7,989;;
5685; CHAPADINHA II - 230;    8,259;    7,980;;
10276; CHARQUEADAS 3 - 230;    7,854;    8,593;;
1203; CHARQUEADAS - 69;    7,939;    8,689;;
951; CHARQUEADAS (SE) - 230;    7,939;    8,689;;
615; CHAVANTES - 230;    8,401;    8,534;;
7784; HELIO VALGAS MG - 345;    6,433;    5,958;;
9342; C.I.CURITIBA - 13,8;    8,496;    9,140;;
2368; C.I.CURITIBA - 69;    8,499;    9,145;;
815; C.IND. CURITIBA - 230;    8,496;    9,140;;
1257; C.INDUSTRIAL - 138;    8,042;    8,830;;
1258; C.INDUSTRIAL - 230;    8,036;    8,822;;
9207; C.INDUSTRIAL - 23;    8,036;    8,822;;
4495; CLAUDIA - 500;    5,926;    5,531;;
3922; CIMENTO MARINGA - 138;    9,589;    9,982;;
5751; CAMACARI II - 230;    8,393;    8,298;;
860; C.MOURAO - 138;    8,036;    8,455;;
954; C.MOURAO - 230;    8,018;    8,466;;
958; C.NOVOS - 138;    7,250;    7,855;;
956; CAMPOS NOVOS - 230;    7,186;    7,777;;
955; CAMPOS NOVOS - 525;    7,496;    8,082;;
9513; UTE COCAL - 88;    7,807;    7,858;;
3969; COCAL 2 - 138;    7,393;    7,330;;
789; CODEMI GO- 230;    6,554;    6,022;;
4465; COLIDER - 500;    5,926;    5,531;;
7308; COLINAS--138;    6,822;    6,422;;
7300; COLINAS - 500;    6,707;    6,286;;
9607; COMPERJ - 345;    8,194;    7,988;;
3921; CONCHAS - 88;    8,704;    8,840;;
3805; CONCHAL - 138;    8,340;    8,335;;
3806; CORDEIROPOLIS - 138;    8,282;    8,277;;
5623; COREMAS - 69;    7,214;    6,870;;
5621; SE COREMAS II - 230;    7,214;    6,870;;
3970; CORUMBA - 138;    7,095;    6,778;;
1019; CORUMBA - 138;    8,022;    8,084;;
1018; CORUMBA 2 - 30;    8,029;    8,094;;
220; CORUMBA - 345;    7,095;    6,778;;
5803; COTEGIPE - 69;    8,623;    8,608;;
5802; COTEGIPE - 230;    8,623;    8,608;;
5216; COTEMINAS - 230;    7,555;    7,218;;
4533; COXIPO - 138;    6,643;    6,345;;
4532; COXIPO - 230;    6,648;    6,351;;
27; C. PAULISTA 2 - 500;    8,041;    7,943;;
9009; CONSE. PENA - 13,8;    7,939;    7,667;;
319; CONSE. PENA - 230;    7,939;    7,667;;
7615; CPKELCCO - 138;    8,288;    8,284;;
8320; CRATO - 69;    7,065;    6,665;;
8319; CRATO 2 - 230;    7,065;    6,665;;
3838; CRESCIUMAL - 138;    8,218;    8,199;;
3870; CRUZACO - 138;    8,568;    8,586;;
5792; CATU - 13,8;    8,723;    8,993;;
9104; U.CUBATAO - 230;    9,077;    9,151;;
9105; CUBATAO - 230;    9,077;    9,151;;
4515; CUIABA - 230;    6,611;    6,313;;
4514; CUIABA - 500;    6,621;    6,319;;
960; CURITIBA - 230;    8,245;    8,853;;
959; CURITIBA - 525;    7,874;    8,371;;
6641; CURRAL NOVO PIAUI - 230;    6,326;    5,815;;
6640; CURRAL NOVO PIAUI - 500;    6,501;    6,025;;
7603; CUTRALE COL. - 138;    8,813;    8,874;;
44812; VEREDA - 345;    6,499;    6,037;;
5473; DELM. GOUVEIA- 69;    7,902;    7,697;;
5471; DELM. GOUVEIA - 230;    7,902;    7,697;;
5804; D.PITUACU - 230;    8,793;    8,798;;
420; DOMENICO RANGONI - 345;    8,791;    8,860;;
498; DA MATA  - 138;    7,279;    7,145;;
4892; DARDANELOS - 230;    5,984;    5,633;;
3401; ETC DCTA SP - 088;    8,863;    8,893;;
9112; DECASA - 88;    8,010;    8,103;;
3837; DELTA ELK - 138;    8,445;    8,496;;
5730; DER.OLD 1- 230;    8,466;    8,550;;
2339; DESCALVADO - 138;    8,104;    8,065;;
2706; DESTERRO - 138;    8,534;    9,330;;
945; DESTERRO - 230;    8,675;    9,497;;
1223; DONA FRANCISCA - 230;    6,811;    7,590;;
7228; DIANOPOLIS II - 138;    6,590;    6,314;;
9320; D.S.J.PINHAIS - 69;    8,571;    9,234;;
818; D. INDUSTRIAL SJP - 230;    8,556;    9,209;;
9322; D.S.J.PINHAIS - 13,8;    8,556;    9,209;;
4290; DOOSAN DABO - 138;    8,291;    8,299;;
10102; DOURADOS 2 - 138;    7,558;    7,528;;
10101; DOURADOS 2 - 230;    7,544;    7,508;;
1086; DOURADOS - 230;    7,570;    7,550;;
1142; DOURADOS - 138;    7,565;    7,540;;
639; DRACENA - 138;    7,316;    7,211;;
9125; D.CENTER ITAU - 138;    8,355;    8,350;;
3127; DURATEX ITAP - 138;    9,516;    9,819;;
5683; ELISEU MARTINS - 69;    7,110;    6,774;;
5681; E. MARTIN - 230;    7,110;    6,774;;
7641; ESTRELA D OESTE - 138;    7,232;    7,068;;
410; EDGARD SOUZA - 230;    9,176;    9,305;;
3833; TRW AUTOMOTI. - 138;    8,325;    8,321;;
3018; EDEIA - 230;    6,269;    5,887;;
4192; UTE ELDORADO - 138;    7,144;    6,982;;
9241; ELDORADO SUL - 23;    8,040;    8,814;;
1212; ELDORADO - 230;    8,040;    8,814;;
5872; EMBASA - 230;    8,440;    8,295;;
321; EMBORCACAO - 138;    7,032;    6,711;;
320; EMBORCACAO - 500;    7,060;    6,742;;
3063; EMBRAER - 88;    8,505;    8,509;;
4193; EMBRAMACO - 138;    8,278;    8,273;;
3472; EMBRAPORT - 138;    8,843;    8,905;;
583; EMBU-GUACU - 138;    8,865;    8,914;;
582; EMBU-GUACU - 345;    8,806;    8,865;;
581; EMBU-GUACU - 440;    8,787;    8,822;;
9127; EMPLAL - 138;    7,151;    6,994;;
6003; ENCRUZO NOVO - 69;    8,511;    8,271;;
6001; ENCRUZO - 230;    8,511;    8,271;;
3175; ENEIDA - 138;    7,298;    7,182;;
41413; ENSEAD-SC2 - 30;    8,379;    9,140;;
411; EDGARD SOUZA - 88;    9,176;    9,305;;
3012; ESTREITO - 345;    7,594;    7,395;;
3010; ESTREITO - 500;    7,604;    7,421;;
5974; EUNAPOLIS - 138;    9,031;    8,772;;
5972; EUNAPOLI - 230;    9,083;    8,825;;
6133; EXTREMOZ II - 69;    7,104;    6,698;;
6131; EXTREMOZ II - 230;    7,104;    6,698;;
610; F.DIAS - 440;    8,106;    8,054;;
609; F.DIAS - 500;    7,898;    7,810;;
60; F.IGUACU - 765;    7,584;    7,774;;
7639; FRANGO RICO - 138;    7,301;    7,145;;
1207; FARROUPILHA - 69;    7,779;    8,488;;
962; FARROUPILHA - 230;    7,779;    8,488;;
1062; FOZ CHAPECO - 138;    7,103;    7,708;;
1071; FOZ DO CHAPECO - 230;    7,071;    7,675;;
848; FOZ DO CHOPIM - 138;    7,752;    8,215;;
898; FCHOPIM--230;    7,646;    8,113;;
6991; FEIJO - 69;    6,792;    5,856;;
6980; FEIJO - 230;    6,792;    5,856;;
