CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
CELESC-DIS;5697;25;2857;SIDERO-SC069; SIDEROPOL.ESU - 69;  7,980;  8,724;       ;       ;17,51;21,63
CELESC-DIS;5697;25;1065;TUBARAOS--69; TUBARAO SUL - 69;  7,832;  8,584;       ;       ;50,00;58,00
CELESC-DIS;5697;25;1064;TUBARAOS-138; TUBARAO SUL – 138;  7,914;  8,666;       ;       ;88,00;107,0
CELESC-DIS;5697;25;2891;VIDEI2-SC138; VIDEIRA - 138;  7,527;  8,185;       ;       ;245,0;263,0
CELESC-DIS;5697;25;2896;XANXER-SC138; XANXERE ESU - 138;  7,223;  7,831;       ;       ;400,0;445,0
CEMIG-D;4950;2;4081;ARACUA-MG138; ARACUAI 2 - 138;  5,887;  5,322;       ;       ;239,0;239,0
CEMIG-D;4950;2;7411;ARAXA3-MG138; ARAXA 3 - 138;  7,154;  6,859;       ;       ;147,0;162,0
CEMIG-D;4950;2;309;BARBA-PCH138; BARBACENA 2 - 138;  8,387;  8,242;       ;       ;209,0;266,0
CEMIG-D;4950;2;314;BARREI-MG138; BARREIRO 1 - 138;  8,083;  7,829;       ;       ;690,0;690,0
CEMIG-D;4950;2;4339;BETIM6---138; BETIM 6 - 138;  7,910;  7,643;       ;       ;347,0;363,0
CEMIG-D;4950;2;9064;BRAUNA-MG138; BRAUNAS - 138;  8,184;  7,895;       ;       ;137,0;137,0
CEMIG-D;4950;2;9063;BRAUNA-MG161; BRAUNAS - 161;  8,193;  7,896;       ;       ;26,00;26,00
CEMIG-D;4950;2;9014;C.PENA-MG069; CONSE. PENA - 69;  7,939;  7,667;       ;       ;30,00;29,00
CEMIG-D;4950;2;9009;CPENA--MG013; CONSE. PENA - 13,8;  7,939;  7,667;       ;       ;30,00;29,00
CEMIG-D;4950;2;321;EMBORC-MG138; EMBORCACAO - 138;  7,032;  6,711;       ;       ;128,2;133,5
CEMIG-D;4950;2;9007;GVA-T9-MG013; G.VALADARES 2 - 13,8;  7,947;  7,671;       ;       ;66,00;65,00
CEMIG-D;4950;2;1532;IPATD-PCH161; IPATINGA 1 - 161;  8,233;  7,963;       ;       ;120,0;120,0
CEMIG-D;4950;2;9011;IPATI1-MG013; IPATINGA 1 - 13,8;  8,247;  7,979;       ;       ;44,00;44,00
CEMIG-D;4950;2;1535;IPATIN-MG138; IPATINGA 1 - 138;  8,237;  7,969;       ;       ;210,0;210,0
CEMIG-D;4950;2;1537;ITABI2-MG069; ITABIRA 2 - 69;  8,277;  8,016;       ;       ;58,50;58,50
CEMIG-D;4950;2;9020;ITABI2PCH013; ITABIRA 2 - 13,8;  8,105;  7,820;       ;       ;32,00;32,00
CEMIG-D;4950;2;1504;ITAJU3PCH138; ITAJUBA 3 - 138;  8,016;  7,907;       ;       ;340,0;340,0
CEMIG-D;4950;2;323;ITUTIN-MG138; ITUTINGA-SE - 138;  8,292;  8,125;       ;       ;270,0;270,0
CEMIG-D;4950;2;332;J.FORAPCH138; JUIZ DE FORA1 - 138;  8,424;  8,290;       ;       ;313,0;375,0
CEMIG-D;4950;2;330;JAGUAR-MG138; JAGUARA-SE - 138;  7,261;  6,992;       ;       ;185,0;197,0
CEMIG-D;4950;2;4391;JAIBA--MG138; JAIBA - 138;  4,939;  4,276;       ;       ;100,0;112,0
CEMIG-D;4950;2;4312;JANAU3-MG138; JANAUBA 3 - 138;  5,403;  4,815;       ;       ;137,0;137,0
CEMIG-D;4950;2;4326;JMONLEV4--69; J. MONLEVADE 4 - 69;  8,395;  8,150;       ;       ;50,00;50,00
CEMIG-D;4950;2;337;LAFAIE-MG138; LAFAIETE 1 - 138;  8,301;  8,123;       ;       ;331,0;340,0
CEMIG-D;4950;2;187;M.MORA-MG138; M. MORAES - 138;  7,637;  7,453;       ;       ;281,4;314,9
CEMIG-D;4950;2;7409;MALGR2-MG138; M A DE MINAS 2 -138;  7,234;  6,962;       ;       ;203,0;213,0
CEMIG-D;4950;2;342;MCLAR2-MG138; MONTESCLAROS2 - 138;  6,122;  5,609;       ;       ;288,0;292,0
CEMIG-D;4950;2;353;NEVES-BIO138; NEVES 1 - 138;  7,602;  7,301;       ;       ;750,0;750,0
CEMIG-D;4950;2;386;OPRET2-MG138; OURO PRETO 2 - 138;  7,911;  7,659;       ;       ;461,0;461,0
CEMIG-D;4950;2;4066;PARAC4-MG138; PARACATU 4 - 138;  6,757;  6,371;       ;       ;280,0;349,0
CEMIG-D;4950;2;368;PIMENT-MG138; PIMENTA - 138;  7,909;  7,697;       ;       ;251,0;251,0
CEMIG-D;4950;2;1569;PIRAP2-MG138; PIRAPORA 2 - 138;  6,491;  6,026;       ;       ;353,0;399,0
CEMIG-D;4950;2;4095;SDUMO2-MG138; SANT.DUMONT 2 - 138;  8,407;  8,268;       ;       ;261,0;287,0
CEMIG-D;4950;2;377;SGONC-PCH138; S. G. DO PARA - 138;  7,724;  7,454;       ;       ;630,0;630,0
CEMIG-D;4950;2;9049;SGOTA2-MG138; SAO GOTARDO 2 - 138;  6,928;  6,551;       ;       ;175,0;175,0
CEMIG-D;4950;2;1478;SLAGO4-MG138; SETE LAGOAS 4 - 138;  7,590;  7,278;       ;       ;289,0;291,0
CEMIG-D;4950;2;376;TAQUAR-MG138; TAQUARIL - 138;  7,951;  7,696;       ;       ;287,0;303,0
CEMIG-D;4950;2;9031;TIMOT1-MG013; TIMOTEO 1 - 13,8;  8,765;  8,604;       ;       ;43,00;41,00
CEMIG-D;4950;2;4313;TIMOT2-MG069; TIMOTEO 2 - 69;  8,438;  8,211;       ;       ;40,00;40,00
CEMIG-D;4950;2;382;TMARIA-MG138; TRES MARIAS - 138;  6,429;  5,972;       ;       ; 0,00; 0,00
CEMIG-D;4950;2;7343;UBER10-MG138; UBERLANDIA 10 - 138;  7,079;  6,777;       ;       ;     ;
CEMIG-D;4950;2;348;VALADAPCH138; G.VALADARES 2 - 138;  7,965;  7,688;       ;       ;250,0;250,0
CEMIG-D;4950;2;4361;VARGI4-MG138; VARGINHA 4 - 138;  8,251;  8,082;       ;       ;220,0;220,0
CEMIG-D;4950;2;4028;VESPA2-MG500; VESPASIANO 2 - 500;  7,611;  7,308;       ;       ;429,0;439,0
CEMIG-D;4950;2;399;VPALM-PCH138; VARZEA PALMA 1 - 138;  6,473;  6,008;       ;       ;179,0;209,0
CEMIRIM;7467;68;3138;HOLAM1-SP138; CEMIRIM - 138;  8,355;  8,350;       ;       ;21,00;28,50
CERILUZ;2763;80;9674;IJUI1--RS023; IJUI 1 - 23;  7,590;  8,393;       ;       ;36,00;36,38
CERTEL ENERGIA;7371;53;9782;Lajeado3-069; LAJEADO 3 - 69;  8,336;  9,151;       ;       ;100,0;100,0
COPEL-DIS;2866;21;879;APUCAR-PR138; APUCARANA - 138;  8,231;  8,551;       ;       ;189,0;228,0
COPEL-DIS;2866;21;9336;AREIA--PR013; AREIA - 13,8;  7,886;  8,375;       ;       ; 7,00; 9,00
COPEL-DIS;2866;21;823;AREIA--PR138; AREIA - 138;  7,887;  8,377;       ;       ;210,0;208,0
COPEL-DIS;2866;21;9891;AndiraLe-138; ANDIRA LESTE - 138;  8,324;  8,556;       ;       ;109,0;122,0
COPEL-DIS;2866;21;2359;BATEIA-PR138; BATEIAS - 138;  8,336;  8,916;       ;       ;166,0;185,0
COPEL-DIS;2866;21;840;CASCAV-PR138; CASCAVEL - 138;  8,028;  8,443;       ;       ;305,0;339,0
COPEL-DIS;2866;21;9539;CASNOR-PR138; CASCAVEL NORT - 138;  8,022;  8,427;       ;       ;189,0;217,0
COPEL-DIS;2866;21;9332;CASS-A-PR013; CAMPO ASSOBIO - 13,8;  8,606;  9,250;       ;       ;26,00;26,00
COPEL-DIS;2866;21;2354;CASSOB-PR138; CAMPO ASSOBIO - 138;  8,587;  9,221;       ;       ;121,0;121,0
COPEL-DIS;2866;21;2418;CASTRO-PR138; CASTRO NORTE - 138;  8,617;  9,122;       ;       ;120,0;120,0
COPEL-DIS;2866;21;10033;CBACEN-PR069; CURITIBA CENTRO - 138 (69kV);  8,577;  9,239;       ;       ;135,0;151,0
COPEL-DIS;2866;21;9698;CBANOR-PR138; CURITIBA NORT - 138;  8,439;  9,085;       ;       ;57,00;77,00
COPEL-DIS;2866;21;9321;CCOM-A-PR013; C.COMPRIDO - 13,8;  8,408;  9,022;       ;       ;32,00;36,00
COPEL-DIS;2866;21;2363;CCOMPR-PR069; C.COMPRIDO - 69;  8,501;  9,146;       ;       ;115,0;127,0
COPEL-DIS;2866;21;9342;CINDUA-PR013; C.I.CURITIBA - 13,8;  8,496;  9,140;       ;       ;50,00;64,00
COPEL-DIS;2866;21;2368;CINDUS-PR069; C.I.CURITIBA - 69;  8,499;  9,145;       ;       ;146,0;165,0
COPEL-DIS;2866;21;860;CMOURA-PR138; C.MOURAO - 138;  8,036;  8,455;       ;       ;194,0;205,0
COPEL-DIS;2866;21;9320;DISJP--PR069; D.S.J.PINHAIS - 69;  8,571;  9,234;       ;       ;147,0;157,0
COPEL-DIS;2866;21;9322;DISJPA-PR013; D.S.J.PINHAIS - 13,8;  8,556;  9,209;       ;       ;21,00;21,00
COPEL-DIS;2866;21;848;FCHOPI-PR138; FOZ DO CHOPIM - 138;  7,752;  8,215;       ;       ;180,0;196,0
COPEL-DIS;2866;21;2447;FIGUAN-PR138; F.IGUACUNORTE - 138;  8,812;  9,376;       ;       ;187,0;204,0
COPEL-DIS;2866;21;9334;FIGUEI-PR013; FIGUEIRA - 13,8;  8,274;  8,612;       ;       ;18,00;22,00
COPEL-DIS;2866;21;2485;FIGUEI-PR138; FIGUEIRA - 138;  8,273;  8,613;       ;       ;136,0;129,0
COPEL-DIS;2866;21;9338;GPSOUZ-PR013; PARIGOT SOUZA - 13,8;  8,455;  9,231;       ;       ; 9,00; 9,00
COPEL-DIS;2866;21;2373;GPSOUZ-PR138; PARIGOT SOUZA - 138;  8,469;  9,246;       ;       ;88,00;94,00
COPEL-DIS;2866;21;847;GUAIRA-PR138; GUAIRA - 138;  7,799;  8,051;       ;       ;66,00;61,00
COPEL-DIS;2866;21;10137;GUAOES-PR138; GUARAPUAVA OESTE - 138;  7,902;  8,386;       ;       ;99,00;98,00
COPEL-DIS;2866;21;887;IBIPOR-PR138; IBIPORA - 138;  8,411;  8,731;       ;       ;264,0;299,0
COPEL-DIS;2866;21;10259;IGUAT2-MS138; IGUATEMI 2 - 138;  7,777;  7,981;       ;       ;     ;
COPEL-DIS;2866;21;10141;IRATIN-PR138; IRATI NORTE - 138;  8,116;  8,583;       ;       ;     ;
COPEL-DIS;2866;21;2423;JAGUAR-PR138; JAGUARIAIVA - 138;  8,772;  9,277;       ;       ;201,0;231,0
COPEL-DIS;2866;21;890;LONDRI-PR138; LONDRINA COT - 138;  8,330;  8,636;       ;       ;265,0;278,0
COPEL-DIS;2866;21;10002;LONSUL-PR138; LONDRINA SUL - 138;  8,274;  8,583;       ;       ;86,00;93,00
COPEL-DIS;2866;21;869;MARING-PR138; MARINGA - 138;  8,105;  8,473;       ;       ;249,0;291,0
COPEL-DIS;2866;21;850;MEDIAN-PR138; MEDIANEIRA - 138;  8,627;  9,157;       ;       ;152,0;174,0
COPEL-DIS;2866;21;853;PBRANC-PR138; PATO BRANCO - 138;  7,443;  7,966;       ;       ;146,0;146,0
COPEL-DIS;2866;21;2383;PFISCA-PR138; POSTO FISCAL - 138;  8,844;  9,645;       ;       ;152,0;161,0
COPEL-DIS;2866;21;9329;PGRON1-PR013; PONTA G NORTE - 13,8;  8,703;  9,191;       ;       ;17,00;17,00
COPEL-DIS;2866;21;9328;PGRON2-PR034; PONTA G NORTE - 34,5;  8,703;  9,191;       ;       ;30,00;37,00
COPEL-DIS;2866;21;9326;PGROS1-PR013; PONTA G SUL - 13,8;  8,788;  9,325;       ;       ; 7,00; 9,00
COPEL-DIS;2866;21;9325;PGROS3-PR034; PONTA G SUL - 34,5;  8,788;  9,325;       ;       ;56,00;57,00
COPEL-DIS;2866;21;830;PGROSN-PR138; PONTA G NORTE - 138;  8,663;  9,168;       ;       ;195,0;191,0
COPEL-DIS;2866;21;2437;PGROSS-PR138; PONTA G SUL - 138;  8,703;  9,229;       ;       ;117,0;126,0
COPEL-DIS;2866;21;2387;PILARZ-PR069; PILARZINHO - 69;  8,533;  9,185;       ;       ;126,0;142,0
COPEL-DIS;2866;21;10004;PVINOR-PR138; PARANAVAI NORTE - 138;  8,060;  8,416;       ;       ;157,0;177,0
COPEL-DIS;2866;21;855;REALEZ-PR138; REALEZA - 138;  7,895;  8,365;       ;       ;171,0;192,0
COPEL-DIS;2866;21;546;ROSANA-SP138; ROSANA - 138;  7,438;  7,361;       ;       ; 4,40; 5,80
COPEL-DIS;2866;21;2472;SARAND-PR138; SARANDI - 138;  8,019;  8,351;       ;       ;198,0;245,0
COPEL-DIS;2866;21;9330;SMATT1-PR034; S.MATEUS SUL - 34,5;  8,285;  8,847;       ;       ;26,00;24,00
COPEL-DIS;2866;21;9331;SMATT2-PR013; S.MATEUS SUL - 13,8;  8,285;  8,847;       ;       ;15,00;17,00
COPEL-DIS;2866;21;2478;SMONIC-PR069; SANTA MONICA - 69;  8,594;  9,272;       ;       ;137,0;144,0
COPEL-DIS;2866;21;9535;SQUI-A-PR013; SANTAQUITERIA - 13,8;  8,653;  9,337;       ;       ;38,00;39,00
COPEL-DIS;2866;21;2397;SQUITE-PR069; SANTAQUITERIA - 69;  8,570;  9,232;       ;       ;150,0;172,0
COPEL-DIS;2866;21;9359;UBER-A-PR013; UBERABA - 13,8;  8,621;  9,287;       ;       ;43,00;43,00
COPEL-DIS;2866;21;2401;UBERAB-PR069; UBERABA - 69;  8,566;  9,228;       ;       ;129,0;138,0
COPEL-DIS;2866;21;2402;UMBA-A-PR069; UMBARA - 69;  8,464;  9,106;       ;       ;120,0;129,0
COPEL-DIS;2866;21;821;UMBAR2-PR230; UMBARA - 230;  8,313;  8,933;       ;       ; 6,70; 0,00
COPEL-DIS;2866;21;9726;UMUSUL-PR138; UMUARAMA - 138;  8,046;  8,386;       ;       ;196,0;213,0
COPEL-DIS;2866;21;10135;UVNORT-PR138; U. VITORIA NORTE - 138;  8,048;  8,551;       ;       ;81,00;77,00
COPREL;2351;87;9675;CAL1-A-RS023; CRUZ ALTA 1 – 23;  7,225;  8,042;       ;       ;21,50;24,40
COPREL;2351;87;1333;PANAMB-RS013; PANAMBI – 13,8;  7,385;  8,209;       ;       ;14,50;14,93
COPREL;2351;87;1284;SMARTA-RS046; SANTA MARTA – 13,8;  8,052;  8,755;       ;       ; 2,00; 3,00
COPREL;2351;87;9921;VilaMari-138; VILA MARIA – 138;  7,924;  8,666;       ;       ;117,3;133,7
CPFL PAULISTA;63;7;2338;2CORRE-SP138; DOIS CORREGOS - 138;  8,365;  8,395;       ;       ;13,95;14,00
CPFL PAULISTA;63;7;2336;AMPAR1-SP138; AMPARO - 138;  8,455;  8,461;       ;       ;52,20;61,30
CPFL PAULISTA;63;7;2296;ARACAT-SP138; ARACATUBA - 138;  7,535;  7,426;       ;       ; 0,00; 0,00
CPFL PAULISTA;63;7;560;ARARAQ-SP138; ARARAQUARA CTP - 138;  7,921;  7,863;       ;       ;408,9;431,0
CPFL PAULISTA;63;7;2337;AUXILI-SP138; AUXILIADORA - 138;  8,803;  8,927;       ;       ;50,00;50,00
CPFL PAULISTA;63;7;479;BAGUAC-SP138; BAGUACU - 138;  7,535;  7,426;       ;       ;103,4;107,8
CPFL PAULISTA;63;7;633;BARIRI-SP138; BARIRI - 138;  8,126;  8,119;       ;       ;16,20;18,90
CPFL PAULISTA;63;7;562;BAURU--SP138; BAURU - 138;  8,011;  7,984;       ;       ;298,1;338,2
CPFL PAULISTA;63;7;3427;BBASSI-SP138; BADY BASSITT - 138;  7,574;  7,463;       ;       ;11,10;11,10
CPFL PAULISTA;63;7;635;BBONIT-SP138; BARRA BONITA - 138;  8,444;  8,496;       ;       ;41,40;36,20
CPFL PAULISTA;63;7;6584;BIRIG3-SP138; BIRIGUI 3 - 138;  7,437;  7,319;       ;       ;14,80;19,90
CPFL PAULISTA;63;7;2113;BNOVA-BIO138; BROTAS - 138;  8,445;  8,496;       ;       ;16,80;16,80
CPFL PAULISTA;63;7;626;BOTUCA-SP138; BOTUCATU - 138;  8,860;  8,996;       ;       ;143,6;144,1
CPFL PAULISTA;63;7;171;CAMPIN-SP138; CAMPINAS - 138;  8,366;  8,410;       ;       ;415,5;463,5
CPFL PAULISTA;63;7;498;DAMATA-SP138; DA MATA  - 138;  7,279;  7,145;       ;       ; 6,50; 6,50
CPFL PAULISTA;63;7;2339;DESCAL-SP138; DESCALVADO - 138;  8,104;  8,065;       ;       ;22,05;25,20
CPFL PAULISTA;63;7;4290;DOOSAN-SP138; DOOSAN DABO - 138;  8,291;  8,299;       ;       ; 0,10; 0,20
CPFL PAULISTA;63;7;3106;GETULI-SP138; GETULINA - 138;  7,653;  7,569;       ;       ;202,6;214,9
CPFL PAULISTA;63;7;4291;GU+TANBIO138; GUARA. TANABI - 138;  7,439;  7,305;       ;       ; 5,00; 5,00
CPFL PAULISTA;63;7;2311;GUA+BI-SP138; GUARANI - 138;  7,429;  7,311;       ;       ;34,80;41,40
CPFL PAULISTA;63;7;7686;GUARAR-SP138; GUARARAPES 2 - 138;  7,356;  7,231;       ;       ;16,30;15,60
CPFL PAULISTA;63;7;6582;IACANGBIO138; IACANGA - 138;  7,938;  7,896;       ;       ;11,70;12,70
CPFL PAULISTA;63;7;2341;IBI+IT-SP138; IBITINGA-SE - 138;  7,958;  7,920;       ;       ;44,00;48,00
CPFL PAULISTA;63;7;645;IBITIN-SP138; IBITINGA - 138;  7,942;  7,901;       ;       ; 3,50; 3,80
