BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
6361; BARREIRAS - 230;    5,694;    5,704;;
6360; BARREIRAS - 500;    5,490;    4,985;;
314; BARREIRO 1 - 138;    8,048;    7,843;;
313; BARREIRO - 345;    8,048;    7,843;;
3190; BASTOS - 138;    8,140;    8,136;;
112; BATEIAS - 500;    8,910;    9,328;;
113; BATEIAS 2 - 500;    8,910;    9,328;;
2359; BATEIAS - 138;    9,414;    9,996;;
814; BATEIAS - 230;    9,327;    9,884;;
895; BATEIAS - 525;    8,925;    9,370;;
114; BATEIAS 3 - 500;    8,903;    9,329;;
562; BAURU - 138;    8,642;    8,703;;
561; BAURU SP - 440;    8,617;    8,674;;
3427; BADY BASSITT - 138;    8,212;    8,197;;
635; BARRA BONITA - 138;    9,057;    9,187;;
9004; BARAO DE COCAIS 3 - 230;    8,374;    8,194;;
4050; B.DESPACHO - 500;    7,592;    7,363;;
709; BERTIOGA II - 138;    9,256;    9,372;;
3844; BERTIOGA 1 - 138;    9,288;    9,408;;
3846; BERTIOGA 3 - 138;    9,220;    9,330;;
4170; BERTIOGA 4 - 138;    9,245;    9,360;;
5513; B. ESPERANCA - 69;    5,526;    5,004;;
4339; BETIM 6 - 138;    7,888;    7,670;;
4337; BETIM 6 -345;    7,862;    7,639;;
9626; B. FLUMINENSE - 500;    8,409;    8,347;;
5158; BONGI - 13,8;    6,157;    5,817;;
936; BARRA GRANDE - 230;    8,554;    9,126;;
7628; COL BOA HORA - 138;    7,845;    7,770;;
948; BIGUACU - 138;    9,453;   10,153;;
947; BAIXO IGUACU SC - 230;    9,390;   10,076;;
946; BIGUACU--525;    9,108;    9,712;;
6584; BIRIGUI 3 - 138;    8,142;    8,127;;
3051; BIRITIBA - 138;    9,142;    9,240;;
6358; B.J.LAPA II - 230;    5,563;    5,049;;
6349; BJLAPAII - 500;    5,627;    5,102;;
6353; B.J.LAPA II - 69;    5,552;    5,038;;
6351; B.J.LAPA - 230;    5,552;    5,038;;
940; BLUMENAU - 138;    9,459;   10,139;;
939; BLUMENAU - 230;    9,420;   10,092;;
938; BLUMENAU - 525;    9,106;    9,678;;
5406; BOM NOME - 13,8;    4,910;    4,397;;
2113; BROTAS - 138;    9,057;    9,187;;
3423; BOITUVA 2 - 138;    9,954;   10,255;;
3054; BOISSUCANGA - 138;    9,170;    9,272;;
5156; BONGI - 69;    6,157;    5,817;;
5152; BONGI - 230;    6,157;    5,817;;
3155; BORBOREMA - 138;    8,507;    8,544;;
626; BOTUCATU - 138;    9,491;    9,701;;
625; BOTUCATU - 230;    9,586;    9,811;;
4506; BARRA PEIXE - 13,8;    7,443;    7,283;;
7770; BRANCO PERES - 138;    8,057;    8,042;;
7734; BRACEL - 440;    8,765;    8,843;;
3158; BRA. PAULISTA - 138;    9,019;    9,104;;
4868; BRASNORTE - 230;    7,031;    6,863;;
4871; BRASNORTE - 138;    7,061;    6,895;;
9064; BRAUNAS - 138;    7,948;    7,693;;
9063; BRAUNAS - 161;    7,959;    7,698;;
9051; BRAUNA - 230;    7,959;    7,698;;
276; BRISAMAR - 138;    8,490;    8,423;;
6334; BROT.MACAUBAS - 230;    5,094;    4,481;;
5944; BRUMADO II - 69;    8,077;    7,790;;
5947; BRUMADO II - 138;    8,077;    7,790;;
5941; BRUMADO II - 230;    8,077;    7,790;;
3917; BURI - 138;   10,154;   10,531;;
6075; BURITIRAMA - 500;    5,152;    4,592;;
5703; CIC. DANTAS - 69;    5,919;    5,543;;
5701; CIC.DANTAS - 230;    5,919;    5,543;;
756; CACHOEIRA DOURADA - 230;    6,768;    6,480;;
755; C. DOURADA - 138;    6,922;    6,654;;
4513; C. MAGALHAES - 138;    7,347;    7,176;;
4512; C. MAGALHAES - 230;    7,307;    7,139;;
3197; CANDIDO MOTA - 88;    8,914;    9,101;;
5526; COELHO NETO - 69;    6,352;    5,887;;
5525; COELHO NETO - 230;    6,366;    5,903;;
5263; CUR.NOVOS II - 69;    4,192;    4,009;;
5262; CURRAIS NOVOS II - 230;    4,192;    4,009;;
183; C. PAULISTA - 138;    8,412;    8,375;;
104; C. PAULISTA - 500;    8,405;    8,372;;
9014; CONSE. PENA - 69;    7,702;    7,456;;
7054; C.PORTO VELHO - 230;    7,182;    6,470;;
7055; C.PORTO VELHO - 500;    4,376;    4,009;;
7049; C. PORTO VELHO - 138;    7,219;    6,514;;
8551; CRISTIANO ROCHA - 230;    6,354;    5,938;;
591; CABREUVA - 138;    9,087;    9,187;;
590; CABREUVA - 230;    9,439;    9,595;;
584; CABREUVA - 440;    9,081;    9,183;;
9305; CACHOEIRINHA 3 - 138;    9,438;   10,194;;
683; CACONDE - 138;    8,633;    8,663;;
9458; CACU - 230;    6,790;    6,508;;
5098; CAETES II - 230;    5,329;    4,772;;
41414; CAIACA-SC - 230;    9,780;   10,546;;
3862; MELHORAMENTOS - 138;    9,096;    9,191;;
9675; CRUZ ALTA 1 – 23;    8,909;    9,685;;
10219; CRUZ ALTA 2 - 69;    9,035;    9,820;;
10218; CRUZ ALTA 2 - 230;    9,072;    9,859;;
5750; CAMACARI - 500;    6,298;    5,949;;
5756; CAMACARI IV - 230;    6,674;    6,427;;
5752; CAMACARI IV - 500;    6,300;    5,958;;
5757; CAMACARI II - 69;    6,713;    6,443;;
9570; CAMAQUA 3 - 69;    9,218;    9,940;;
9569; CAMAQUA 3 - 230;    9,204;    9,920;;
1195; CAMAQUA - 69;    9,223;    9,946;;
1194; CAMAQUA - 230;    9,237;    9,967;;
171; CAMPINAS - 138;    8,914;    9,024;;
123; CAMPINAS - 345;    8,990;    9,106;;
103; CAMPINAS - 500;    8,538;    8,623;;
117; CAMPOS 2 - 500;    8,025;    7,863;;
1196; CAMPO BOM - 69;    9,336;   10,066;;
1198; CAMPO BOM - 230;    9,336;   10,066;;
175; CAMPOS - 138;    7,980;    7,757;;
