Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7917; ENSEAD-SC2 - 30;;  5,867;  0,000;  2,934;  5,372;;;  5,372;
233; SE COREMAS II - 230;; 10,271; 19,037; 14,654; 14,397;;; 14,397;
3908; CORUMBA - 345;; 10,541;  7,001;  8,771;  8,514;;;  8,514;
38851; CORUMBA 2 - 30;;  7,849;  2,413;  5,131;  5,372;;;  5,372;
279; COTEGIPE - 230;;  8,119; 13,384; 10,752; 10,495;;; 10,495;
11033; COTEMINAS - 230;;  9,910; 18,815; 14,363; 14,106;;; 14,106;
3276; COXIPO - 230;;  7,849;  2,381;  5,115;  5,372;;;  5,372;
1616; CONSE. PENA - 230;; 10,132;  7,871;  9,001;  8,744;;;  8,744;
11217; CRATO 2 - 230;; 10,858; 18,159; 14,509; 14,252;;; 14,252;
10405; CRISTIANO ROCHA - 230;;  7,651; 12,338;  9,995;  9,738;;;  9,738;
4283; CUIABA - 230;;  8,039;  2,531;  5,285;  5,372;;;  5,372;
4284; CUIABA - 500;;  8,438;  2,950;  5,694;  5,437;;;  5,437;
7739; CURITIBA - 230;;  6,794;  0,000;  3,397;  5,372;;;  5,372;
7732; CURITIBA - 525;;  7,468;  0,468;  3,968;  5,372;;;  5,372;
219; DELM. GOUVEIA - 230;;  8,754; 17,398; 13,076; 12,819;;; 12,819;
281; D.PITUACU - 230;;  7,943; 13,285; 10,614; 10,357;;; 10,357;
4361; DARDANELOS - 230;; 10,380;  3,358;  6,869;  6,612;;;  6,612;
7745; DESTERRO - 230;;  5,051;  0,000;  2,525;  5,372;;;  5,372;
9090; DONA FRANCISCA - 230;;  8,665;  0,000;  4,332;  5,372;;;  5,372;
6761; D. INDUSTRIAL SJP - 230;;  6,508;  0,000;  3,254;  5,372;;;  5,372;
2664; JANDIRA - 440;;  5,956;  1,597;  3,777;  5,372;;;  5,372;
7771; DOURADOS 2 - 230;;  9,075;  2,827;  5,951;  5,694;;;  5,694;
7757; DOURADOS - 230;;  9,026;  2,747;  5,887;  5,629;;;  5,629;
51003; J. BOTANICO 2 - 230;;  6,163;  0,000;  3,082;  5,372;;;  5,372;
51002; J. BOTANICO 1 - 230;;  6,367;  0,000;  3,183;  5,372;;;  5,372;
2923; DOMENICO RANGONI - 345;;  5,271;  0,639;  2,955;  5,372;;;  5,372;
287; E. MARTIN - 230;; 10,744; 16,725; 13,734; 13,477;;; 13,477;
2939; EDGARD SOUZA - 230;;  4,710;  0,640;  2,675;  5,372;;;  5,372;
38862; EDEIA - 230;; 11,350;  5,895;  8,622;  8,365;;;  8,365;
9097; ELDORADO - 230;;  6,886;  0,000;  3,443;  5,372;;;  5,372;
214; EMBASA - 230;;  7,481; 12,051;  9,766;  9,509;;;  9,509;
1509; EMBORCACAO - 500;; 10,654;  6,909;  8,782;  8,525;;;  8,525;
2645; EMBU-GUACU - 345;;  5,114;  0,546;  2,830;  5,372;;;  5,372;
2643; EMBU-GUACU - 440;;  5,768;  1,342;  3,555;  5,372;;;  5,372;
13230; ENCRUZO - 230;;  8,123; 14,127; 11,125; 10,868;;; 10,868;
3946; ESTREITO - 345;;  9,860;  5,755;  7,807;  7,550;;;  7,550;
4302; ESTREITO - 500;;  9,747;  5,927;  7,837;  7,580;;;  7,580;
269; EUNAPOLI - 230;;  8,374;  8,827;  8,601;  8,344;;;  8,344;
12546; EXTREMOZ II - 230;; 10,566; 19,835; 15,201; 14,944;;; 14,944;
7306; FOZ DO CHAPECO - 230;;  8,981;  0,000;  4,491;  5,372;;;  5,372;
6653; FCHOPIM--230;;  9,357;  0,843;  5,100;  5,372;;;  5,372;
4321; F.DIAS - 440;;  7,766;  3,464;  5,615;  5,372;;;  5,372;
4322; F.DIAS - 500;;  8,697;  4,451;  6,574;  6,317;;;  6,317;
7782; FARROUPILHA - 230;;  6,737;  0,000;  3,369;  5,372;;;  5,372;
9541; FEIJO - 230;;  0,000;  0,000;  0,000;  5,372;;;  5,372;
9095; FIBR-F RS - 230;;  6,830;  0,000;  3,415;  5,372;;;  5,372;
6651; FIGUEIRA - 230;;  6,762;  0,205;  3,483;  5,372;;;  5,372;
1194; FIRMINOPOLIS - 230;; 11,417;  6,088;  8,752;  8,495;;;  8,495;
212; FLORESTA II - 230;; 11,303; 19,417; 15,360; 15,103;;; 15,103;
21049; FORD - 230;;  7,800; 13,408; 10,604; 10,347;;; 10,347;
7743; FORQUILINHA - 230;;  6,316;  0,000;  3,158;  5,372;;;  5,372;
325; FORTALEZA II - 230;;  9,529; 17,957; 13,743; 13,486;;; 13,486;
525; FORTALEZA II - 500;; 10,509; 18,354; 14,432; 14,175;;; 14,175;
225; FORTALEZA - 230;;  9,475; 18,036; 13,755; 13,498;;; 13,498;
3642; F.IGUACU - 765;;  8,012;  1,362;  4,687;  5,372;;;  5,372;
6652; F.IGUACUNORTE - 230;;  4,435;  0,000;  2,218;  5,372;;;  5,372;
276; FUNIL - 230;;  5,668; 11,842;  8,755;  8,498;;;  8,498;
3808; FURNAS - 345;;  9,581;  5,700;  7,641;  7,384;;;  7,384;
275; G. MANGABEIRA - 230;;  8,174; 12,553; 10,364; 10,107;;; 10,107;
58405; MLGICO CE - 230;; 10,763; 18,857; 14,810; 14,553;;; 14,553;
8720; GARABI 1 - 525;;  7,819;  0,000;  3,909;  5,372;;;  5,372;
8721; GARABI 2 - 525;;  7,819;  0,000;  3,909;  5,372;;;  5,372;
349; GARANHUNS II - 230;; 10,084; 18,235; 14,160; 13,903;;; 13,903;
549; GARANHUNS - 500;; 10,393; 18,287; 14,340; 14,083;;; 14,083;
9100; GARIBALDI - 230;;  6,360;  0,000;  3,180;  5,372;;;  5,372;
46942; GASPAR 2 -230;;  6,277;  0,000;  3,139;  5,372;;;  5,372;
7713; GASPAR 2 - 525;;  6,989;  0,000;  3,495;  5,372;;;  5,372;
4533; GERDAU SP - 440;;  6,307;  1,921;  4,114;  5,372;;;  5,372;
2675; GETULINA - 440;;  8,581;  3,092;  5,837;  5,580;;;  5,580;
11051; GILBUES - 230;; 11,340; 14,425; 12,883; 12,626;;; 12,626;
836; GILBUES II - 500;; 11,529; 14,603; 13,066; 12,809;;; 12,809;
23321; GOIANIA LESTE - 230;;  8,676;  4,844;  6,760;  6,503;;;  6,503;
247; GOIANINHA - 230;;  8,998; 18,070; 13,534; 13,277;;; 13,277;
11260; Gentio do Ouro II - 230;; 12,162; 14,420; 13,291; 13,034;;; 13,034;
11560; Gentio do Ouro II - 500;; 11,727; 13,731; 12,729; 12,472;;; 12,472;
6663; PARIGOT SOUZA - 230;;  8,248;  0,000;  4,124;  5,372;;;  5,372;
7021; GUARAPUAVA OESTE - 230;;  7,768;  0,260;  4,014;  5,372;;;  5,372;
3759; GRAJAU - 500;;  8,925;  5,646;  7,285;  7,028;;;  7,028;
6664; GRALHA AZUL - 230;;  7,267;  0,079;  3,673;  5,372;;;  5,372;
7750; GRAVATAI - 525;;  7,499;  0,000;  3,750;  5,372;;;  5,372;
9110; GRAVATA2 - 230;;  6,989;  0,000;  3,494;  5,372;;;  5,372;
7924; GRAVATAI3 - 230;;  6,870;  0,000;  3,435;  5,372;;;  5,372;
50214; GUAIBA3 - 230;;  7,276;  0,000;  3,638;  5,372;;;  5,372;
50213; GUAIBA3 - 525;;  7,732;  0,000;  3,866;  5,372;;;  5,372;
9120; GUAIBA - 230;;  7,255;  0,000;  3,628;  5,372;;;  5,372;
6665; GUAIRA F -230;;  8,022;  1,247;  4,635;  5,372;;;  5,372;
6630; GUAIRA F - 525;;  8,075;  1,305;  4,690;  5,372;;;  5,372;
390; GUAMA - 230;;  9,147; 13,347; 11,247; 10,990;;; 10,990;
9130; GUARITA - 230;;  8,038;  0,000;  4,019;  5,372;;;  5,372;
3831; GUARULHOS - 345;;  4,516;  0,234;  2,375;  5,372;;;  5,372;
1638; GUILMAN - 230;;  9,797;  7,561;  8,679;  8,422;;;  8,422;
39040; GURUPI - 230;; 10,881; 11,799; 11,340; 11,083;;; 11,083;
5002; GURUPI - 500;; 11,286; 11,810; 11,548; 11,291;;; 11,291;
2720; GV - 230;;  7,621;  3,539;  5,580;  5,372;;;  5,372;
1619; VALADARES - 230;;  9,879;  7,773;  8,826;  8,569;;;  8,569;
38921; VALADARES 6 - 500;; 10,237;  8,330;  9,284;  9,027;;;  9,027;
3384; HENRY BORDEN - 230;;  4,766;  0,195;  2,481;  5,372;;;  5,372;
44652; HUBNER - 230;;  6,310;  0,000;  3,155;  5,372;;;  5,372;
38856; ILHA SOLTEIRA 2 - 230;; 10,128;  4,392;  7,260;  7,003;;;  7,003;
38876; ILHA SOLTEIRA 2 - 440;; 10,085;  4,277;  7,181;  6,924;;;  6,924;
2611; ILHA SOLTEIRA - 440;; 10,084;  4,275;  7,179;  6,922;;;  6,922;
365; IBIAPINA II – 230;; 10,408; 17,117; 13,762; 13,505;;; 13,505;
288; IBICOARA - 230;;  9,814; 10,801; 10,307; 10,050;;; 10,050;
588; IBICOARA - 500;; 10,568; 11,308; 10,938; 10,681;;; 10,681;
6680; IBIPORA - 230;;  6,658;  0,411;  3,535;  5,372;;;  5,372;
3691; IBIUNA - 345;;  4,997;  0,644;  2,821;  5,372;;;  5,372;
3690; IBIUNA - 500;;  6,440;  1,564;  4,002;  5,372;;;  5,372;
217; ICO - 230;;  9,929; 18,848; 14,389; 14,132;;; 14,132;
394; IGAPORA II - 230;; 11,809; 11,259; 11,534; 11,277;;; 11,277;
11394; IGAPORA III - 230;; 11,729; 11,032; 11,380; 11,123;;; 11,123;
11594; IGAPORA III - 500;; 11,544; 10,599; 11,071; 10,814;;; 10,814;
