Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7306; FOZ DO CHAPECO - 230;;  9,129;;  9,129;  9,111;;;  9,111;
6653; FCHOPIM--230;;  9,288;;  9,288;  9,270;;;  9,270;
4321; F.DIAS - 440;;  7,208;;  7,208;  7,190;;;  7,190;
4322; F.DIAS - 500;;  8,059;;  8,059;  8,041;;;  8,041;
7782; FARROUPILHA - 230;;  6,878;;  6,878;  6,860;;;  6,860;
9541; FEIJO - 230;;  0,857;;  0,857;  5,180;;;  5,180;
9095; FIBR-F RS - 230;;  6,958;;  6,958;  6,940;;;  6,940;
6651; FIGUEIRA - 230;;  6,553;;  6,553;  6,535;;;  6,535;
1194; FIRMINOPOLIS - 230;; 11,041;; 11,041; 11,022;;; 11,022;
212; FLORESTA II - 230;; 10,893;; 10,893; 10,875;;; 10,875;
21049; FORD - 230;;  7,709;;  7,709;  7,691;;;  7,691;
7743; FORQUILINHA - 230;;  6,566;;  6,566;  6,547;;;  6,547;
325; FORTALEZA II - 230;;  9,373;;  9,373;  9,355;;;  9,355;
525; FORTALEZA II - 500;; 10,240;; 10,240; 10,221;;; 10,221;
225; FORTALEZA - 230;;  9,327;;  9,327;  9,308;;;  9,308;
3642; F.IGUACU - 765;;  7,685;;  7,685;  7,666;;;  7,666;
6652; F.IGUACUNORTE - 230;;  4,427;;  4,427;  5,180;;;  5,180;
276; FUNIL - 230;;  5,617;;  5,617;  5,598;;;  5,598;
3808; FURNAS - 345;;  9,004;;  9,004;  8,985;;;  8,985;
275; G. MANGABEIRA - 230;;  8,019;;  8,019;  8,000;;;  8,000;
58405; MLGICO CE - 230;; 10,378;; 10,378; 10,360;;; 10,360;
8720; GARABI 1 - 525;;  7,935;;  7,935;  7,917;;;  7,917;
8721; GARABI 2 - 525;;  7,935;;  7,935;  7,917;;;  7,917;
349; GARANHUNS II - 230;;  9,777;;  9,777;  9,759;;;  9,759;
549; GARANHUNS - 500;; 10,071;; 10,071; 10,053;;; 10,053;
9100; GARIBALDI - 230;;  6,526;;  6,526;  6,508;;;  6,508;
46942; GASPAR 2 -230;;  6,442;;  6,442;  6,424;;;  6,424;
7713; GASPAR 2 - 525;;  7,035;;  7,035;  7,016;;;  7,016;
