GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL LICINIO DE ALMEIDA,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL MACACOS,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL MACAMBIRA I,0,10.986,10.064,10.232,10.467,10.908,10.973,11.353,11.225,11.241,11.221,11.201,11.181000000000001,11.161000000000001,11.141000000000002,11.121000000000002,11.101000000000003,11.081000000000003
EOL MACAMBIRA II,0,10.986,10.064,10.232,10.467,10.908,10.973,11.353,11.225,11.241,11.221,11.201,11.181000000000001,11.161000000000001,11.141000000000002,11.121000000000002,11.101000000000003,11.081000000000003
EOL MACAUBAS,0,11.197,11.006,10.856,11.18,11.536,11.593,12.016,11.826,11.843,11.823,11.803,11.783000000000001,11.763000000000002,11.743000000000002,11.723000000000003,11.703000000000003,11.683000000000003
EOL MALHADINHA I,0,9.491,8.489,8.809,9.085,10.129,10.127,10.475,10.365,10.38,10.360000000000001,10.340000000000002,10.320000000000002,10.300000000000002,10.280000000000003,10.260000000000003,10.240000000000004,10.220000000000004
EOL MANGUE SECO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANICOBA,0,10.807,10.289,10.138,10.388,10.633,10.679,11.07,10.882,10.898,10.878,10.858,10.838000000000001,10.818000000000001,10.798000000000002,10.778000000000002,10.758000000000003,10.738000000000003
EOL MANINEIRO,0,10.165,10.561,10.326,10.725,11.39,11.451,11.871,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL MAR E TERRA,0,10.794,9.892,10.078,10.311,10.945,11.002,11.375,11.243,11.259,11.239,11.219000000000001,11.199000000000002,11.179000000000002,11.159000000000002,11.139000000000003,11.119000000000003,11.099000000000004
EOL MARGARIDA I,0,0,0,0,0,11.184,11.259,11.687,11.562,11.579,11.559000000000001,11.539000000000001,11.519000000000002,11.499000000000002,11.479000000000003,11.459000000000003,11.439000000000004,11.419000000000004
EOL MARON,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL MATARACA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MEL 02,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MIASSABA II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MIASSABA III,0,10.878,9.942,10.1,10.329,11.428,11.502,11.888,11.764,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL MILLENNIUM,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MINUANO I,0,6.681,9.195,9.303,9.054,8.529,8.213,8.207,8.424,8.437,8.417,8.397,8.377,8.357000000000001,8.337000000000002,8.317000000000002,8.297000000000002,8.277000000000003
EOL MINUANO II,0,6.681,9.195,9.303,9.054,8.529,8.213,8.207,8.424,8.437,8.417,8.397,8.377,8.357000000000001,8.337000000000002,8.317000000000002,8.297000000000002,8.277000000000003
EOL MODELO I,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MODELO II,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MONTE VERDE I,0,10.651,9.817,9.887,10.121,11.258,11.322,11.746,11.619,11.636,11.616,11.596,11.576,11.556000000000001,11.536000000000001,11.516000000000002,11.496000000000002,11.476000000000003
EOL MONTE VERDE II,0,10.651,9.817,9.887,10.121,11.258,11.322,11.746,11.619,11.636,11.616,11.596,11.576,11.556000000000001,11.536000000000001,11.516000000000002,11.496000000000002,11.476000000000003
EOL MONTE VERDE III,0,10.651,9.817,9.887,10.121,11.258,11.322,11.746,11.619,11.636,11.616,11.596,11.576,11.556000000000001,11.536000000000001,11.516000000000002,11.496000000000002,11.476000000000003
EOL MONTE VERDE IV,0,10.651,9.817,9.887,10.121,11.258,11.322,11.746,11.619,11.636,11.616,11.596,11.576,11.556000000000001,11.536000000000001,11.516000000000002,11.496000000000002,11.476000000000003
EOL MONTE VERDE V,0,10.651,9.817,9.887,10.121,11.258,11.322,11.746,11.619,11.636,11.616,11.596,11.576,11.556000000000001,11.536000000000001,11.516000000000002,11.496000000000002,11.476000000000003
EOL MONTE VERDE VI,0,10.651,9.817,9.887,10.121,11.258,11.322,11.746,11.619,11.636,11.616,11.596,11.576,11.556000000000001,11.536000000000001,11.516000000000002,11.496000000000002,11.476000000000003
EOL MORRAO,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL MORRO 1,0,11.197,11.006,10.856,11.18,11.495,11.551,11.972,11.781,11.798,11.778,11.758000000000001,11.738000000000001,11.718000000000002,11.698000000000002,11.678000000000003,11.658000000000003,11.638000000000003
EOL MORRO 2,0,11.197,11.006,10.856,11.18,11.536,11.593,12.016,11.826,11.843,11.823,11.803,11.783000000000001,11.763000000000002,11.743000000000002,11.723000000000003,11.703000000000003,11.683000000000003
EOL MORRO BRANCO I,0,11.056,10.352,10.204,10.444,10.98,10.996,11.397,11.226,11.242,11.222000000000001,11.202000000000002,11.182000000000002,11.162000000000003,11.142000000000003,11.122000000000003,11.102000000000004,11.082000000000004
EOL MORRO BRANCO II,0,10.86,10.119,10.019,10.255,11.015,11.053,11.483,11.342,11.359,11.339,11.319,11.299000000000001,11.279000000000002,11.259000000000002,11.239000000000003,11.219000000000003,11.199000000000003
EOL MORRO DOS VENTOS I,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MORRO DOS VENTOS II,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL MORRO DOS VENTOS III,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MORRO DOS VENTOS IV,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MORRO DOS VENTOS IX,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MORRO DOS VENTOS VI,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL MUCURIPE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MULUNGU,0,10.165,10.561,10.326,10.725,11.436,11.498,11.92,11.7,11.717,11.697000000000001,11.677000000000001,11.657000000000002,11.637000000000002,11.617000000000003,11.597000000000003,11.577000000000004,11.557000000000004
EOL MUNDAU,0,10.282,9.402,9.698,9.926,10.452,10.474,10.845,10.731,10.747,10.727,10.707,10.687000000000001,10.667000000000002,10.647000000000002,10.627000000000002,10.607000000000003,10.587000000000003
EOL MUNDO NOVO V,0,10.804,9.788,9.789,10.021,10.865,10.932,11.343,11.214,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003,11.070000000000004
EOL MUNDO NOVO VI,0,10.804,9.788,9.789,10.021,10.865,10.932,11.343,11.214,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003,11.070000000000004
EOL MUNDO NOVO VII,0,10.804,9.788,9.789,10.021,10.865,10.932,11.343,11.214,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003,11.070000000000004
EOL MUSSAMBE,0,11.056,10.352,10.204,10.444,10.98,10.996,11.397,11.226,11.242,11.222000000000001,11.202000000000002,11.182000000000002,11.162000000000003,11.142000000000003,11.122000000000003,11.102000000000004,11.082000000000004
EOL MUTAMBA I,0,0,9.695,9.912,10.144,11.163,11.22,11.618,11.49,11.507,11.487,11.467,11.447000000000001,11.427000000000001,11.407000000000002,11.387000000000002,11.367000000000003,11.347000000000003
EOL MUTAMBA II,0,0,9.695,9.912,10.144,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL MUTAMBA III,0,0,9.695,9.912,10.144,11.163,11.22,11.618,11.49,11.507,11.487,11.467,11.447000000000001,11.427000000000001,11.407000000000002,11.387000000000002,11.367000000000003,11.347000000000003
EOL MUTAMBA IV,0,0,9.695,9.912,10.144,11.163,11.22,11.618,11.49,11.507,11.487,11.467,11.447000000000001,11.427000000000001,11.407000000000002,11.387000000000002,11.367000000000003,11.347000000000003
EOL MUTAMBA V,0,0,9.695,9.912,10.144,11.163,11.22,11.618,11.49,11.507,11.487,11.467,11.447000000000001,11.427000000000001,11.407000000000002,11.387000000000002,11.367000000000003,11.347000000000003
EOL MUTAMBA VII,0,0,9.695,9.912,10.144,11.163,11.22,11.618,11.49,11.507,11.487,11.467,11.447000000000001,11.427000000000001,11.407000000000002,11.387000000000002,11.367000000000003,11.347000000000003
EOL MUTAMBA VIII,0,0,9.695,9.912,10.144,11.163,11.22,11.618,11.49,11.507,11.487,11.467,11.447000000000001,11.427000000000001,11.407000000000002,11.387000000000002,11.367000000000003,11.347000000000003
EOL MVEN01EOL034,0,0,0,0,0,9.642,9.62,9.942,9.841,9.855,9.835,9.815000000000001,9.795000000000002,9.775000000000002,9.755000000000003,9.735000000000003,9.715000000000003,9.695000000000004
EOL MVEN02EOL034,0,0,0,0,0,9.642,9.62,9.942,9.841,9.855,9.835,9.815000000000001,9.795000000000002,9.775000000000002,9.755000000000003,9.735000000000003,9.715000000000003,9.695000000000004
EOL N.S.DA CONCEICAO,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL NOSSA SENHORA DE FATIMA,0,10.135,9.313,9.541,9.77,11.773,11.843,12.27,12.144,12.161,12.141,12.121,12.101,12.081000000000001,12.061000000000002,12.041000000000002,12.021000000000003,12.001000000000003
EOL NOVO HORIZONTE,0,11.197,11.006,10.856,11.18,11.536,11.593,12.016,11.826,11.843,11.823,11.803,11.783000000000001,11.763000000000002,11.743000000000002,11.723000000000003,11.703000000000003,11.683000000000003
EOL OESTE SERIDO I,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO II,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO III,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO IV,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO IX,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO V,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO VI,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO X,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO XI,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OESTE SERIDO XII,0,10.427,9.594,9.604,9.838,10.759,10.827,11.236,11.104,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL OITIS 1,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 10,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 2,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 21,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 22,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 3,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 4,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 5,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 6,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 7,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 8,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OITIS 9,0,10.997,10.471,10.428,10.695,11.46,11.491,11.914,11.775,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL OSORIO 2 (V.LITORAL),0,5.738,8.335,8.416,8.158,7.364,7.037,6.978,7.199,7.209,7.189,7.1690000000000005,7.149000000000001,7.129000000000001,7.109000000000002,7.089000000000002,7.069000000000003,7.049000000000003
EOL OSORIO 3 (V.LITORAL),0,5.738,8.335,8.416,8.158,7.364,7.037,6.978,7.199,7.209,7.189,7.1690000000000005,7.149000000000001,7.129000000000001,7.109000000000002,7.089000000000002,7.069000000000003,7.049000000000003
EOL OSORIO(V.DO SUL),0,5.738,8.335,8.416,8.158,7.364,7.037,6.978,7.199,7.209,7.189,7.1690000000000005,7.149000000000001,7.129000000000001,7.109000000000002,7.089000000000002,7.069000000000003,7.049000000000003
EOL OURO BRANCO 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL OURO BRANCO 2,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL OURO VERDE,0,10.282,9.402,9.698,9.926,10.524,10.548,10.922,10.809,10.825,10.805,10.785,10.765,10.745000000000001,10.725000000000001,10.705000000000002,10.685000000000002,10.665000000000003
EOL PAJEU DO VENTO,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL PALMARES,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PALMAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PALMAS (B. DO CORREGO),0,9.808,8.851,9.115,9.337,10.027,10.028,10.371,10.255,10.27,10.25,10.23,10.21,10.190000000000001,10.170000000000002,10.150000000000002,10.130000000000003,10.110000000000003
EOL PAPAGAIO,0,10.528,10.847,10.616,11.015,11.497,11.56,11.985,11.766,11.783,11.763,11.743,11.723,11.703000000000001,11.683000000000002,11.663000000000002,11.643000000000002,11.623000000000003
EOL PARACURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PARAISO VENTOS DO NE,0,10.804,9.788,9.789,10.021,10.865,10.932,11.343,11.214,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003,11.070000000000004
EOL PASSAGEM,0,0,0,0,0,10.729,10.79,11.162,11.033,11.049,11.029,11.009,10.989,10.969000000000001,10.949000000000002,10.929000000000002,10.909000000000002,10.889000000000003
EOL PAU D'AGUA,0,10.165,10.561,10.326,10.725,11.467,11.529,11.954,11.732,11.749,11.729000000000001,11.709000000000001,11.689000000000002,11.669000000000002,11.649000000000003,11.629000000000003,11.609000000000004,11.589000000000004
EOL PAU FERRO,0,11.041,9.743,9.52,9.74,10.88,10.98,11.398,11.258,11.274,11.254,11.234,11.214,11.194,11.174000000000001,11.154000000000002,11.134000000000002,11.114000000000003
EOL PAU FERRO II,0,11.041,9.743,9.52,9.74,10.878,10.977,11.395,11.256,11.273,11.253,11.233,11.213000000000001,11.193000000000001,11.173000000000002,11.153000000000002,11.133000000000003,11.113000000000003
EOL PAU SANTO,0,10.528,10.847,10.616,11.015,11.497,11.56,11.985,11.766,11.783,11.763,11.743,11.723,11.703000000000001,11.683000000000002,11.663000000000002,11.643000000000002,11.623000000000003
EOL PEDRA BRANCA,0,11.056,10.352,10.204,10.444,10.98,10.996,11.397,11.226,11.242,11.222000000000001,11.202000000000002,11.182000000000002,11.162000000000003,11.142000000000003,11.122000000000003,11.102000000000004,11.082000000000004
EOL PEDRA CHEIROSA,0,9.808,8.851,9.115,9.337,10.069,10.071,10.416,10.3,10.315,10.295,10.275,10.255,10.235000000000001,10.215000000000002,10.195000000000002,10.175000000000002,10.155000000000003
EOL PEDRA CHEIROSA II,0,9.808,8.851,9.115,9.337,10.069,10.071,10.416,10.3,10.315,10.295,10.275,10.255,10.235000000000001,10.215000000000002,10.195000000000002,10.175000000000002,10.155000000000003
EOL PEDRA DO GERONIMO,0,11.041,9.743,9.52,9.74,10.88,10.98,11.398,11.258,11.274,11.254,11.234,11.214,11.194,11.174000000000001,11.154000000000002,11.134000000000002,11.114000000000003
EOL PEDRA DO REINO,0,0,0,0,0,10.699,10.686,11.044,10.841,10.856,10.836,10.816,10.796000000000001,10.776000000000002,10.756000000000002,10.736000000000002,10.716000000000003,10.696000000000003
EOL PEDRA DO REINO III,0,0,0,0,0,10.699,10.686,11.044,10.841,10.856,10.836,10.816,10.796000000000001,10.776000000000002,10.756000000000002,10.736000000000002,10.716000000000003,10.696000000000003
EOL PEDRA DO REINO IV,0,0,0,0,0,10.699,10.686,11.044,10.841,10.856,10.836,10.816,10.796000000000001,10.776000000000002,10.756000000000002,10.736000000000002,10.716000000000003,10.696000000000003
EOL PEDRA DO REINO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PEDRA DO SAL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PEDRA PINTADA I,0,10.81,10.428,10.283,10.559,10.997,11.045,11.452,11.276,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL PEDRA PINTADA II,0,10.81,10.428,10.283,10.559,10.997,11.045,11.452,11.276,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL PEDRA PINTADA III,0,10.81,10.428,10.283,10.559,10.997,11.045,11.452,11.276,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL PEDRA PINTADA IV,0,10.81,10.428,10.283,10.559,10.997,11.045,11.452,11.276,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL PEDRA PRETA,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL PEDRA RAJADA,0,10.986,10.064,10.232,10.467,10.908,10.973,11.353,11.225,11.241,11.221,11.201,11.181000000000001,11.161000000000001,11.141000000000002,11.121000000000002,11.101000000000003,11.081000000000003
EOL PEDRA RAJADA II,0,10.986,10.064,10.232,10.467,10.908,10.973,11.353,11.225,11.241,11.221,11.201,11.181000000000001,11.161000000000001,11.141000000000002,11.121000000000002,11.101000000000003,11.081000000000003
EOL PEDRANOPOLIS 2,0,0,0,0,0,10.932,10.983,11.37,11.239,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003,11.116000000000003,11.096000000000004
EOL PEDRANOPOLIS 3,0,0,0,0,0,10.932,10.983,11.37,11.239,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003,11.116000000000003,11.096000000000004
EOL PELADO,0,10.986,10.064,10.232,10.467,10.908,10.973,11.353,11.225,11.241,11.221,11.201,11.181000000000001,11.161000000000001,11.141000000000002,11.121000000000002,11.101000000000003,11.081000000000003
EOL PELOURINHO,0,10.528,10.847,10.616,11.015,11.497,11.56,11.985,11.766,11.783,11.763,11.743,11.723,11.703000000000001,11.683000000000002,11.663000000000002,11.643000000000002,11.623000000000003
EOL PILOES,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL PINDAI,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL PIRAUA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PITOMBEIRA,0,10.135,9.313,9.541,9.77,10.813,10.86,11.239,11.103,11.12,11.1,11.08,11.06,11.040000000000001,11.020000000000001,11.000000000000002,10.980000000000002,10.960000000000003
EOL PLANALTINA,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL PONTAL 2A,0,5.193,7.038,7.08,6.806,6.915,6.59,6.578,6.808,6.818,6.798,6.7780000000000005,6.758000000000001,6.738000000000001,6.718000000000002,6.698000000000002,6.678000000000003,6.658000000000003
EOL PONTAL 2B,0,5.193,7.038,7.08,6.806,6.915,6.59,6.578,6.808,6.818,6.798,6.7780000000000005,6.758000000000001,6.738000000000001,6.718000000000002,6.698000000000002,6.678000000000003,6.658000000000003
EOL PONTAL 3B,0,5.193,7.038,7.08,6.806,6.915,6.59,6.578,6.808,6.818,6.798,6.7780000000000005,6.758000000000001,6.738000000000001,6.718000000000002,6.698000000000002,6.678000000000003,6.658000000000003
EOL PORTO DAS BARCAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO DO DELTA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO SALGADO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO SEGURO,0,10.554,10.856,10.635,11.031,11.509,11.571,11.997,11.779,11.796,11.776,11.756,11.736,11.716000000000001,11.696000000000002,11.676000000000002,11.656000000000002,11.636000000000003
EOL POTIGUAR,0,10.804,9.788,9.789,10.021,10.865,10.932,11.343,11.214,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003,11.070000000000004
EOL POTIGUAR B 26,0,0,0,0,0,11.26,11.327,11.755,11.629,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004,11.486000000000004
EOL POTIGUAR B31,0,10.68,9.883,9.981,10.216,11.26,11.327,11.755,11.629,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004,11.486000000000004
EOL POTIGUAR B32,0,10.68,9.883,9.981,10.216,11.26,11.327,11.755,11.629,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004,11.486000000000004
