BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
9009; CONSE. PENA - 13,8;    7,921;    7,647;;
319; CONSE. PENA - 230;    7,921;    7,647;;
7615; CPKELCCO - 138;    8,297;    8,295;;
8320; CRATO - 69;    7,052;    6,649;;
8319; CRATO 2 - 230;    7,052;    6,649;;
3838; CRESCIUMAL - 138;    8,228;    8,210;;
3870; CRUZACO - 138;    8,577;    8,596;;
5792; CATU - 13,8;    8,698;    8,964;;
9104; U.CUBATAO - 230;    9,089;    9,165;;
9105; CUBATAO - 230;    9,089;    9,165;;
4515; CUIABA - 230;    6,634;    6,339;;
4514; CUIABA - 500;    6,642;    6,344;;
960; CURITIBA - 230;    8,256;    8,866;;
959; CURITIBA - 525;    7,885;    8,384;;
6641; CURRAL NOVO PIAUI - 230;    6,308;    5,793;;
6640; CURRAL NOVO PIAUI - 500;    6,484;    6,005;;
7603; CUTRALE COL. - 138;    8,823;    8,886;;
44812; VEREDA - 345;    6,472;    6,005;;
5473; DELM. GOUVEIA- 69;    7,893;    7,687;;
5471; DELM. GOUVEIA - 230;    7,893;    7,687;;
5804; D.PITUACU - 230;    8,768;    8,769;;
420; DOMENICO RANGONI - 345;    8,800;    8,871;;
498; DA MATA  - 138;    7,295;    7,163;;
4892; DARDANELOS - 230;    6,013;    5,665;;
3401; ETC DCTA SP - 088;    8,870;    8,902;;
9112; DECASA - 88;    8,025;    8,121;;
3837; DELTA ELK - 138;    8,458;    8,512;;
5730; DER.OLD 1- 230;    8,442;    8,522;;
2339; DESCALVADO - 138;    8,113;    8,075;;
2706; DESTERRO - 138;    8,545;    9,343;;
945; DESTERRO - 230;    8,686;    9,509;;
1223; DONA FRANCISCA - 230;    6,822;    7,603;;
7228; DIANOPOLIS II - 138;    6,568;    6,289;;
9320; D.S.J.PINHAIS - 69;    8,582;    9,246;;
818; D. INDUSTRIAL SJP - 230;    8,567;    9,222;;
9322; D.S.J.PINHAIS - 13,8;    8,567;    9,222;;
4290; DOOSAN DABO - 138;    8,300;    8,310;;
10102; DOURADOS 2 - 138;    7,575;    7,548;;
10101; DOURADOS 2 - 230;    7,561;    7,528;;
1086; DOURADOS - 230;    7,587;    7,570;;
1142; DOURADOS - 138;    7,582;    7,560;;
639; DRACENA - 138;    7,332;    7,230;;
9125; D.CENTER ITAU - 138;    8,364;    8,360;;
3127; DURATEX ITAP - 138;    9,530;    9,836;;
5683; ELISEU MARTINS - 69;    7,087;    6,748;;
5681; E. MARTIN - 230;    7,087;    6,748;;
7641; ESTRELA D OESTE - 138;    7,246;    7,083;;
410; EDGARD SOUZA - 230;    9,187;    9,318;;
3833; TRW AUTOMOTI. - 138;    8,335;    8,332;;
3018; EDEIA - 230;    6,282;    5,902;;
4192; UTE ELDORADO - 138;    7,160;    7,001;;
9241; ELDORADO SUL - 23;    8,052;    8,827;;
1212; ELDORADO - 230;    8,052;    8,827;;
5872; EMBASA - 230;    8,412;    8,262;;
321; EMBORCACAO - 138;    7,025;    6,702;;
320; EMBORCACAO - 500;    7,052;    6,734;;
3063; EMBRAER - 88;    8,513;    8,518;;
4193; EMBRAMACO - 138;    8,288;    8,284;;
3472; EMBRAPORT - 138;    8,853;    8,917;;
583; EMBU-GUACU - 138;    8,876;    8,927;;
582; EMBU-GUACU - 345;    8,817;    8,877;;
581; EMBU-GUACU - 440;    8,798;    8,835;;
9127; EMPLAL - 138;    7,168;    7,013;;
6003; ENCRUZO NOVO - 69;    8,497;    8,255;;
6001; ENCRUZO - 230;    8,497;    8,255;;
3175; ENEIDA - 138;    7,314;    7,201;;
41413; ENSEAD-SC2 - 30;    8,390;    9,153;;
411; EDGARD SOUZA - 88;    9,187;    9,318;;
3012; ESTREITO - 345;    7,594;    7,395;;
3010; ESTREITO - 500;    7,604;    7,421;;
5974; EUNAPOLIS - 138;    9,003;    8,740;;
5972; EUNAPOLI - 230;    9,056;    8,793;;
6133; EXTREMOZ II - 69;    7,123;    6,719;;
6131; EXTREMOZ II - 230;    7,123;    6,719;;
610; F.DIAS - 440;    8,112;    8,061;;
609; F.DIAS - 500;    7,903;    7,816;;
60; F.IGUACU - 765;    7,595;    7,788;;
7639; FRANGO RICO - 138;    7,314;    7,160;;
1207; FARROUPILHA - 69;    7,790;    8,501;;
962; FARROUPILHA - 230;    7,790;    8,501;;
1062; FOZ CHAPECO - 138;    7,114;    7,721;;
1071; FOZ DO CHAPECO - 230;    7,082;    7,688;;
848; FOZ DO CHOPIM - 138;    7,764;    8,229;;
898; FCHOPIM--230;    7,658;    8,127;;
6991; FEIJO - 69;    6,845;    5,917;;
