Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7753; CANDIOTA 2 - 525;;  7,565;  0,000;  3,782;  5,354;;;  5,354;
50209; CANDIOTA - 230;;  7,611;  0,000;  3,806;  5,354;;;  5,354;
9045; CANOA 1 - 230;;  6,573;  0,000;  3,287;  5,354;;;  5,354;
9050; CANOAS 2 - 230;;  7,404;  0,000;  3,702;  5,354;;;  5,354;
7778; CANOINHA - 230;;  5,317;  0,000;  2,659;  5,354;;;  5,354;
50215; CAPIVARI-230;;  7,058;  0,000;  3,529;  5,354;;;  5,354;
50212; CAPIVARI-525;;  7,186;  0,000;  3,593;  5,354;;;  5,354;
2622; CAPIVARA - 440;;  8,770;  2,238;  5,504;  5,354;;;  5,354;
1202; CARAJAS GO - 230;;  9,139;  4,790;  6,964;  6,632;;;  6,632;
916; CARAJAS PA - 230;; 10,174; 13,797; 11,986; 11,653;;; 11,653;
2966; CARBOCLORO - 230;;  4,363;  0,000;  2,181;  5,354;;;  5,354;
6624; CASCAVEL - 230;;  7,382;  0,000;  3,691;  5,354;;;  5,354;
44900; CASCAVEL NORT - 230;;  7,289;  0,000;  3,645;  5,354;;;  5,354;
6625; CASCAVEL OESTE - 230;;  7,610;  0,000;  3,805;  5,354;;;  5,354;
6626; CASCAVOE - 525;;  7,953;  0,461;  4,207;  5,354;;;  5,354;
6762; CAMPO ASSOBIO - 230;;  6,057;  0,000;  3,028;  5,354;;;  5,354;
235; CASTANHA - 230;;  8,308; 12,812; 10,560; 10,227;;; 10,227;
51704; CASTERTECH - 230;;  6,469;  0,000;  3,235;  5,354;;;  5,354;
7023; CASTRO NORTE - 230;;  6,076;  0,000;  3,038;  5,354;;;  5,354;
272; CATU - 230;;  7,999; 13,733; 10,866; 10,533;;; 10,533;
218; CAIUPE - 230;;  9,506; 18,424; 13,965; 13,632;;; 13,632;
9062; CAXIAS SUL 2 - 230;;  6,460;  0,000;  3,230;  5,354;;;  5,354;
9065; CAXIAS 5 -230;;  6,541;  0,000;  3,271;  5,354;;;  5,354;
9066; CAXIAS 6 - 230;;  6,489;  0,000;  3,244;  5,354;;;  5,354;
46948; CAXIAS - 230;;  6,841;  0,000;  3,420;  5,354;;;  5,354;
46947; CAXIAS NORTE - 525;;  7,226;  0,000;  3,613;  5,354;;;  5,354;
9060; CAXIAS NORTE - 230;;  6,642;  0,000;  3,321;  5,354;;;  5,354;
7751; CAXIAS RS - 525;;  7,124;  0,000;  3,562;  5,354;;;  5,354;
4532; CBA - 230;;  5,111;  0,445;  2,778;  5,354;;;  5,354;
2672; CBA TERM - 440;;  5,540;  0,605;  3,072;  5,354;;;  5,354;
7299; CBA LESTE - 230;;  6,731;  0,000;  3,365;  5,354;;;  5,354;
7300; CBA LESTE - 525;;  7,160;  0,000;  3,580;  5,354;;;  5,354;
44655; CURITIBA NORT - 230;;  6,268;  0,000;  3,134;  5,354;;;  5,354;
2802; CAPAO BONITO - 230;;  3,331;  0,000;  1,666;  5,354;;;  5,354;
1153; CACHOEIRA DOURADA - 230;; 11,480;  6,197;  8,839;  8,506;;;  8,506;
2941; TR.CENTRO 1 - 230;;  3,103;  0,000;  1,552;  5,354;;;  5,354;
2942; TR.CENTRO 2 - 230;;  3,103;  0,000;  1,552;  5,354;;;  5,354;
2943; CENTRO - 230;;  2,794;  0,000;  1,397;  5,354;;;  5,354;
44906; CERQUILHO 3 - 230;;  4,308;  0,000;  2,154;  5,354;;;  5,354;
39850; CAMPO GRANDE II - 230;;  8,534;  2,392;  5,463;  5,354;;;  5,354;
11244; CAMPINA GRANDE II - 230;; 10,231; 19,361; 14,796; 14,464;;; 14,464;
