BARRA;NOME;TUST-RB  
2930; INTERNATIONAL 2 - 230;    5,374
2929; INTERNATIONAL - 345;    5,374
1623; IPATINGA I - 230;    8,217
6649; F.IGUACU - 500;    5,374
1521; IRAPE - 230;   11,005
1510; IRAPE - 345;   11,130
7022; IRATI NORTE - 230;    5,374
283; IRECE - 230;   12,008
7827; ITA SC - 230;    5,374
7722; ITA - 525;    5,374
271; ITABAIANA - 230;   12,099
3664; ITABERA - 765;    5,374
1626; ITABIRA 2 - 230;    8,091
1484; ITABIRITO - 345;    7,518
1483; ITABIRITO - 500;    8,461
1620; ITABIRA 4 - 230;    7,666
26513; ITABIRA 5 - 230;    8,472
26510; ITABIRA 5 - 500;    9,026
345; ITABUNA - 230;    7,098
913; ITACAIUNAS - 230;   11,778
912; ITACAIUNAS - 500;   12,421
213; ITAGIPA - 230;    8,624
4292; ITAGUACU - 230;    8,931
4293; ITAGUACU - 500;    8,032
7903; ITAJAI 2 - 230;    5,374
7731; ITAJAI - 230;    5,374
7712; ITAJAI 2 - 525;    5,374
1486; ITAJU3-5-500;    7,358
1235; ITAPACI - 230;    9,282
263; ITAPEBI SE - 230;    9,468
2967; ITAPETI - 230;    5,374
2913; ITAPETI - 345;    5,374
4289; ITARARE 2 - 230;    5,374
3717; ITATIBA - 500;    5,374
9140; ITAUBA - 230;    5,374
265; ITBNINHA - 230;   11,588
1406; ITIQUIRA - 230;    5,383
3862; ITUMBIARA - 230;    7,737
3861; ITUMBIARA - 345;    8,247
3860; ITUMBIARA - 500;    8,263
3807; ITUTINGA - 345;    7,042
7760; IVAIPORA E - 525;    5,374
3654; IVAIPORA - 765;    5,374
38858; IVINHEMA - 230;    6,172
10510; J.TEIXEIRA - 230;    9,236
12202; JABOATAO D -230;   13,063
280; JACARACANGA - 230;   10,702
3769; JACAREPAGUA - 345;    6,693
56101; JAGUARUANA - 230;   15,370
56100; JAGUARUANA - 500;   15,058
207; JAGUARARI-SE - 230;   13,634
1511; JAGUARA - 345;    7,844
1488; JAGUARA - 500;    7,935
6688; JAGUARIAIVA - 230;    5,374
38971; JAIBA - 230;   12,229
1708; JANAUBA 3 - 230;   11,636
38900; JANAUBA 3 - 500;   10,541
56104; JANDAIA CE - 230;   16,957
273; JARDIM SE - 230;   12,050
573; JARDIM - 500;   12,625
9525; JARU - 230;    5,374
38854; JATAI - 230;    7,353
3288; JAURU - 230;    5,374
3286; JAURU - 500;    5,374
360; J. CAMARA II - 230;   15,562
12321; J. CAMARA III - 230;   15,520
523; J. CAMARA III - 500;   15,313
1650; JECEABA - 345;    7,201
1489; JUIZ DE FORA - 345;    6,885
9530; JI PARANA - 230;    5,374
7800; JORGE LACERDA A - 230;    5,374
7802; JORGE LACERDA C - 230;    5,374
1613; MONLEVADE 2 - 230;    7,062
1609; MONLEVADE 4 - 230;    7,536
39311; J.NEIVA 2 - 345;    8,475
39511; J.NEIVA 2 - 500;    8,927
7770; JOINV. NOR - 230;    5,374
7980; JOINVILLE SUL - 230;    5,374
7711; JOINVILLE SUL - 525;    5,374
254; JOAIRAM - 230;   12,685
7794; JOINVILLE - 230;    5,374
12999; JOAO PESSOA II - 230;   13,420
12998; JOAO PESSOA II - 500;   14,686
7990; JARAGUA DO SUL - 230;    5,374
202; JUAZEIRO II - 230;   13,871
11282; JUAZEIRO III - 230;   12,798
11582; JUAZEIRO III - 500;   13,486
3280; JUBA - 230;    5,374
3290; JUINA - 230;    6,195
2613; JUPIA - 440;    6,620
2775; JURUMIRIM - 230;    5,374
10000; JURUPARI-230;   12,241
10009; JURUPARI-500;   12,216
13501; JURUTI - 230;   11,100
26470; PRES. JUSCELINO - 345;    8,783
26465; PRES. JUSCELINO - 500;    9,348
7042; KLABIN - 230;    5,374
505; LUIS GONZAGA - 500;   13,820
1491; LAFAIETE - 345;    6,947
7725; LAGES----230;    5,374
3616; LAGOS - 345;    7,718
38950; LAGOS - 500;    8,071
51020; LAJEADO 3 - 230;    5,374
9165; LAJEADO 2 - 230;    5,374
393; LAJEADO - 230;   12,334
593; LAJEADO - 500;   12,192
10018; LARANJAL - 230;   12,266
256; LAGOA DO CARRO - 230;   13,713
3809; L.C.BARRETO - 345;    7,711
10110; LECHUGA - 230;    9,553
10012; LECHUGA - 500;   10,404
2915; LESTE - 345;    5,374
7781; LAJEADO GRANDE - 230;    5,374
21037; LIBRA - 230;   14,716
38888; LINHARES 2 - 230;    8,087
9172; RIVERA - 230;    5,374
50211; LIVRAMENTO 3 - 230;    5,374
9170; LIVRAMENTO 2 - 230;    5,374
364; LAGOA NOVA II - 230;   15,802
6699; LONDRC-PR230;    5,374
7763; LONDRIN E - 230;    5,374
7762; LONDRINA - 525;    5,374
2956; LORENA SP - 230;    6,909
3702; LORENA SP - 500;    8,227
3307; L. DO RIO VERDE - 230;    5,374
4300; LUZIANIA - 500;    9,386
9180; L.VERMELHA - 230;    5,374
2659; M. MIRIM 3 - 440;    5,374
3784; MACAE MERCHAN - 345;    8,156
50220; MACAMBARA 3 - 230;    5,374
9184; MACAMBARA - 230;    5,374
10017; MACAPA - 230;   12,091
12259; MACEIO II - 230;   11,921
259; MACEIO - 230;   11,888
7719; MACHADINHO - 525;    5,374
38902; M.ALEGRE 2 - 345;    8,161
10400; MANAUS - 230;    9,021
3962; MANSO - 230;    5,374
299; MARABA - 230;   11,950
599; MARABA - 500;   12,524
11218; MARACANAU - 230;   13,208
4598; MARIMBII-500;    6,904
3854; MARIMBONDO - 345;    7,609
3853; MARIMBONDO - 500;    7,038
6708; MARINGA - 230;    5,374
14302; MARITUBA - 230;   11,153
14102; MARITUBA - 500;   11,708
3562; MASCARENHAS - 230;    8,571
3810; MASCARENHAS DE MORAES - 345;    7,372
277; MATATU - 230;   10,056
6715; MAUA - 230;    5,374
10500; MAUA 3 - 230;    9,079
355; MORRO DO CHAPEU II - 230;   11,988
555; MORRO DO CHAPEU II - 500;   11,740
1493; MONTES CLAROS - 345;   10,447
7307; MONTE CLARO - 230;    5,374
3640; MARGEM PR - 500;    5,374
44925; MEDIANEIRA - 230;    5,374
1630; MESQUITA - 230;    8,416
1494; MESQUITA - 500;    8,848
342; MESSIAS 2 - 230;   12,079
542; MESSIAS - 500;   12,714
2937; M. FORNASARO - 345;    5,374
11567; MILAGRE 2 - 500;   14,554
221; MILAGRES II - 230;   14,635
521; MILAGRES 500;   14,569
571; MIRACEMA - 500;   12,164
293; MIRAMAR--230;   10,810
231; MIRANDA - 230;   12,324
565; MIRANDA II - 500;   12,963
2670; MIRASSOL II - 440;    6,270
261; MRRII----230;   13,423
250; MIRUEIRA - 230;   12,334
9188; MISSOES - 230;    5,374
8771; MARMELEIRO 2 - 525;    5,374
2819; MANOEL NOBREGA - 230;    5,374
3834; MOGI - 345;    5,374
2952; MOGI FCE - 230;    5,374
13002; ONCA PUMA - 230;   10,232
224; MOSSORO II - 230;   15,796
56265; MOSSORO IV - 230;   15,559
38874; M. AGUDO - 00;    6,790
2906; REALEZA - 345;    5,374
2683; M.RONDON SP - 440;    6,540
248; MUSSURE II - 230;   13,055
38974; MUTUM MG - 500;    8,695
56739; MONTE VERDE - 500;   15,669
4328; N.IGUACU - 345;    7,032
4326; N.IGUACU - 500;    7,315
9195; NOVA PRATA 2 - 230;    5,374
7921; N.S. RITA - 230;    5,374
7752; N.S. RITA - 525;    5,374
268; NARANDIBA - 230;    9,956
246; NATAL II - 230;   14,650
346; NATAL III - 230;   14,733
1631; NOVA ERA II - 230;    8,173
1496; NEVES - 345;    8,119
1497; NEVES - 500;    8,791
3953; NIQUELANDIA - 230;   10,790
1492; NOVA LIMA 6 - 345;    7,619
9517; NMPARANA-230;    5,374
3304; NOVA MUTUM - 230;    5,482
3297; NOBRES - 230;    5,374
58170; NOVA OLINDA - 500;   13,415
2911; NORDESTE - 345;    5,374
12249; NORFIL - 230;   13,011
2904; NORTE - 345;    5,374
3303; V. GRANDE MT - 230;    5,374
4059; N.PECANH-230;    7,344
8135; NOVA PETROPOLIS 2 - 230;    5,374
38908; NOVA PONTE - 345;    8,248
1512; NOVA PONTE - 500;    8,202
11273; N.S.SOCORRO - 230;   11,904
2641; OESTE - 440;    5,374
472; DER.OLD 1- 230;   11,926
582; JEREMOABO - 500;   12,271
1498; OURO PRETO 2 - 345;    7,667
1499; OURO PRETO 2 - 500;    8,409
14000; ORIXIMINA - 230;   11,307
10011; ORIXIMINA - 500;   11,502
50216; OSORIO 3 - 230;    5,374
9192; OSORIO 2 - 230;    5,374
11261; OUROLANDIA II - 230;   12,862
11561; OUROLANDIA II - 500;   12,521
9534; P.BUENO - 230;    5,374
238; P.DUTRA - 230;   11,540
538; P.DUTRA - 500;   12,814
2154; P.FIALHO - 345;    7,467
10419; P.FIGUEIREDO - 230;    9,927
6731; POSTO FISCAL - 230;    5,374
6732; P.GROSSA N - 230;    5,374
6733; P. GROSSA PR - 230;    5,374
4290; NOVA P.PRIMAVERA - 230;    6,308
2074; NOVA P.PRIMAVERA - 440;    6,541
9250; PASSO REAL - 230;    5,374
823; PACABA CE - 230;   13,996
822; PACABA CE - 500;   14,291
200; PAULO AFONSO 1 - 230;   14,538
300; PAULO AFONSO 2 - 230;   14,647
500; PAULO AFONSO - 500;   13,739
51005; PARANAVAI NORTE - 230;    5,374
9210; PORTO ALEGRE 10 - 230;    5,374
51004; PORTO ALEGRE 12 - 230;    5,374
9213; PORTO ALEGRE 13 - 230;    5,374
9204; PORTO ALEGRE 4 - 230;    5,374
9206; PORTO ALEGRE 6 - 230;    5,374
9208; PORTO ALEGRE 8 - 230;    5,374
9209; PORTO ALEGRE 9 - 230;    5,374
7808; PALHOCA--230;    5,374
13500; PALMAS - 230;   11,552
1187; PALMEIRAS - 230;    8,052
1523; PARACATU 4 - 500;    9,249
2761; N.PARA PTA - 230;    5,374
290; PARAISO RN - 230;   15,463
1162; PARANAIBA - 230;    7,430
4314; PARECIS--230;    7,130
13550; PARINTINS - 230;   10,924
12903; PNBIII PI - 230;   13,265
12901; PNBIII-PI500;   13,389
6730; P.BRANCO - 230;    5,374
260; PAU FERRO - 230;   13,653
566; P. FERRO - 500;   14,239
3842; P.COLOMBIA - 345;    7,986
11225; PECEM II - 230;   14,303
11525; PECEM II - 500;   14,111
5004; PEIXE 2 - 500;   11,282
5007; PEIXE - 500;   11,282
9230; PELOTA-3-230;    5,374
258; PENEDO - 230;   10,803
230; PERITORO-230;   10,615
44653; PEROXIDOS - 230;    5,374
1640; PORTO ESTRELA - 230;    8,635
315; P.FRANCO - 230;   10,618
7812; PASSO FUNDO - 230;    5,374
7020; PONTA GROSSA PR - 230;    5,374
7015; PONTA GROSSA PR - 525;    5,374
234; PICI - 230;   13,069
295; PICOS - 230;   14,715
6618; PILARZINHO - 230;    5,374
1500; PIMENTA - 345;    7,432
11595; PINDAI II - 230;   11,203
46851; PINHALZINHO 2 - 230;    5,374
2669; PIRACICABA - 440;    5,374
2756; PIRAJU - 230;    5,374
388; PIRAJA - 230;   10,361
1524; PIRAPORA II - 345;   10,009
1525; PIRAPORA 2 - 500;    9,477
249; PIRAPAMA II - 230;   13,244
2971; PIRATININGA 2 - 345;    5,374
2948; PIRATININGA - 230;    5,374
3978; PIRINEUS - 230;    7,150
35370; PIRINEUS - 345;    8,196
227; PIRIPIRI-230;   13,079
2946; PIRITUBA - 230;    5,374
56065; PITOMBEIRA - 230;   15,545
278; PITUACU - 230;   10,361
1155; PLANALTO-230;    7,786
9233; P.MEDICI - 230;    5,374
209; POCOES - 230;    9,560
18612; POCIII-BA230;    9,598
11612; POCOES II - 500;   10,296
3817; P.CALDAS - 345;    5,374
3816; P.CALDAS - 500;    6,895
381; POLO - 230;   10,435
9245; P.PETROQUIMIC - 230;    5,374
38975; PPARA2 MG - 500;    9,512
4586; PARANAITA - 500;    9,178
38872; PARTINGA - 230;    6,439
4594; PARTINGA - 500;    8,089
9510; PORTO VELHO - 230;    5,374
47120; POVO NOVO - 230;    5,374
47121; POVO NOVO - 525;    5,374
12312; QUEIMADA NOVA II - 500;   13,827
9261; QUINTA---230;    5,374
38861; QUIRINOPOLIS - 230;    9,257
516; QUIXADA--500;   14,656
11014; QUIXERE - 230;   15,774
9538; R.BRANCO - 230;    5,374
58245; RIO ALTO PB - 230;   14,599
587; RIO DAS EGUAS - 500;   10,894
242; RIO LARGO II - 230;   11,391
39313; RIO NOVO SUL - 345;    8,174
39514; RIO NOVO SUL - 500;    8,363
2632; RIBEIRAO PRETO - 440;    6,547
7900; RATONES - 230;    5,374
38857; RIO BRILHANTE - 230;    5,962
1167; RIO CLARO 2 - 230;    5,600
44920; REALEZA - 230;    5,374
541; RECIFE II - 500;   13,506
387; RIO DAS EGUAS - 230;    9,619
6747; REPAR - 230;    5,374
2820; REPLAN - 440;    5,374
3782; RESENDE - 500;    7,537
51001; RESTINGA-230;    5,374
11388; RIO FORMOSO II -230;    9,241
210; RIB.GONCALVES - 230;   13,080
536; RIB.GONCALVES - 500;   13,024
11287; RIO GRANDE - 230;    8,668
57481; RIACHAO II - 230;   14,946
4286; RIBEIRAO-230;    6,304
4287; RIBEIRAO-500;    7,567
252; RIBEIRAO 230;   12,453
4307; RIBPRETO-500;    6,979
7790; RIO DO SUL - 230;    5,374
3954; R.VERDE - 230;    6,665
3260; RONDONOPOLIS - 230;    5,383
2746; ROSANA SP - 230;    6,575
2917; RAM REBERT F - 345;    5,374
363; RUROPOLIS - 230;    8,483
223; RUSSAS II - 230;   15,395
38996; R. VERDE GO - 230;    7,508
4285; R.VERDE NORTE - 500;    7,520
264; SA. JESUS - 230;    9,934
7922; SAGESUL - 230;    5,374
2653; SANTO ANGELO - 345;    5,374
2634; SANTA BARBARA - 440;    5,374
203; SENHOR DO BONFIM II - 230;   13,701
9272; SAO BORJA - 230;    5,374
6755; SALTO CAXIAS - 525;    5,374
237; SAO JOAO DO PIAUI - 230;   13,601
537; SAO JOAO DO PIAUI - 500;   13,390
3748; SAO JOSE - 500;    7,237
2954; SAO JOSE - 230;    5,374
9286; SANTA MARIA 3 - 230;    5,374
3896; SAO SALVADOR - 230;   10,988
1610; SABARA 3 - 230;    8,033
564; S.ANTON LOPES - 500;   13,059
4319; SALTO GO - 230;    9,141
2681; SALTO - 440;    5,374
3876; SAMAMBAIA - 345;    8,866
3875; SAMAMBAIA - 500;    9,396
9506; SAMUEL - 230;    5,374
7765; SANTO ANGELO - 525;    5,374
2651; SANTO ANGELO - 44;    5,374
9265; SANTO ANGELO 2 - 230;    5,374
11201; SANTANA II AL - 230;   13,816
19520; SANTANA PA - 230;    8,660
289; SAPEACU - 230;   10,528
589; SAPEACU - 500;   11,143
6754; SARANDI 2 - 230;    5,374
6710; SARANDI - 525;    5,374
26461; SARZEDO--345;    7,740
9276; SCHARLAU 2 - 230;    5,374
204; SCHINCARIOLMA - 230;   10,257
372; SCHINCARIOL BA - 230;   10,403
59190; SOL DO SERTAO - 500;   11,880
1481; SANT.DUMONT 2 - 345;    7,045
6757; SALTO SEGREDO - 525;    5,631
1502; SAO GOTARDO - 345;    9,345
