Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
3300; BRASNORTE - 230;;  9,398;  2,737;  6,068;  5,735;;;  5,735;
1600; BRAUNA - 230;;  9,965;  7,813;  8,889;  8,557;;;  8,557;
205; BROT.MACAUBAS - 230;; 12,152; 13,915; 13,033; 12,701;;; 12,701;
376; BRUMADO II - 230;;  8,892; 10,538;  9,715;  9,382;;;  9,382;
38913; HELIO VALGAS MG - 345;; 12,001;  8,945; 10,473; 10,141;;; 10,141;
12318; BURITIRAMA - 500;; 11,795; 14,771; 13,283; 12,950;;; 12,950;
9266; CRUZ ALTA 2 - 230;;  7,310;  0,000;  3,655;  5,351;;;  5,351;
4481; CANA BRAVA - 230;; 12,283; 10,397; 11,340; 11,008;;; 11,008;
6615; C.COMPRIDO - 230;;  6,423;  0,000;  3,211;  5,351;;;  5,351;
270; CIC.DANTAS - 230;; 10,032; 18,259; 14,146; 13,813;;; 13,813;
11461; CAMPO FORMOSO - 230;; 11,605; 16,437; 14,021; 13,688;;; 13,688;
9020; C.INDUSTRIAL - 230;;  6,790;  0,000;  3,395;  5,351;;;  5,351;
236; COELHO NETO - 230;;  8,314; 14,474; 11,394; 11,061;;; 11,061;
11253; CURRAIS NOVOS II - 230;; 11,194; 21,040; 16,117; 15,784;;; 15,784;
3720; C. PAULISTA - 500;;  9,430;  4,999;  7,215;  6,882;;;  6,882;
38871; CACU - 230;; 12,079;  6,081;  9,080;  8,747;;;  8,747;
2649; CABREUVA - 230;;  5,104;  0,447;  2,776;  5,351;;;  5,351;
2647; CABREUVA - 440;;  6,167;  1,340;  3,754;  5,351;;;  5,351;
58008; CAETES II - 230;; 10,214; 18,579; 14,397; 14,064;;; 14,064;
51457; CAMAQUA 3 - 230;;  7,054;  0,000;  3,527;  5,351;;;  5,351;
574; CAMACARI - 500;;  9,357; 14,538; 11,947; 11,615;;; 11,615;
284; CAMACARI IV - 230;;  8,558; 14,084; 11,321; 10,988;;; 10,988;
