DE,NOME_DE,PARA,NOME_PARA,CIRC,EST
 4623,RONDON-MT138, 4619,ENGPET-MT138, 1, 
 4620,SGABRI-MT138, 4631,SGABR-PCH013, 1, 
 4631,SGABR-PCH013, 4620,SGABRI-MT138, 1, 
 4622,PRIMVE-MT138, 4768,PRIMRU-MT034, 1, 
 4768,PRIMRU-MT034, 4622,PRIMVE-MT138, 1, 
 4622,PRIMVE-MT138, 4778,PRIMRR-MT034, 1, 
 4778,PRIMRR-MT034, 4622,PRIMVE-MT138, 1, 
 4623,RONDON-MT138, 3536,SOZINH-MT138, 1, 
 3536,SOZINH-MT138, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 3568,D.TOGA-MT034, 1, 
 3568,D.TOGA-MT034, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4528,RONDO2-MT000, 2, 
 4528,RONDO2-MT000, 4623,RONDON-MT138, 2, 
 4623,RONDON-MT138, 4529,RONDO1-MT000, 1, 
 4529,RONDO1-MT000, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4539,RONDO3-MT000, 1, 
 4539,RONDO3-MT000, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4625,RONDO2-MT013, 1, 
 4625,RONDO2-MT013, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4626,ROND3-PCH034, 1, 
 4626,ROND3-PCH034, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4627,RONDO1-MT013, 1, 
 4627,RONDO1-MT013, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4629,RONDO4-MT000, 1, 
 4629,RONDO4-MT000, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4633,RON-CT-MT138, 1, 
 4633,RON-CT-MT138, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4661,RONDO3-MT013, 1, 
 4661,RONDO3-MT013, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 7767,TFERRO-MT138, 1, 
 7767,TFERRO-MT138, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138,44905,PRIMA2-MT138, 1, 
44905,PRIMA2-MT138, 4623,RONDON-MT138, 1, 
 4624,SE-ADM-MT138, 4623,RONDON-MT138, 1, 
 4623,RONDON-MT138, 4624,SE-ADM-MT138, 1, 
 4630,RO-TE4-MT013, 4629,RONDO4-MT000, 1, 
 4629,RONDO4-MT000, 4630,RO-TE4-MT013, 1, 
 4633,RON-CT-MT138, 4635,RONCT1-MT013, 2, 
 4635,RONCT1-MT013, 4633,RON-CT-MT138, 2, 
 4633,RON-CT-MT138, 4636,RONCT2-MT013, 1, 
 4636,RONCT2-MT013, 4633,RON-CT-MT138, 1, 
 4633,RON-CT-MT138, 4774,RONCT3-MT013, 1, 
 4774,RONCT3-MT013, 4633,RON-CT-MT138, 1, 
 4637,SOZIN-PCH138, 3537,SM-01--MT034, 1, 
 3537,SM-01--MT034, 4637,SOZIN-PCH138, 1, 
 4637,SOZIN-PCH138, 7579,SONORA-MT034, 1, 
 7579,SONORA-MT034, 4637,SOZIN-PCH138, 1, 
 4641,STADE--MT138, 4601,STADE-PCH138, 1, 
 4601,STADE-PCH138, 4641,STADE--MT138, 1, 
 4641,STADE--MT138, 4643,JACIAR-MT138, 1, 
 4643,JACIAR-MT138, 4641,STADE--MT138, 1, 
 4642,STDTAP-MT138, 4533,COXIPO-MT138, 1, 
 4533,COXIPO-MT138, 4642,STDTAP-MT138, 1, 
 4643,JACIAR-MT138, 4645,JACIA-PCH034, 1, 
 4645,JACIA-PCH034, 4643,JACIAR-MT138, 1, 
 4643,JACIAR-MT138, 4646,JACIAR-MT013, 1, 
 4646,JACIAR-MT013, 4643,JACIAR-MT138, 1, 
 4645,JACIA-PCH034, 4689,SELMA--MT034, 1, 
 4689,SELMA--MT034, 4645,JACIA-PCH034, 1, 
 4647,PEQUI--MT034, 4650,PEQUI-PCH013, 1, 
 4650,PEQUI-PCH013, 4647,PEQUI--MT034, 1, 
 4648,JONAS--MT034, 4604,JONASPPCH013, 1, 
 4604,JONASPPCH013, 4648,JONAS--MT034, 1, 
 4648,JONAS--MT034, 4687,JACIA-34.5-B, 1, 
 4687,JACIA-34.5-B, 4648,JONAS--MT034, 1, 
 4648,JONAS--MT034, 4688,GLORIACGH013, 1, 
 4688,GLORIACGH013, 4648,JONAS--MT034, 1, 
 4651,GUACU-BIO034, 4699,ARIPUAN-MT34, 1, 
 4699,ARIPUAN-MT34, 4651,GUACU-BIO034, 1, 
 4651,GUACU-BIO034, 4699,ARIPUAN-MT34, 2, 
 4699,ARIPUAN-MT34, 4651,GUACU-BIO034, 2, 
 4653,B.GARC-MT138, 4503,B.PEIX-MT138, 1, 
 4503,B.PEIX-MT138, 4653,B.GARC-MT138, 1, 
 4653,B.GARC-MT138, 4503,B.PEIX-MT138, 2, 
 4503,B.PEIX-MT138, 4653,B.GARC-MT138, 2, 
 4653,B.GARC-MT138, 4656,BGARC--MT013, 1, 
 4656,BGARC--MT013, 4653,B.GARC-MT138, 1, 
 4653,B.GARC-MT138, 4657,B.GAR2-MT034, 1, 
 4657,B.GAR2-MT034, 4653,B.GARC-MT138, 1, 
 4653,B.GARC-MT138, 4663,N.XAVA-MT138, 1, 
 4663,N.XAVA-MT138, 4653,B.GARC-MT138, 1, 
 4653,B.GARC-MT138, 4663,N.XAVA-MT138, 2, 
 4663,N.XAVA-MT138, 4653,B.GARC-MT138, 2, 
 4654,MARAC-PCH034, 4832,TANGAR-MT034, 1, 
 4832,TANGAR-MT034, 4654,MARAC-PCH034, 1, 
 4654,MARAC-PCH034, 4832,TANGAR-MT034, 2, 
 4832,TANGAR-MT034, 4654,MARAC-PCH034, 2, 
 4658,INXU--PCH138, 4840,BARU--PCH138, 1, 
 4840,BARU--PCH138, 4658,INXU--PCH138, 1, 
 4660,BGARC2-MT013, 4657,B.GAR2-MT034, 1, 
 4657,B.GAR2-MT034, 4660,BGARC2-MT013, 1, 
 4663,N.XAVA-MT138, 3569,N.XAV-PCH034, 1, 
 3569,N.XAV-PCH034, 4663,N.XAVA-MT138, 1, 
 4663,N.XAVA-MT138, 4666,N.XAV-PCH013, 1, 
 4666,N.XAV-PCH013, 4663,N.XAVA-MT138, 1, 
 4663,N.XAVA-MT138, 4673,AGUA.B-MT138, 1, 
 4673,AGUA.B-MT138, 4663,N.XAVA-MT138, 1, 
 4663,N.XAVA-MT138, 4673,AGUA.B-MT138, 2, 
 4673,AGUA.B-MT138, 4663,N.XAVA-MT138, 2, 
 4667,SOR.ELN--000, 7542,SOR.R1-MT069, 1, 
 7542,SOR.R1-MT069, 4667,SOR.ELN--000, 1, 
 4668,SOR.ELN3--13, 4667,SOR.ELN--000, 1, 
 4667,SOR.ELN--000, 4668,SOR.ELN3--13, 1, 
 4671,N.MUT3-MT000, 4554,N.MUTU-MT069, 1, 
 4554,N.MUTU-MT069, 4671,N.MUT3-MT000, 1, 
 4672,N.MUT3-MT013, 4671,N.MUT3-MT000, 1, 
 4671,N.MUT3-MT000, 4672,N.MUT3-MT013, 1, 
 4673,AGUA.B-MT138, 4676,AGUA.B-MT013, 1, 
 4676,AGUA.B-MT013, 4673,AGUA.B-MT138, 1, 
 4673,AGUA.B-MT138, 4772,CANAR2-MT138, 1, 
 4772,CANAR2-MT138, 4673,AGUA.B-MT138, 1, 
 4673,AGUA.B-MT138, 4772,CANAR2-MT138, 2, 
 4772,CANAR2-MT138, 4673,AGUA.B-MT138, 2, 
 4678,BPEIX4-MT000, 4680,BPEIX4-MT013, 1, 
 4680,BPEIX4-MT013, 4678,BPEIX4-MT000, 1, 
 4679,BPEIX5-MT000, 4681,BPEIX5-MT013, 1, 
 4681,BPEIX5-MT013, 4679,BPEIX5-MT000, 1, 
 4683,CANARA-MT138, 4684,CANARA---230, 1, 
 4684,CANARA---230, 4683,CANARA-MT138, 1, 
 4685,CANGAS-MT138, 4760,CANGAS-MT013, 1, 
 4760,CANGAS-MT013, 4685,CANGAS-MT138, 1, 
 4685,CANGAS-MT138, 4893,POCONE-MT138, 1, 
 4893,POCONE-MT138, 4685,CANGAS-MT138, 1, 
 4687,JACIA-34.5-B, 4645,JACIA-PCH034, 1, 
 4645,JACIA-PCH034, 4687,JACIA-34.5-B, 1, 
 4689,SELMA--MT034, 4691,MESTREPCH013, 1, 
 4691,MESTREPCH013, 4689,SELMA--MT034, 1, 
 4689,SELMA--MT034, 4692,S.CECIPCH013, 1, 
 4692,S.CECIPCH013, 4689,SELMA--MT034, 1, 
 4690,PARAN-PCH138, 4772,CANAR2-MT138, 1, 
 4772,CANAR2-MT138, 4690,PARAN-PCH138, 1, 
 4699,ARIPUAN-MT34, 3554,ARIPUA-MT013, 1, 
 3554,ARIPUA-MT013, 4699,ARIPUAN-MT34, 1, 
 4699,ARIPUAN-MT34, 7834,ARIPUA-MT138, 1, 
 7834,ARIPUA-MT138, 4699,ARIPUAN-MT34, 1, 
 4699,ARIPUAN-MT34, 4977,DARDAN-MT034, 1, 
 4977,DARDAN-MT034, 4699,ARIPUAN-MT34, 1, 
 4699,ARIPUAN-MT34, 4977,DARDAN-MT034, 2, 
 4977,DARDAN-MT034, 4699,ARIPUAN-MT34, 2, 
 4700,JAURU--MT500, 4514,CUIABA-MT500, 1, 
 4514,CUIABA-MT500, 4700,JAURU--MT500, 1, 
 4700,JAURU--MT500, 4514,CUIABA-MT500, 2, 
 4514,CUIABA-MT500, 4700,JAURU--MT500, 2, 
 4700,JAURU--MT500, 4862,JAURU--MT230, 1, 
 4862,JAURU--MT230, 4700,JAURU--MT500, 1, 
 4700,JAURU--MT500, 4862,JAURU--MT230, 2, 
 4862,JAURU--MT230, 4700,JAURU--MT500, 2, 
 4700,JAURU--MT500, 7732,C.NORT-MT500, 1, 
 7732,C.NORT-MT500, 4700,JAURU--MT500, 1, 
 4703,CUIABA-MT138, 7733,C.NORT-MT138, 1, 
 7733,C.NORT-MT138, 4703,CUIABA-MT138, 1, 
 4703,CUIABA-MT138, 4533,COXIPO-MT138, 1, 
 4533,COXIPO-MT138, 4703,CUIABA-MT138, 1, 
 4703,CUIABA-MT138, 4533,COXIPO-MT138, 2, 
 4533,COXIPO-MT138, 4703,CUIABA-MT138, 2, 
 4703,CUIABA-MT138, 4706,CUIAB1-MT013, 1, 
 4706,CUIAB1-MT013, 4703,CUIABA-MT138, 1, 
 4703,CUIABA-MT138, 4707,CUIAB2-MT013, 1, 
 4707,CUIAB2-MT013, 4703,CUIABA-MT138, 1, 
 4703,CUIABA-MT138, 4708,CUIAB3-MT013, 1, 
 4708,CUIAB3-MT013, 4703,CUIABA-MT138, 1, 
 4703,CUIABA-MT138, 4709,CUIAB4-MT013, 1, 
 4709,CUIAB4-MT013, 4703,CUIABA-MT138, 1, 
 4703,CUIABA-MT138, 3421,ARICA--MT138, 1, 
 3421,ARICA--MT138, 4703,CUIABA-MT138, 1, 
 4711,VGRAND-MT230, 4532,COXIPO-MT230, 1, 
 4532,COXIPO-MT230, 4711,VGRAND-MT230, 1, 
 4711,VGRAND-MT230, 4714,VGDEF1-MT138, 1, 
 4714,VGDEF1-MT138, 4711,VGRAND-MT230, 1, 
 4711,VGRAND-MT230, 4715,VGDEF2-MT138, 1, 
 4715,VGDEF2-MT138, 4711,VGRAND-MT230, 1, 
 4711,VGRAND-MT230, 4862,JAURU--MT230, 1, 
 4862,JAURU--MT230, 4711,VGRAND-MT230, 1, 
 4713,V.GRAN-MT138, 4685,CANGAS-MT138, 1, 
 4685,CANGAS-MT138, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4712,VGRAND-MT138, 1, 
 4712,VGRAND-MT138, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4712,VGRAND-MT138, 2, 
 4712,VGRAND-MT138, 4713,V.GRAN-MT138, 2, 
 4713,V.GRAN-MT138, 4716,VGRAN1-MT013, 1, 
 4716,VGRAN1-MT013, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4717,VGRAN2-MT013, 1, 
 4717,VGRAN2-MT013, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4718,VGRAN3-MT013, 1, 
 4718,VGRAN3-MT013, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4719,VGRAN4-MT013, 1, 
 4719,VGRAN4-MT013, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4783,CRISTO-MT138, 1, 
 4783,CRISTO-MT138, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 7538,TAPCBA-MT138, 1, 
 7538,TAPCBA-MT138, 4713,V.GRAN-MT138, 1, 
 4714,VGDEF1-MT138, 4712,VGRAND-MT138, 1, 
 4712,VGRAND-MT138, 4714,VGDEF1-MT138, 1, 
 4715,VGDEF2-MT138, 4712,VGRAND-MT138, 1, 
 4712,VGRAND-MT138, 4715,VGDEF2-MT138, 1, 
 4720,SINOPA-MT500, 4497,PG-CL2CAP500, 1, 
 4497,PG-CL2CAP500, 4720,SINOPA-MT500, 1, 
 4723,C.ALTA-MT138, 4726,CALTA1-MT013, 1, 
 4726,CALTA1-MT013, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 4727,CALTA2-MT013, 1, 
 4727,CALTA2-MT013, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 4728,CALTA3-MT013, 1, 
 4728,CALTA3-MT013, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 4729,CALTA4-MT013, 1, 
 4729,CALTA4-MT013, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 4749,ENG.RO-MT138, 2, 
 4749,ENG.RO-MT138, 4723,C.ALTA-MT138, 2, 
 4723,C.ALTA-MT138, 4793,TRVLAG-MT138, 1, 
 4793,TRVLAG-MT138, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 4793,TRVLAG-MT138, 2, 
 4793,TRVLAG-MT138, 4723,C.ALTA-MT138, 2, 
 4723,C.ALTA-MT138, 4929,FELIZNAT-069, 1, 
 4929,FELIZNAT-069, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 7698,B.RIO--MT138, 1, 
 7698,B.RIO--MT138, 4723,C.ALTA-MT138, 1, 
 4730,CIMVOT-MT138, 4723,C.ALTA-MT138, 1, 
 4723,C.ALTA-MT138, 4730,CIMVOT-MT138, 1, 
 4733,CPA----MT138, 4731,CPA-S3-MT013, 1, 
 4731,CPA-S3-MT013, 4733,CPA----MT138, 1, 
 4733,CPA----MT138, 4736,CPA-S1-MT013, 1, 
 4736,CPA-S1-MT013, 4733,CPA----MT138, 1, 
 4733,CPA----MT138, 4737,CPA-S2-MT013, 1, 
 4737,CPA-S2-MT013, 4733,CPA----MT138, 1, 
 4733,CPA----MT138, 7733,C.NORT-MT138, 1, 
 7733,C.NORT-MT138, 4733,CPA----MT138, 1, 
 4733,CPA----MT138, 7733,C.NORT-MT138, 2, 
 7733,C.NORT-MT138, 4733,CPA----MT138, 2, 
 4743,RODOVI-MT138, 4746,RODOVI-MT013, 1, 
 4746,RODOVI-MT013, 4743,RODOVI-MT138, 1, 
 4743,RODOVI-MT138, 4747,RODOV2-MT013, 1, 
 4747,RODOV2-MT013, 4743,RODOVI-MT138, 1, 
 4743,RODOVI-MT138, 4749,ENG.RO-MT138, 1, 
 4749,ENG.RO-MT138, 4743,RODOVI-MT138, 1, 
 4749,ENG.RO-MT138, 4733,CPA----MT138, 2, 
 4733,CPA----MT138, 4749,ENG.RO-MT138, 2, 
 4754,CASCA2-MT034, 4758,CASC2-PCH013, 1, 
 4758,CASC2-PCH013, 4754,CASCA2-MT034, 1, 
 4754,CASCA2-MT034, 4765,C.VERD-MT034, 1, 
 4765,C.VERD-MT034, 4754,CASCA2-MT034, 1, 
 4755,CASCA3-MT034, 4757,CASC3-PCH013, 1, 
 4757,CASC3-PCH013, 4755,CASCA3-MT034, 1, 
 4762,DESPLT-MT138, 4769,ESPLTE-MT138, 1, 
 4769,ESPLTE-MT138, 4762,DESPLT-MT138, 1, 
 4762,DESPLT-MT138, 7710,CONFRE-MT138, 1, 
 7710,CONFRE-MT138, 4762,DESPLT-MT138, 1, 
 4763,C.VERD-MT138, 4755,CASCA3-MT034, 1, 
 4755,CASCA3-MT034, 4763,C.VERD-MT138, 1, 
 4763,C.VERD-MT138, 4765,C.VERD-MT034, 1, 
 4765,C.VERD-MT034, 4763,C.VERD-MT138, 1, 
 4763,C.VERD-MT138, 4766,C.VERD-MT013, 1, 
 4766,C.VERD-MT013, 4763,C.VERD-MT138, 1, 
 4763,C.VERD-MT138, 7831,COMPVD-MT138, 1, 
 7831,COMPVD-MT138, 4763,C.VERD-MT138, 1, 
 4769,ESPLTE-MT138, 4764,ESPIG--MT138, 1, 
 4764,ESPIG--MT138, 4769,ESPLTE-MT138, 1, 
 4772,CANAR2-MT138, 4683,CANARA-MT138, 1, 
 4683,CANARA-MT138, 4772,CANAR2-MT138, 1, 
 4772,CANAR2-MT138, 4683,CANARA-MT138, 2, 
 4683,CANARA-MT138, 4772,CANAR2-MT138, 2, 
 4772,CANAR2-MT138, 4686,CANARA-MT013, 1, 
 4686,CANARA-MT013, 4772,CANAR2-MT138, 1, 
 4772,CANAR2-MT138, 4756,CANARA-MT034, 1, 
 4756,CANARA-MT034, 4772,CANAR2-MT138, 1, 
 4773,PRIMAV-MT138, 7768,PRIMVL-MT138, 1, 
 7768,PRIMVL-MT138, 4773,PRIMAV-MT138, 1, 
 4778,PRIMRR-MT034, 3557,SUSPI-PCH013, 1, 
 3557,SUSPI-PCH013, 4778,PRIMRR-MT034, 1, 
 4782,ITANOR-MT069, 4844,ITAMAR-MT069, 1, 
 4844,ITAMAR-MT069, 4782,ITANOR-MT069, 1, 
 4782,ITANOR-MT069, 4854,ITAMA2-MT069, 1, 
 4854,ITAMA2-MT069, 4782,ITANOR-MT069, 1, 
 4783,CRISTO-MT138, 4786,CRISTR-MT013, 1, 
 4786,CRISTR-MT013, 4783,CRISTO-MT138, 1, 
 4783,CRISTO-MT138, 4787,CRIST2-MT013, 1, 
 4787,CRIST2-MT013, 4783,CRISTO-MT138, 1, 
 4784,SAPE-Z-MT138, 3545,CJULIO-MT138, 1, 
 3545,CJULIO-MT138, 4784,SAPE-Z-MT138, 1, 
 4784,SAPE-Z-MT138, 4761,SAPEZ--MT013, 1, 
 4761,SAPEZ--MT013, 4784,SAPE-Z-MT138, 1, 
 4784,SAPE-Z-MT138, 4880,SAPEZ--MT138, 1, 
 4880,SAPEZ--MT138, 4784,SAPE-Z-MT138, 1, 
 4793,TRVLAG-MT138, 4713,V.GRAN-MT138, 1, 
 4713,V.GRAN-MT138, 4793,TRVLAG-MT138, 1, 
 4793,TRVLAG-MT138, 4713,V.GRAN-MT138, 2, 
 4713,V.GRAN-MT138, 4793,TRVLAG-MT138, 2, 
 4793,TRVLAG-MT138, 4794,TREVO2-MT013, 2, 
 4794,TREVO2-MT013, 4793,TRVLAG-MT138, 2, 
 4793,TRVLAG-MT138, 4795,TREVO1-MT013, 1, 
 4795,TREVO1-MT013, 4793,TRVLAG-MT138, 1, 
 4793,TRVLAG-MT138, 7541,JANGAD-MT138, 1, 
 7541,JANGAD-MT138, 4793,TRVLAG-MT138, 1, 
 4800,FIGUE-PCH138, 4802,SALTO-PCH138, 1, 
 4802,SALTO-PCH138, 4800,FIGUE-PCH138, 1, 
 4801,FCIMEN-MT138, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 4801,FCIMEN-MT138, 1, 
 4802,SALTO-PCH138, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4802,SALTO-PCH138, 1, 
 4803,NOBRES-MT138, 3571,NOBRE--MT034, 1, 
 3571,NOBRE--MT034, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 3572,MANSO--MT138, 1, 
 3572,MANSO--MT138, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 4544,NOB-EL-MT138, 1, 
 4544,NOB-EL-MT138, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 4544,NOB-EL-MT138, 2, 
 4544,NOB-EL-MT138, 4803,NOBRES-MT138, 2, 
 4803,NOBRES-MT138, 4798,NOBRES-MT013, 1, 
 4798,NOBRES-MT013, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 4806,NOBRE--MT013, 1, 
 4806,NOBRE--MT013, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 4823,DENISE-MT138, 1, 
 4823,DENISE-MT138, 4803,NOBRES-MT138, 1, 
 4803,NOBRES-MT138, 7704,DIAMAN-MT138, 1, 
 7704,DIAMAN-MT138, 4803,NOBRES-MT138, 1, 
 4805,GUAPOR-MT138, 4804,GUAPO-UHE003, 1, 
 4804,GUAPO-UHE003, 4805,GUAPOR-MT138, 1, 
 4805,GUAPOR-MT138, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4805,GUAPOR-MT138, 1, 
 4805,GUAPOR-MT138, 4807,JAURU--MT138, 2, 
 4807,JAURU--MT138, 4805,GUAPOR-MT138, 2, 
 4807,JAURU--MT138, 4808,JAUR---MT138, 1, 
 4808,JAUR---MT138, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4808,JAUR---MT138, 2, 
 4808,JAUR---MT138, 4807,JAURU--MT138, 2, 
 4807,JAURU--MT138, 4810,INDIA-PCH138, 1, 
 4810,INDIA-PCH138, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4860,JAURU1-MT000, 1, 
 4860,JAURU1-MT000, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4863,ARAPU1-MT138, 1, 
 4863,ARAPU1-MT138, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4864,JAURU2-MT000, 1, 
 4864,JAURU2-MT000, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 4873,P.LACE-MT138, 1, 
 4873,P.LACE-MT138, 4807,JAURU--MT138, 1, 
 4807,JAURU--MT138, 7580,NVGUAP-MT138, 1, 
 7580,NVGUAP-MT138, 4807,JAURU--MT138, 1, 
 4808,JAUR---MT138, 4809,JAURU-UHE003, 1, 
 4809,JAURU-UHE003, 4808,JAUR---MT138, 1, 
 4810,INDIA-PCH138, 4811,OMBRE-PCH138, 1, 
 4811,OMBRE-PCH138, 4810,INDIA-PCH138, 1, 
 4811,OMBRE-PCH138, 4867,ABRE--PCH138, 1, 
 4867,ABRE--PCH138, 4811,OMBRE-PCH138, 1, 
 4817,SANTI-PCH034, 4818,DIAMAN-MT034, 1, 
 4818,DIAMAN-MT034, 4817,SANTI-PCH034, 1, 
 4820,B.BUGR-MT069, 4828,B.BUG-BIO013, 1, 
 4828,B.BUG-BIO013, 4820,B.BUGR-MT069, 1, 
 4821,N.OLIM-MT069, 4827,N.OLI-BIO013, 1, 
 4827,N.OLI-BIO013, 4821,N.OLIM-MT069, 1, 
 4822,DENISE-MT013, 4825,FSAGR-BIO013, 1, 
 4825,FSAGR-BIO013, 4822,DENISE-MT013, 1, 
 4822,DENISE-MT013, 7570,FOZCED-MT138, 1, 
 7570,FOZCED-MT138, 4822,DENISE-MT013, 1, 
 4823,DENISE-MT138, 4829,DENISE-MT000, 1, 
 4829,DENISE-MT000, 4823,DENISE-MT138, 1, 
 4824,DENISE-MT069, 4829,DENISE-MT000, 1, 
 4829,DENISE-MT000, 4824,DENISE-MT069, 1, 
 4824,DENISE-MT069, 7547,DERNOL-MT069, 1, 
 7547,DERNOL-MT069, 4824,DENISE-MT069, 1, 
 4829,DENISE-MT000, 4826,DENISE-MT013, 1, 
 4826,DENISE-MT013, 4829,DENISE-MT000, 1, 
 4830,JUBA2--MT138, 4831,JUBA2-UHE003, 1, 
 4831,JUBA2-UHE003, 4830,JUBA2--MT138, 1, 
 4833,TANGAR-MT138, 4682,TANGA3-MT013, 1, 
 4682,TANGA3-MT013, 4833,TANGAR-MT138, 1, 
 4833,TANGAR-MT138, 4832,TANGAR-MT034, 1, 
 4832,TANGAR-MT034, 4833,TANGAR-MT138, 1, 
 4833,TANGAR-MT138, 4836,TANGA1-MT013, 1, 
 4836,TANGA1-MT013, 4833,TANGAR-MT138, 1, 
 4833,TANGAR-MT138, 4837,TANGA2-MT013, 2, 
 4837,TANGA2-MT013, 4833,TANGAR-MT138, 2, 
 4834,SACR2-PCH013, 4835,SACRE2-MT138, 1, 
 4835,SACRE2-MT138, 4834,SACR2-PCH013, 1, 
 4835,SACRE2-MT138, 4839,SC2TAP-MT138, 1, 
 4839,SC2TAP-MT138, 4835,SACRE2-MT138, 1, 
 4839,SC2TAP-MT138, 4871,BRASRB-MT138, 1, 
 4871,BRASRB-MT138, 4839,SC2TAP-MT138, 1, 
 4839,SC2TAP-MT138, 7540,CNOVO--MT138, 1, 
 7540,CNOVO--MT138, 4839,SC2TAP-MT138, 1, 
 4840,BARU--PCH138, 4902,JARTAP-MT138, 1, 
 4902,JARTAP-MT138, 4840,BARU--PCH138, 1, 
 4841,JUBA1--MT138, 4846,JUBA--UHE002, 1, 
 4846,JUBA--UHE002, 4841,JUBA1--MT138, 1, 
 4841,JUBA1--MT138, 4853,Q.MARC-MT138, 1, 
 4853,Q.MARC-MT138, 4841,JUBA1--MT138, 1, 
 4843,ITAMAR-MT138, 4782,ITANOR-MT069, 1, 
 4782,ITANOR-MT069, 4843,ITAMAR-MT138, 1, 
 4843,ITAMAR-MT138, 4833,TANGAR-MT138, 1, 
 4833,TANGAR-MT138, 4843,ITAMAR-MT138, 1, 
 4843,ITAMAR-MT138, 4841,JUBA1--MT138, 1, 
 4841,JUBA1--MT138, 4843,ITAMAR-MT138, 1, 
 4843,ITAMAR-MT138, 7540,CNOVO--MT138, 1, 
 7540,CNOVO--MT138, 4843,ITAMAR-MT138, 1, 
 4845,SAPTAP-MT138, 4784,SAPE-Z-MT138, 1, 
 4784,SAPE-Z-MT138, 4845,SAPTAP-MT138, 1, 
 4845,SAPTAP-MT138, 7705,BRASNO-MT138, 1, 
 7705,BRASNO-MT138, 4845,SAPTAP-MT138, 1, 
 4853,Q.MARC-MT138, 4855,Q.MARC-MT034, 1, 
 4855,Q.MARC-MT034, 4853,Q.MARC-MT138, 1, 
 4853,Q.MARC-MT138, 4863,ARAPU1-MT138, 1, 
 4863,ARAPU1-MT138, 4853,Q.MARC-MT138, 1, 
 4853,Q.MARC-MT138, 7807,UTNMIL-MT138, 1, 
 7807,UTNMIL-MT138, 4853,Q.MARC-MT138, 1, 
94111,UTNMIL-MT138, 4883,CACERE-MT138, 1, 
 4883,CACERE-MT138,94111,UTNMIL-MT138, 1, 
 4853,Q.MARC-MT138,94111,UTNMIL-MT138, 1, 
94111,UTNMIL-MT138, 4853,Q.MARC-MT138, 1, 
 4854,ITAMA2-MT069, 4856,RECANTPCH138, 1, 
 4856,RECANTPCH138, 4854,ITAMA2-MT069, 1, 
 4857,FAZBC-PCH138, 3551,CARAM-PCH034, 1, 
 3551,CARAM-PCH034, 4857,FAZBC-PCH138, 1, 
 4857,FAZBC-PCH138, 4853,Q.MARC-MT138, 1, 
 4853,Q.MARC-MT138, 4857,FAZBC-PCH138, 1, 
 4861,JAURU--MT013, 4860,JAURU1-MT000, 1, 
 4860,JAURU1-MT000, 4861,JAURU--MT013, 1, 
 4862,JAURU--MT230, 4711,VGRAND-MT230, 2, 
 4711,VGRAND-MT230, 4862,JAURU--MT230, 2, 
 4862,JAURU--MT230, 4860,JAURU1-MT000, 1, 
 4860,JAURU1-MT000, 4862,JAURU--MT230, 1, 
 4862,JAURU--MT230, 4864,JAURU2-MT000, 2, 
 4864,JAURU2-MT000, 4862,JAURU--MT230, 2, 
