NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
9537;ABUNA--RO230; ;;5,374;;21,378;;;;;;2
60140;AC-10-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60145;AC-15-UFV034;B;48,6;14,568;;9,312;;;8492,84;;;2
60146;AC-16-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60147;AC-17-UFV034;B;48,6;14,568;;9,312;;;8492,84;;;2
60148;AC-18-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60149;AC-19-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60150;AC-20-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60151;AC-21-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60152;AC-22-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60153;AC-23-UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60133;AC-3--UFV034;U;;;;9,312;;;6793,57;;;2
60134;AC-4--UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60135;AC-5--UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60136;AC-6--UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60137;AC-7--UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60138;AC-8--UFV034;B;38,9;14,568;;9,312;;;6793,57;;;2
60139;AC-9--UFV034;B;2689,1;14,568;;9,312;;;470118,30;;;2
759;AC-MA1CAP500; ;;10,870;;13,011;;;;;;4
859;AC-MA2CAP500; ;;10,885;;12,996;;;;;;4
55411;ACA2B1-CE069; ;;10,500;;13,381;;;;;;3
55431;ACA2B2-CE069; ;;10,500;69,8;13,381;;;;11204,98;;3
59349;ACACIAEOL034;B;15,8;11,692;;12,189;;;2216,84;;;3
559;ACAILA-MA500; ;;10,886;;12,995;;;;;;4
4209;ACAMP1-RJ138; ;;8,891;72,9;14,990;;;;13117,08;;2
32980;ACAMPO-SP138; ;;9,853;5,8;14,028;;;;969,93;;2
459;ACAPD1CAP500; ;;10,889;;12,992;;;;;;4
70000;ACAR3EIND013; ;;10,532;;13,349;;;;;;3
55412;ACARA2-CE230; ;;10,500;;13,381;;;;;;3
12907;ACARA3-CE230; ;;10,505;;13,376;;;;;;3
12902;ACARA3-CE500; ;;10,532;;13,349;;;;;;3
8686;ACARAC-MS138; ;;8,535;9,9;15,346;;;;1826,01;;2
59373;ACAUA-EOL034;B;5,9;11,758;;12,123;;;828,24;;;3
29610;ACC2---SP069; ;;5,374;;18,625;;;;;;2
1454;ACESIT-MG069; ;;8,181;;15,700;;;;;;2
4475;ACESIT-MG230; ;;8,181;88,0;15,700;;;;16579,36;;2
6812;ACHATE-PR138; ;;7,675;52,2;16,206;;;;10151,49;;1
25739;ACLAR-PCH034;U;;;;15,638;;;;;;2
8368;ACLARA-MS013; ;;8,724;11,9;15,157;;;;2164,35;;2
8366;ACLARA-MS138; ;;8,724;15,6;15,157;;;;2837,30;;2
3155;ACN-EL-SP138; ;;9,856;3,4;14,025;;;;572,22;;2
42154;ACRELA-AC069; ;;5,374;9,2;22,360;;;;2469,07;;2
23306;ACREU-UTE013;B;85,0;9,358;;14,523;;;9544,80;;;2
1163;ACREUN-GO138; ;;9,358;40,1;14,523;;;;6983,39;;2
651;ACU----RN069; ;;11,787;88,4;12,094;;;;12833,67;;3
70001;ACU3-EIND013; ;;11,450;;12,431;;;;;;3
38878;ACUPOR-RJ138; ;;10,267;;13,614;;;;;;2
28379;ACUTAP-RJ138; ;;10,256;;13,625;;;;;;2
4003;ADAMAN-SP069; ;;9,366;32,5;14,515;;;;5659,25;;2
6347;ADAMI--SC138; ;;8,117;13,9;15,764;;;;2635,12;;1
1545;ADELA1-MG138; ;;10,289;64,8;13,592;;;;10576,94;;2
25731;ADM----MT138; ;;8,351;14,6;15,530;;;;2720,94;;2
27371;ADMSAD-MG138; ;;10,627;12,8;13,254;;;;2032,70;;2
6368;ADOL3P-SC138; ;;8,471;;15,410;;;;;;1
50311;ADOL3PEOL013;U;;;;15,410;;;;;;1
50366;ADOPOP-SC138; ;;7,413;;16,468;;;;;;1
50328;ADOPOPPCH013;U;;;;16,468;;;;;;1
3727;ADRIA0-RJ500; ;;9,261;;14,620;;;;;;2
3730;ADRIAN-RJ138; ;;8,835;;15,046;;;;;;2
3729;ADRIAN-RJ345; ;;8,893;;14,988;;;;;;2
3728;ADRIAN-RJ500; ;;9,262;;14,619;;;;;;2
30773;ADVANC-SP088; ;;7,174;3,8;16,707;;;;761,86;;2
10755;AE-SB5-AM230; ;;6,876;;17,005;;;;;;4
10756;AE-SB6-AM230; ;;7,324;;16,557;;;;;;4
10757;AE-SB7-AM230; ;;7,324;;16,557;;;;;;4
1022;AERGUL-SP138; ;;6,663;60,3;17,218;;;;12455,03;;2
1170;AEROP1-GO138; ;;9,199;92,9;14,682;;;;16376,17;;2
4168;AEROP1-RJ138; ;;9,191;19,8;14,690;;;;3490,35;;2
30074;AEROPO-SP138; ;;7,471;9,0;16,410;;;;1772,27;;2
8344;AFELIZ-RS069; ;;6,737;6,1;17,144;;;;1254,51;;1
18502;AFEMEAPCH013;D;;;;14,318;;;;;;3
1393;AFLORE-MT138; ;;11,616;43,5;12,265;;;;6403,78;;2
7205;AFONSO-PR138; ;;6,261;35,2;17,620;;;;7442,69;;1
51785;AFPIRA-RS034; ;;6,975;35,1;16,906;;;;7120,70;;1
51782;AFPIRA-RS069; ;;6,975;29,9;16,906;;;;6065,78;;1
4257;AFRAN-TAP138; ;;8,876;;15,005;;;;;;2
4261;AFRAN1-RJ138; ;;8,876;64,0;15,005;;;;11525,50;;2
51358;AGC----RS069; ;;6,753;8,9;17,128;;;;1823,28;;1
43863;AGOURO-SC138; ;;8,274;;15,607;;;;;;1
50301;AGOUROPCH013;B;17,0;8,274;;15,607;;;1687,95;;;1
9001;AGR----RS138; ;;7,241;7,8;16,639;;;;1551,86;;1
4151;AGRAN1-RJ138; ;;9,191;39,1;14,690;;;;6899,41;;2
40610;AGRENC-MS138; ;;9,006;;14,875;;;;;;2
40611;AGRENCUTE013; ;;9,006;;14,875;;;;;;2
40625;AGRISO-MS138; ;;8,531;;15,350;;;;;;2
40626;AGRISOUTE013; ;;8,531;;15,350;;;;;;2
40360;AGROPEUTE013;D;;;1,0;13,812;;;;165,75;;2
26437;AGROSLUTE013;U;;;;15,504;;;;;;2
9772;AGROTR-TO138; ;;10,463;;13,418;;;;;;2
9744;AGROTRPCH013;U;;;;13,418;;;;;;2
18512;AGROV1UTE013;D;;;;13,023;;;;;;3
18513;AGROV2UTE013;D;;;;13,023;;;;;;3
42553;AGUAE--GO138; ;;10,264;;13,617;;;;;;2
42586;AGUAE-UTE013;B;45,0;10,264;;13,617;;;5542,79;;;2
3031;AGUAI--SP138; ;;7,514;21,5;16,367;;;;4218,79;;2
9768;AGUALI-TO138; ;;10,463;;13,418;;;;;;2
9739;AGUALIPCH013;U;;;;13,418;;;;;;2
4330;AGUALIUHE013; ;;10,504;;13,377;;;;;;2
8372;AGUASB-MS138; ;;8,724;;15,157;;;;;;2
8371;AGUAST-MS138; ;;8,724;6,4;15,157;;;;1164,02;;2
19525;AGUA_A-PA138; ;;8,627;6,9;15,254;;;;1266,85;;4
7395;AGUDO--RS069; ;;7,886;15,3;15,995;;;;2944,39;;1
2357;AGUDOS-SP138; ;;7,856;16,1;16,025;;;;3090,35;;2
20535;AGUIAR-TO013; ;;9,281;4,0;14,600;;;;706,92;;2
9773;AGUIAR-TO138; ;;9,281;;14,600;;;;;;2
1637;AIMORE-MG230; ;;10,362;;13,519;;;;;;2
1421;AIMOREUHE013;B;326,7;10,362;;13,519;;;40624,98;;;2
30814;AIRLIQ-SP088; ;;7,174;11,5;16,707;;;;2305,60;;2
2280;AIRLQ1-SP138; ;;7,057;18,5;16,824;;;;3734,99;;2
30195;AIRPRT-SP138; ;;9,140;24,5;14,741;;;;4337,47;;2
2381;AJINP1-SP138; ;;7,400;3,0;16,481;;;;593,33;;2
2336;AJINV1-SP138; ;;9,403;7,5;14,478;;;;1302,98;;2
30817;AKZO_N-SP088; ;;7,174;55,0;16,707;;;;11026,80;;2
35008;ALAGE--ES138; ;;9,358;37,1;14,523;;;;6470,67;;2
35009;ALAGE1-ES034; ;;9,358;56,5;14,523;;;;9846,29;;2
35010;ALAGE2-ES034; ;;9,358;44,7;14,523;;;;7793,38;;2
18761;ALAGO2-BA069; ;;8,013;75,0;15,868;;;;14281,33;;3
11760;ALAGO2-BA230; ;;8,013;;15,868;;;;;;3
27463;ALAGO3-MG138; ;;9,249;;14,632;;;;;;2
39860;ALAGO3PCH013;D;;;;14,632;;;;;;2
9449;ALB1---RS069; ;;6,627;10,1;17,254;;;;2095,35;;1
58152;ALBAR1EOL034;B;26,9;11,672;;12,209;;;3761,97;;;3
58153;ALBAR2EOL034;B;26,9;11,672;;12,209;;;3761,97;;;3
58154;ALBAR3EOL034;B;26,9;11,672;;12,209;;;3761,97;;;3
58155;ALBAR4EOL034;B;26,9;11,672;;12,209;;;3761,97;;;3
58156;ALBAR5EOL034;B;23,9;11,672;;12,209;;;3344,60;;;3
58157;ALBAR6EOL034;B;26,9;11,672;;12,209;;;3761,97;;;3
58158;ALBAR7EOL034;B;26,9;11,672;;12,209;;;3761,97;;;3
8110;ALBARU-RS069; ;;6,851;8,0;17,030;;;;1634,91;;1
57851;ALBATREOL013;D;;;;15,086;;;;;;3
21001;ALBRAS-PA230; ;;9,094;800,0;14,787;;;;141957,90;;4
59505;ALCACU-BA230; ;;11,676;;12,205;;;;;;3
59493;ALCACUEOL034; ;;11,676;;12,205;;;;;;3
1691;ALCAN-PCH013;U;;;;14,453;;;;;;2
2020;ALCAN1-RJ138; ;;8,446;90,6;15,435;;;;16776,98;;2
2021;ALCANT-RJ069; ;;8,446;26,7;15,435;;;;4943,45;;2
33106;ALCIDI-SP138; ;;9,717;;14,164;;;;;;2
33107;ALCIDIUTE013; ;;9,717;1,3;14,164;;;;220,96;;2
17012;ALCNACUTE013;D;;;;15,671;;;;;;3
21301;ALCOA--PA230; ;;9,304;;14,577;;;;;;4
4536;ALCOA1-MG138; ;;7,719;14,0;16,162;;;;2715,27;;2
40352;ALCON--ES138; ;;9,317;;14,564;;;;;;2
40351;ALCON-UTE013;U;;;11,0;14,564;;;5395,65;1922,45;;2
422;ALDEIA-PE230; ;;9,485;;14,396;;;;;;3
56771;ALDV2--RN230; ;;11,291;;12,590;;;;;;3
56768;ALDV2AEOL034;B;22,4;11,291;;12,590;;;3034,97;;;3
56769;ALDV2BEOL034;B;28,8;11,291;;12,590;;;3902,11;;;3
58636;ALECRIEOL034; ;;11,244;;12,637;;;;;;3
8985;ALEGR-UTE013; ;;7,102;;16,779;;;;;;1
7470;ALEGR1-RS013; ;;7,102;23,8;16,779;;;;4792,08;;1
7591;ALEGR1-RS069; ;;7,102;;16,779;;;;;;1
56453;ALEGR1EOL034;B;49,2;11,787;;12,094;;;6959,02;;;3
7386;ALEGR2-RS069; ;;7,102;;16,779;;;;;;1
9002;ALEGR2-RS230; ;;7,102;;16,779;;;;;;1
56454;ALEGR2EOL034;B;96,7;11,787;;12,094;;;13670,51;;;3
7498;ALEGR3-RS069; ;;6,987;15,3;16,894;;;;3099,66;;1
7364;ALEGR4-RS069; ;;7,102;31,2;16,779;;;;6286,08;;1
7557;ALEGR5-RS069; ;;6,987;20,6;16,894;;;;4174,10;;1
35081;ALEGR6-ES069; ;;9,687;16,8;14,194;;;;2856,40;;2
34751;ALEGR6PCH013;D;;;;14,194;;;;;;2
7816;ALEGRE-RS138; ;;7,102;;16,779;;;;;;1
56456;ALEGRI-RN230; ;;11,787;;12,094;;;;;;3
21015;ALEMAO-PA230; ;;9,250;40,0;14,631;;;;7022,85;;4
2120;ALEMPA-MG069; ;;8,964;8,5;14,917;;;;1527,44;;2
2091;ALEMPA-MG138; ;;8,964;;14,917;;;;;;2
19530;ALENQU-PA138; ;;9,853;11,8;14,028;;;;1989,79;;4
56095;ALEX---CE230; ;;11,652;;12,229;;;;;;3
56085;ALEX1-UFV034;U;;;;12,229;;;4243,69;;;3
56093;ALEX10UFV034;B;30,4;11,652;;12,229;;;4243,69;;;3
56086;ALEX3-UFV034;U;;;;12,229;;;4243,69;;;3
56087;ALEX4-UFV034;U;;;;12,229;;;4243,69;;;3
56088;ALEX5-UFV034;B;30,4;11,652;;12,229;;;4243,69;;;3
56089;ALEX6-UFV034;B;30,4;11,652;;12,229;;;4243,69;;;3
56090;ALEX7-UFV034;B;30,4;11,652;;12,229;;;4243,69;;;3
56091;ALEX8-UFV034;B;30,4;11,652;;12,229;;;4243,69;;;3
56092;ALEX9-UFV034;U;;;;12,229;;;4243,69;;;3
23372;ALEXAN-GO138; ;;10,392;11,0;13,489;;;;1782,14;;2
9650;ALF1---RO069; ;;5,374;;20,590;;;;;;2
9651;ALF2---RO069; ;;5,374;;20,590;;;;;;2
9649;ALFAVI-RO069; ;;5,374;80,8;20,590;;;;19969,10;;2
1860;ALFEN1-MG138; ;;8,470;39,4;15,411;;;;7280,64;;2
1861;ALFEN2-MG138; ;;8,428;10,0;15,453;;;;1856,16;;2
20506;ALMAS--TO013; ;;10,501;1,1;13,380;;;;171,15;;2
20505;ALMAS--TO034; ;;10,501;6,6;13,380;;;;1056,29;;2
9771;ALMAS--TO138;B;8,0;10,501;;13,380;;;1008,14;;;2
33028;ALMEID-SP138; ;;7,578;5,5;16,303;;;;1076,02;;2
6829;ALMTAM-PR138; ;;6,746;17,7;17,135;;;;3639,47;;1
21027;ALPA---PA230; ;;10,248;;13,633;;;;;;4
6820;ALPARA-PR138; ;;7,371;20,7;16,510;;;;4101,19;;1
27780;ALPARG-MG138; ;;12,309;6,7;11,572;;;;931,09;;2
23324;ALPHAV-GO138; ;;10,532;5,9;13,349;;;;946,54;;2
2420;ALTAIR-SP069; ;;9,544;7,5;14,337;;;;1296,02;;2
862;ALTAMI-PA069; ;;9,865;105,3;14,016;;;;17710,46;;4
362;ALTAMI-PA230; ;;9,865;;14,016;;;;;;4
1337;ALTBVI-MT138; ;;7,581;11,4;16,300;;;;2239,65;;2
6877;ALTGLO-PR069; ;;6,341;44,5;17,540;;;;9366,10;;1
2547;ALTINO-SP069; ;;9,373;5,0;14,508;;;;867,34;;2
42151;ALTOAL-AC069; ;;5,374;23,2;22,354;;;;6223,26;;2
50354;ALTOBE-SC138; ;;6,194;;17,687;;;;;;1
50307;ALTOBEPCH013;U;;;;17,687;;;;;;1
50361;ALTOIR-SC069; ;;8,629;;15,252;;;;;;1
