Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
9090; DONA FRANCISCA - 230;;  8,543;;  8,543;  8,513;;;  8,513;
6761; D. INDUSTRIAL SJP - 230;;  6,205;;  6,205;  6,176;;;  6,176;
2664; JANDIRA - 440;;  5,516;;  5,516;  5,487;;;  5,487;
7771; DOURADOS 2 - 230;;  8,728;;  8,728;  8,699;;;  8,699;
7757; DOURADOS - 230;;  8,667;;  8,667;  8,638;;;  8,638;
51003; J. BOTANICO 2 - 230;;  5,967;;  5,967;  5,938;;;  5,938;
51002; J. BOTANICO 1 - 230;;  6,175;;  6,175;  6,146;;;  6,146;
2923; DOMENICO RANGONI - 345;;  4,859;;  4,859;  5,351;;;  5,351;
287; E. MARTIN - 230;; 10,883;; 10,883; 10,854;;; 10,854;
2939; EDGARD SOUZA - 230;;  4,275;;  4,275;  5,351;;;  5,351;
38862; EDEIA - 230;; 11,306;; 11,306; 11,277;;; 11,277;
9097; ELDORADO - 230;;  6,686;;  6,686;  6,657;;;  6,657;
214; EMBASA - 230;;  7,655;;  7,655;  7,626;;;  7,626;
1509; EMBORCACAO - 500;; 10,638;; 10,638; 10,609;;; 10,609;
2645; EMBU-GUACU - 345;;  4,693;;  4,693;  5,351;;;  5,351;
2643; EMBU-GUACU - 440;;  5,333;;  5,333;  5,351;;;  5,351;
13230; ENCRUZO - 230;;  8,264;;  8,264;  8,235;;;  8,235;
3946; ESTREITO - 345;;  9,558;;  9,558;  9,528;;;  9,528;
4302; ESTREITO - 500;;  9,458;;  9,458;  9,428;;;  9,428;
269; EUNAPOLI - 230;;  8,585;;  8,585;  8,556;;;  8,556;
12546; EXTREMOZ II - 230;; 10,694;; 10,694; 10,664;;; 10,664;
7306; FOZ DO CHAPECO - 230;;  8,835;;  8,835;  8,806;;;  8,806;
6653; FCHOPIM--230;;  9,164;;  9,164;  9,135;;;  9,135;
4321; F.DIAS - 440;;  7,301;;  7,301;  7,272;;;  7,272;
4322; F.DIAS - 500;;  8,217;;  8,217;  8,188;;;  8,188;
7782; FARROUPILHA - 230;;  6,546;;  6,546;  6,517;;;  6,517;
9541; FEIJO - 230;;  0,083;;  0,083;  5,351;;;  5,351;
9095; FIBR-F RS - 230;;  6,633;;  6,633;  6,604;;;  6,604;
6651; FIGUEIRA - 230;;  6,454;;  6,454;  6,425;;;  6,425;
1194; FIRMINOPOLIS - 230;; 11,388;; 11,388; 11,359;;; 11,359;
212; FLORESTA II - 230;; 11,430;; 11,430; 11,401;;; 11,401;
21049; FORD - 230;;  7,964;;  7,964;  7,935;;;  7,935;
7743; FORQUILINHA - 230;;  6,140;;  6,140;  6,110;;;  6,110;
325; FORTALEZA II - 230;;  9,676;;  9,676;  9,646;;;  9,646;
525; FORTALEZA II - 500;; 10,632;; 10,632; 10,603;;; 10,603;
225; FORTALEZA - 230;;  9,625;;  9,625;  9,595;;;  9,595;
3642; F.IGUACU - 765;;  7,688;;  7,688;  7,658;;;  7,658;
6652; F.IGUACUNORTE - 230;;  4,210;;  4,210;  5,351;;;  5,351;
276; FUNIL - 230;;  5,835;;  5,835;  5,805;;;  5,805;
3808; FURNAS - 345;;  9,294;;  9,294;  9,264;;;  9,264;
275; G. MANGABEIRA - 230;;  8,347;;  8,347;  8,317;;;  8,317;
58405; MLGICO CE - 230;; 10,901;; 10,901; 10,872;;; 10,872;
8720; GARABI 1 - 525;;  7,632;;  7,632;  7,603;;;  7,603;
8721; GARABI 2 - 525;;  7,632;;  7,632;  7,603;;;  7,603;
349; GARANHUNS II - 230;; 10,214;; 10,214; 10,185;;; 10,185;
549; GARANHUNS - 500;; 10,522;; 10,522; 10,493;;; 10,493;
9100; GARIBALDI - 230;;  6,171;;  6,171;  6,142;;;  6,142;
46942; GASPAR 2 -230;;  6,074;;  6,074;  6,045;;;  6,045;
7713; GASPAR 2 - 525;;  6,760;;  6,760;  6,731;;;  6,731;
4533; GERDAU SP - 440;;  5,862;;  5,862;  5,832;;;  5,832;
2675; GETULINA - 440;;  8,157;;  8,157;  8,128;;;  8,128;
11051; GILBUES - 230;; 11,462;; 11,462; 11,432;;; 11,432;
836; GILBUES II - 500;; 11,644;; 11,644; 11,614;;; 11,614;
23321; GOIANIA LESTE - 230;;  8,674;;  8,674;  8,645;;;  8,645;
247; GOIANINHA - 230;;  9,130;;  9,130;  9,101;;;  9,101;
11260; Gentio do Ouro II - 230;; 12,316;; 12,316; 12,286;;; 12,286;
11560; Gentio do Ouro II - 500;; 11,885;; 11,885; 11,855;;; 11,855;
6663; PARIGOT SOUZA - 230;;  8,030;;  8,030;  8,000;;;  8,000;
7021; GUARAPUAVA OESTE - 230;;  7,530;;  7,530;  7,501;;;  7,501;
3759; GRAJAU - 500;;  8,461;;  8,461;  8,432;;;  8,432;
6664; GRALHA AZUL - 230;;  6,954;;  6,954;  6,925;;;  6,925;
7750; GRAVATAI - 525;;  7,294;;  7,294;  7,264;;;  7,264;
9110; GRAVATA2 - 230;;  6,789;;  6,789;  6,760;;;  6,760;
7924; GRAVATAI3 - 230;;  6,674;;  6,674;  6,645;;;  6,645;
50214; GUAIBA3 - 230;;  7,077;;  7,077;  7,047;;;  7,047;
50213; GUAIBA3 - 525;;  7,528;;  7,528;  7,499;;;  7,499;
9120; GUAIBA - 230;;  7,058;;  7,058;  7,029;;;  7,029;
6665; GUAIRA F -230;;  7,719;;  7,719;  7,690;;;  7,690;
6630; GUAIRA F - 525;;  7,769;;  7,769;  7,740;;;  7,740;
390; GUAMA - 230;;  9,182;;  9,182;  9,153;;;  9,153;
9130; GUARITA - 230;;  7,895;;  7,895;  7,865;;;  7,865;
3831; GUARULHOS - 345;;  4,079;;  4,079;  5,351;;;  5,351;
1638; GUILMAN - 230;;  9,813;;  9,813;  9,784;;;  9,784;
39040; GURUPI - 230;; 10,976;; 10,976; 10,946;;; 10,946;
5002; GURUPI - 500;; 11,357;; 11,357; 11,328;;; 11,328;
2720; GV - 230;;  7,219;;  7,219;  7,190;;;  7,190;
1619; VALADARES - 230;; 10,050;; 10,050; 10,021;;; 10,021;
38921; VALADARES 6 - 500;; 10,572;; 10,572; 10,543;;; 10,543;
3384; HENRY BORDEN - 230;;  4,345;;  4,345;  5,351;;;  5,351;
44652; HUBNER - 230;;  5,969;;  5,969;  5,939;;;  5,939;
38856; ILHA SOLTEIRA 2 - 230;;  9,792;;  9,792;  9,763;;;  9,763;
38876; ILHA SOLTEIRA 2 - 440;;  9,668;;  9,668;  9,639;;;  9,639;
2611; ILHA SOLTEIRA - 440;;  9,665;;  9,665;  9,636;;;  9,636;
365; IBIAPINA II – 230;; 10,514;; 10,514; 10,485;;; 10,485;
288; IBICOARA - 230;; 10,011;; 10,011;  9,981;;;  9,981;
588; IBICOARA - 500;; 10,764;; 10,764; 10,734;;; 10,734;
6680; IBIPORA - 230;;  6,372;;  6,372;  6,343;;;  6,343;
3691; IBIUNA - 345;;  4,556;;  4,556;  5,351;;;  5,351;
3690; IBIUNA - 500;;  5,908;;  5,908;  5,878;;;  5,878;
217; ICO - 230;; 10,084;; 10,084; 10,055;;; 10,055;
394; IGAPORA II - 230;; 11,998;; 11,998; 11,969;;; 11,969;
11394; IGAPORA III - 230;; 11,920;; 11,920; 11,891;;; 11,891;
11594; IGAPORA III - 500;; 11,739;; 11,739; 11,709;;; 11,709;
7714; IGUATEMI 2 MS - 230;;  7,598;;  7,598;  7,568;;;  7,568;
9264; IJUI 2 - 230;;  7,137;;  7,137;  7,108;;;  7,108;
7918; CAIACA-SC - 230;;  5,247;;  5,247;  5,351;;;  5,351;
7755; IMBIRUSSU - 230;;  8,456;;  8,456;  8,427;;;  8,427;
239; IMPERATRIZ - 230;; 10,279;; 10,279; 10,250;;; 10,250;
539; IMPERATRIZ - 500;; 11,013;; 11,013; 10,984;;; 10,984;
7904; INDAIAL - 230;;  5,979;;  5,979;  5,950;;;  5,950;
38855; INOCENCIA - 230;;  9,793;;  9,793;  9,764;;;  9,764;
936; INTEGRADORA - 500;; 10,277;; 10,277; 10,248;;; 10,248;
2930; INTERNATIONAL 2 - 230;;  4,657;;  4,657;  5,351;;;  5,351;
2929; INTERNATIONAL - 345;;  4,322;;  4,322;  5,351;;;  5,351;
1623; IPATINGA I - 230;;  9,527;;  9,527;  9,498;;;  9,498;
6649; F.IGUACU - 500;;  7,733;;  7,733;  7,703;;;  7,703;
1521; IRAPE - 230;; 13,019;; 13,019; 12,990;;; 12,990;
1510; IRAPE - 345;; 13,348;; 13,348; 13,319;;; 13,319;
7022; IRATI NORTE - 230;;  6,962;;  6,962;  6,933;;;  6,933;
283; IRECE - 230;; 11,038;; 11,038; 11,009;;; 11,009;
7827; ITA SC - 230;;  8,328;;  8,328;  8,299;;;  8,299;
7722; ITA - 525;;  8,103;;  8,103;  8,074;;;  8,074;
271; ITABAIANA - 230;;  8,991;;  8,991;  8,962;;;  8,962;
3664; ITABERA - 765;;  6,598;;  6,598;  6,568;;;  6,568;
1626; ITABIRA 2 - 230;;  9,383;;  9,383;  9,354;;;  9,354;
1484; ITABIRITO - 345;;  8,944;;  8,944;  8,914;;;  8,914;
1483; ITABIRITO - 500;;  9,885;;  9,885;  9,856;;;  9,856;
1620; ITABIRA 4 - 230;;  8,987;;  8,987;  8,958;;;  8,958;
26513; ITABIRA 5 - 230;;  9,805;;  9,805;  9,775;;;  9,775;
26510; ITABIRA 5 - 500;; 10,402;; 10,402; 10,373;;; 10,373;
345; ITABUNA - 230;;  2,500;;  2,500;  5,351;;;  5,351;
913; ITACAIUNAS - 230;; 10,296;; 10,296; 10,267;;; 10,267;
912; ITACAIUNAS - 500;; 10,979;; 10,979; 10,950;;; 10,950;
213; ITAGIPA - 230;;  6,779;;  6,779;  6,750;;;  6,750;
4292; ITAGUACU - 230;; 11,809;; 11,809; 11,779;;; 11,779;
