GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL ASA BRANCA VII,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASA BRANCA VIII,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASSURUA 4 I,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 4 II,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 4 III,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 4 IV,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 4 V,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 4 VI,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 5 I,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 5 II,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 5 III,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 5 IV,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 5 V,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA 5 VI,0,11.069,11.194,11.032,11.336,11.798,11.855,12.287,12.123,12.14,12.120000000000001,12.100000000000001,12.080000000000002,12.060000000000002,12.040000000000003,12.020000000000003,12.000000000000004,11.980000000000004
EOL ASSURUA II,0,10.918,10.295,10.099,10.352,10.58,10.622,11.008,10.827,10.843,10.823,10.803,10.783000000000001,10.763000000000002,10.743000000000002,10.723000000000003,10.703000000000003,10.683000000000003
EOL ASSURUA III,0,10.918,10.295,10.099,10.352,10.58,10.622,11.008,10.827,10.843,10.823,10.803,10.783000000000001,10.763000000000002,10.743000000000002,10.723000000000003,10.703000000000003,10.683000000000003
EOL ASSURUA IV,0,10.918,10.295,10.099,10.352,10.58,10.622,11.008,10.827,10.843,10.823,10.803,10.783000000000001,10.763000000000002,10.743000000000002,10.723000000000003,10.703000000000003,10.683000000000003
EOL ASSURUA V,0,10.918,10.295,10.099,10.352,10.58,10.622,11.008,10.827,10.843,10.823,10.803,10.783000000000001,10.763000000000002,10.743000000000002,10.723000000000003,10.703000000000003,10.683000000000003
EOL ASSURUA VII,0,10.918,10.295,10.099,10.352,10.58,10.622,11.008,10.827,10.843,10.823,10.803,10.783000000000001,10.763000000000002,10.743000000000002,10.723000000000003,10.703000000000003,10.683000000000003
EOL ATLANTICA I,0,5.5,8.011,8.083,7.929,7.159,6.83,6.761,6.972,6.982,6.962000000000001,6.942000000000001,6.9220000000000015,6.902000000000002,6.882000000000002,6.862000000000003,6.842000000000003,6.822000000000004
EOL ATLANTICA II,0,5.5,8.011,8.083,7.929,7.159,6.83,6.761,6.972,6.982,6.962000000000001,6.942000000000001,6.9220000000000015,6.902000000000002,6.882000000000002,6.862000000000003,6.842000000000003,6.822000000000004
EOL ATLANTICA IV,0,5.5,8.011,8.083,7.929,7.159,6.83,6.761,6.972,6.982,6.962000000000001,6.942000000000001,6.9220000000000015,6.902000000000002,6.882000000000002,6.862000000000003,6.842000000000003,6.822000000000004
EOL ATLANTICA V,0,5.5,8.011,8.083,7.929,7.159,6.83,6.761,6.972,6.982,6.962000000000001,6.942000000000001,6.9220000000000015,6.902000000000002,6.882000000000002,6.862000000000003,6.842000000000003,6.822000000000004
EOL AURA CAETITE 01,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AURA CAETITE 02,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AURA CAETITE 03,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AURA CAETITE 04,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AURA LAGOA DO BARRO 01,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA LAGOA DO BARRO 02,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA LAGOA DO BARRO 03,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA LAGOA DO BARRO 04,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA LAGOA DO BARRO 05,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA LAGOA DO BARRO 06,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA LAGOA DO BARRO 07,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA MANGUEIRA IV,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA VI,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA VII,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA XI,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA XII,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA XIII,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA XV,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MANGUEIRA XVII,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MIRIM II,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MIRIM IV,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MIRIM VI,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA MIRIM VIII,0,6.613,9.096,9.201,9.06,8.541,8.227,8.224,8.433,8.445,8.425,8.405000000000001,8.385000000000002,8.365000000000002,8.345000000000002,8.325000000000003,8.305000000000003,8.285000000000004
EOL AURA QUEIMADA NOVA 01,0,10.859,10.181,10.115,10.343,11.142,11.145,11.59,11.463,11.48,11.46,11.440000000000001,11.420000000000002,11.400000000000002,11.380000000000003,11.360000000000003,11.340000000000003,11.320000000000004
EOL AURA QUEIMADA NOVA 02,0,10.859,10.181,10.115,10.343,11.142,11.145,11.59,11.463,11.48,11.46,11.440000000000001,11.420000000000002,11.400000000000002,11.380000000000003,11.360000000000003,11.340000000000003,11.320000000000004
EOL AURA QUEIMADA NOVA 03,0,10.859,10.181,10.115,10.343,11.326,11.333,11.787,11.662,11.679,11.659,11.639000000000001,11.619000000000002,11.599000000000002,11.579000000000002,11.559000000000003,11.539000000000003,11.519000000000004
EOL AURA TANQUE NOVO 01,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AURA TANQUE NOVO 02,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AURA TANQUE NOVO 03,0,10.456,10.787,10.559,10.907,11.477,11.537,11.96,11.747,11.764,11.744,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003
EOL AVENTURA I,0,10.764,9.842,9.875,10.102,10.921,10.988,11.402,11.279,11.296,11.276,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003
