BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
6631; CHAPADA 2 PI - 230;    5,398;    4,851;;
5305; CHAPADA 3 PI - 230;    5,317;    4,761;;
1089; CHAPADAO - 230;    6,939;    6,775;;
5687; CHAPADINHA II - 69;    7,220;    6,896;;
5685; CHAPADINHA II - 230;    7,213;    6,887;;
10276; CHARQUEADAS 3 - 230;    8,192;    8,879;;
1203; CHARQUEADAS - 69;    8,270;    8,968;;
951; CHARQUEADAS (SE) - 230;    8,270;    8,968;;
615; CHAVANTES - 230;    8,364;    8,515;;
7784; HELIO VALGAS MG - 345;    6,231;    5,810;;
9342; C.I.CURITIBA - 13,8;    8,648;    9,254;;
2368; C.I.CURITIBA - 69;    8,655;    9,263;;
815; C.IND. CURITIBA - 230;    8,648;    9,254;;
1257; C.INDUSTRIAL - 138;    8,355;    9,087;;
1258; C.INDUSTRIAL - 230;    8,350;    9,080;;
9207; C.INDUSTRIAL - 23;    8,350;    9,080;;
4495; CLAUDIA - 500;    6,050;    5,730;;
3922; CIMENTO MARINGA - 138;    9,461;    9,843;;
5751; CAMACARI II - 230;    7,314;    7,144;;
860; C.MOURAO - 138;    8,188;    8,593;;
954; C.MOURAO - 230;    8,192;    8,622;;
958; C.NOVOS - 138;    7,629;    8,196;;
956; CAMPOS NOVOS - 230;    7,570;    8,124;;
955; CAMPOS NOVOS - 525;    7,814;    8,365;;
9513; UTE COCAL - 88;    7,823;    7,900;;
3969; COCAL 2 - 138;    7,427;    7,403;;
789; CODEMI GO- 230;    6,350;    5,887;;
4465; COLIDER - 500;    6,050;    5,730;;
7308; COLINAS--138;    6,019;    5,599;;
7300; COLINAS - 500;    5,914;    5,475;;
9607; COMPERJ - 345;    7,931;    7,761;;
3921; CONCHAS - 88;    8,609;    8,761;;
3805; CONCHAL - 138;    8,208;    8,229;;
3806; CORDEIROPOLIS - 138;    8,158;    8,180;;
5623; COREMAS - 69;    6,004;    5,587;;
5621; SE COREMAS II - 230;    6,004;    5,587;;
3970; CORUMBA - 138;    6,942;    6,674;;
1019; CORUMBA - 138;    8,164;    8,309;;
