NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
50224,L,1,JARDIMPCH006,1000,-56., 8.02, 18, 1,2029,EPE
50225,L,1,MORROGPCH006,1000,-56., 8.73, 18, 1,2029,EPE
50226,L,1,AURA.MEOL023,1000,-57.,89.01, 18, 1,2029,EPE
50227,L,1,INDIC1EOL034,1000,-53.,199.9, 18, 1,2029,EPE
50228,L,1,INDIC2EOL034,1000,-57.,333.2, 18, 1,2029,EPE
50229,L,1,PULO--PCH013,1000,-44., 4.79, 13, 1,2029,EPE
50230,L,1,SENA2-EOL034,1000,-61., 9.29, 18, 1,2029,EPE
50231,L,1,SENA3-EOL034,1000,-61.,11.61, 18, 1,2029,EPE
50232,L,1,SENA4-EOL034,1000,-61.,12.77, 18, 1,2029,EPE
50233,L,1,VARAG-EOL034,1000,-61.,12.38, 18, 1,2029,EPE
50234,L,1,RONCADPCH013,1000,-47., 5.29, 19, 1,2029,EPE
50235,L,1,WFALLEPCH013,1000,-45.,  .88, 19, 1,2029,EPE
50236,L,1,BARRINPCH013,1000,-46., 2.91, 19, 1,2029,EPE
50237,L,1,LAMBARPCH013,1000,-46., 3.53, 19, 1,2029,EPE
50238,L,1,BCLARAPCH013,1000,-61.,  .88, 19, 1,2029,EPE
50239,L,1,PARISOPCH013,1000,-49.,  .88, 19, 1,2029,EPE
50240,L,1,PSERRAPCH013,1000,-50., 3.62, 19, 1,2029,EPE
50241,L,1,BVISTAPCH013,1000,-30.,25.52, 13, 1,2029,EPE
50244,L, ,ABDON2-RS525,1000,-48.,     , 18, 1,2029,EPE
50245,L,1,ENXADRPCH013,1000,-40.,  .88, 13, 1,2029,EPE
50246,L,1,RINCAOPCH013,1000,-56., 8.82, 18, 1,2029,EPE
50247,L,1,CORACAPCH013,1000,-46., 4.06, 19, 1,2029,EPE
50248,L,1,STESARPCH013,1000,-52.,  .88, 19, 1,2029,EPE
50249,L,1,LADOPOPCH013,1000,-44., 8.47, 19, 1,2029,EPE
50250,L, ,LADOPO-SC138,1000,-49.,     , 19, 1,2029,EPE
50251,D, ,POASUL-RS525,1000,-57.,     , 18, 1,2029,EPE
50252,D, ,POASUL-RS230,1000,-60.,     , 18, 1,2029,EPE
50253,D, ,PSPA41-RS230,1000,-60.,     , 18, 1,2029,EPE
50254,D, ,PSPAA2-RS230,1000,-60.,     , 18, 1,2029,EPE
50255,L,1,FESTREPCH013,1000,-29.,25.96, 13, 1,2029,EPE
50256,L,1,RODEIOPCH013,1000,-53., 8.62, 19, 1,2029,EPE
50257,L,1,XANGRIEOL034,1000,-63.,13.63, 18, 1,2029,EPE
50261,L, ,SAUDDE-SC138,1000,-49.,     , 19, 1,2029,EPE
50262,D,1,SAUDDEUHE013,1000,-48.,19.96, 19, 1,2029,EPE
50264,L,1,QUEBRDPCH006,1000,-57.,19.72, 18, 1,2029,EPE
50265,L,1,SGUASSPCH006,1000,-57.,10.76, 18, 1,2029,EPE
50266,L,1,CINVEAPCH006,1000,-57.,16.23, 18, 1,2029,EPE
50267,L,1,RINCSMPCH006,1000,-57., 9.75, 18, 1,2029,EPE
50268,L,1,TIOHUGPCH013,1000,-63., 9.27, 18, 1,2029,EPE
50269,L,1,CHIMARPCH013,1000,-54., 11.5, 18, 1,2029,EPE
50270,L, ,CHIMAR-RS138,1000,-60.,     , 18, 1,2029,EPE
50271,L, ,SAPINH-SC138,1000,-50.,     , 19, 1,2029,EPE
50272,D,1,SAPINHUHE013,1000, 2.9,   0., 19, 1,2029,EPE
50273,L,1,LINONZPCH023,1000,-52., 15.5, 18, 1,2029,EPE
50274,L, ,LINONZ-RS069,1000,-58.,     , 18, 1,2029,EPE
50300,L,1,ASSOMBPCH013,1000,-44.,14.55, 19, 1,2029,EPE
50301,L,1,AGOUROPCH013,1000,-43.,14.99, 19, 1,2029,EPE
50302,L,1,BPINHEPCH013,1000,-44.,12.97, 19, 1,2029,EPE
50303,L,1,PIRATUPCH013,1000,-43.,11.91, 19, 1,2029,EPE
50304,L,1,SAN.ANPCH013,1000,-50., 5.55, 19, 1,2029,EPE
50305,L,1,RALTBRPCH023,1000,-51., 8.96, 19, 1,2029,EPE
50306,L,1,UIBIRAPCH006,1000,-48.,18.48, 19, 1,2029,EPE
50307,L,1,ALTOBEPCH013,1000,-43.,14.52, 19, 1,2029,EPE
50308,L,1,MAROMBPCH023,1000,-52., 1.76, 19, 1,2029,EPE
50309,L,1,UCLA--UTE013,1000,-54.,  6.5, 19, 1,2029,EPE
50310,L,1,ITAP2APCH034,1000,-52., 11.7, 19, 1,2029,EPE
50311,L,1,ADOL3PEOL013,1000,-47.,55.47, 19, 1,2029,EPE
50312,L,1,SGOES-PCH013,1000,-35.,17.64, 19, 1,2029,EPE
50313,L,1,UARVORPCH013,1000,-35.,11.55, 19, 1,2029,EPE
50314,L,1,FERRAZPCH023,1000,-45.,   1., 19, 1,2029,EPE
50315,L,1,RIOFLOPCH013,1000,-31., 8.47, 19, 1,2029,EPE
50316,L,1,FAXINAPCH023,1000,-48.,   1., 19, 1,2029,EPE
50317,L,1,RODEIOPCH006,1000,-37.,12.79, 19, 1,2029,EPE
50318,L,1,SJORGEPCH013,1000,-24., 7.75, 19, 1,2029,EPE
50319,L,1,INDIOSPCH023,1000,-47.,   1., 19, 1,2029,EPE
50320,L,1,STFLORPCH013,1000,-35., 5.91, 19, 1,2029,EPE
50321,L,1,FSERTAPCH013,1000,-36.,14.55, 19, 1,2029,EPE
50322,L,1,STALAUPCH013,1000,-36.,13.49, 19, 1,2029,EPE
50323,L,1,ALTOIRPCH013,1000,-31.,19.58, 19, 1,2029,EPE
50324,L,1,PLANOAPCH013,1000,-37.,14.29, 19, 1,2029,EPE
50325,L,1,UBCHAPPCH013,1000,-41.,13.38, 19, 1,2029,EPE
50326,L,1,ENGANOPCH034,1000,-52.,32.21, 19, 1,2029,EPE
50327,L,1,RUDOLFPCH013,1000,-53., 8.15, 19, 1,2029,EPE
50328,L,1,ADOPOPPCH013,1000,-45.,19.67, 19, 1,2029,EPE
50329,L,1,J.BORGPCH034,1000,-39.,16.76, 19, 1,2029,EPE
50330,L,1,CRLEAOPCH006,1000,-50., 3.15, 19, 1,2029,EPE
50331,L,1,STOANTPCH034,1000,-50., 7.94, 19, 1,2029,EPE
50332,L,1,APARECPCH034,1000,-37., 2.65, 19, 1,2029,EPE
50333,L,1,AALEGRPCH013,1000,-43.,15.35, 19, 1,2029,EPE
50334,L,1,PIRA--PCH013,1000,-43.,18.04, 19, 1,2029,EPE
50335,L,1,JASPE-PCH013,1000,-46.,  4.5, 19, 1,2029,EPE
50336,L,1,MAROM1PCH013,1000,-52., 2.91, 19, 1,2029,EPE
50337,L,1,MAROM2PCH013,1000,-54., 1.59, 19, 1,2029,EPE
50338,L,1,BAGUASPCH013,1000,-44.,  7.5, 19, 1,2029,EPE
50339,L,1,LIRICAPCH013,1000,-47., 7.06, 19, 1,2029,EPE
50340,L,1,G.BCA-PCH023,1000,-25.,43.04, 19, 1,2029,EPE
50341,L,1,ANGELIPCH013,1000,-52.,  22., 19, 1,2029,EPE
50342,L,1,SSEBASPCH023,1000,-66.,   1., 19, 1,2029,EPE
50343,L,1,COQUEIPCH013,1000,-62., 2.78, 19, 1,2029,EPE
50344,L,1,BJARDIEOL013,1000,-57.,40.25, 19, 1,2029,EPE
50351,L, ,ANGELI-SC138,1000,-64.,     , 19, 1,2029,EPE
50352,L, ,SSEBAS-SC069,1000,-67.,     , 19, 1,2029,EPE
50353,L, ,UIBIRA-SC069,1000,-63.,     , 19, 1,2029,EPE
50354,L, ,ALTOBE-SC138,1000,-59.,     , 19, 1,2029,EPE
50355,L, ,UCLA---SC138,1000,-57.,     , 19, 1,2029,EPE
50356,L, ,SGOES--SC138,1000,-52.,     , 19, 1,2029,EPE
50357,L, ,UARVOR-SC069,1000,-48.,     , 19, 1,2029,EPE
50358,L, ,RODEIO-SC069,1000,-56.,     , 19, 1,2029,EPE
50359,L, ,FSERTA-SC069,1000,-52.,     , 19, 1,2029,EPE
50360,L, ,STALAU-SC069,1000,-50.,     , 19, 1,2029,EPE
50361,L, ,ALTOIR-SC069,1000,-48.,     , 19, 1,2029,EPE
50362,L, ,PLANOA-SC069,1000,-50.,     , 19, 1,2029,EPE
50363,L, ,UBCHAP-SC069,1000,-57.,     , 19, 1,2029,EPE
50364,L, ,ITARAR-SC034,1000,-41.,     , 19, 1,2029,EPE
50365,L, ,RUDOLF-SC069,1000,-65.,     , 19, 1,2029,EPE
50366,L, ,ADOPOP-SC138,1000,-57.,     , 19, 1,2029,EPE
50440,L,1,ASERRAPCH006,1000,-59.,19.51, 19, 1,2029,EPE
51001,L, ,RESTIN-RS230,1000,-66.,     , 18, 1,2029,EPE
51002,L, ,DPA12G-RS230,1000,-66.,     , 18, 1,2029,EPE
51003,L, ,DPA12A-RS230,1000,-66.,     , 18, 1,2029,EPE
51004,L, ,PAL12--RS230,1000,-66.,     , 18, 1,2029,EPE
51005,L, ,PAL1---RS230,1000,-66.,     , 18, 1,2029,EPE
51006,L, ,SCR1-5-RS000,1000,-70.,     , 18, 1,2029,EPE
51007,L, ,SCR1-6-RS000,1000,-69.,     , 18, 1,2029,EPE
51008,L, ,SCR1-7-RS000,1000,-69.,     , 18, 1,2029,EPE
51016,D, ,PAL19G-RS230,1000,-61.,     , 18, 1,2029,EPE
51020,L, ,LAJEA3-RS230,1000,-66.,     , 18, 1,2029,EPE
51021,L, ,LAJE3B-RS000,1000,-70.,     , 18, 1,2029,EPE
51022,L, ,LAJE3B-RS013,1000,-70.,     , 18, 1,2029,EPE
51023,L, ,LAJE3--RS000,1000,-70.,     , 18, 1,2029,EPE
51024,L, ,LAJE3--RS013,1000,-70.,     , 18, 1,2029,EPE
51025,D, ,LAJE3C-RS000,1000,-68.,     , 18, 1,2029,EPE
51026,D, ,LAJE3C-RS013,1000,-68.,     , 18, 1,2029,EPE
51027,L, ,CHRQ3A-RS000,1000,-66.,     , 18, 1,2029,EPE
51028,L, ,CHRQ3B-RS000,1000,-66.,     , 18, 1,2029,EPE
51029,L, ,CHRQ3A-RS013,1000,-66.,     , 18, 1,2029,EPE
51030,L,1,IBIRA-EOL034,1000,-63.,10.32, 18, 1,2029,EPE
51031,L,1,CCHA4-EOL034,1000,-64.,  4.3, 18, 1,2029,EPE
51032,L,1,CCHA5-EOL034,1000,-63., 5.16, 18, 1,2029,EPE
51033,L,1,CCHA6-EOL034,1000,-63.,10.32, 18, 1,2029,EPE
51034,L,1,CTRIN-EOL034,1000,-64., 3.44, 18, 1,2029,EPE
51035,L,1,INDI2-EOL034,1000,-60.,12.04, 18, 1,2029,EPE
51036,L, ,CHRQ3B-RS013,1000,-66.,     , 18, 1,2029,EPE
51040,L,1,OSOR2-EOL034,1000,-60.,10.32, 18, 1,2029,EPE
51041,L,1,SANG2-EOL034,1000,-60.,11.18, 18, 1,2029,EPE
51042,L,1,SANG3-EOL034,1000,-60.,10.32, 18, 1,2029,EPE
51043,L,1,OSOR3-EOL034,1000,-60.,11.18, 18, 1,2029,EPE
51044,L,1,INDI3-EOL034,1000,-60., 9.46, 18, 1,2029,EPE
51045,L,1,PONT3BEOL034,1000,-63.,11.01, 18, 1,2029,EPE
51046,D,1,C.V.3-EOL034,1000,-73.,   0., 18, 1,2029,EPE
51047,D,1,C.V.2-EOL034,1000,-73.,   0., 18, 1,2029,EPE
51048,D,1,C.V.--EOL034,1000,-73.,   0., 18, 1,2029,EPE
51049,D,1,GRAN--EOL034,1000,-72.,   0., 18, 1,2029,EPE
51051,L,1,PONT2BEOL034,1000,-64., 4.82, 18, 1,2029,EPE
51052,L,1,PALMA-EOL034,1000,-62., 3.44, 18, 1,2029,EPE
51053,L,1,FROS1-EOL034,1000,-60., 3.44, 18, 1,2029,EPE
51054,L,1,FROS2-EOL013,1000,-61., 6.02, 18, 1,2029,EPE
51055,L,1,FROS3-EOL013,1000,-59.,  8.6, 18, 1,2029,EPE
51060,L,1,OSOR1-EOL034,1000,-59., 21.5, 18, 1,2029,EPE
51061,L,1,SANG1-EOL034,1000,-59., 21.5, 18, 1,2029,EPE
51062,L,1,INDI1-EOL034,1000,-59., 21.5, 18, 1,2029,EPE
51063,L,1,ATLAN-EOL034,1000,-59., 51.6, 18, 1,2029,EPE
51064,L,1,CASSI-EOL034,1000,-64.,27.52, 18, 1,2029,EPE
51065,L, ,QUINTA-RS034,1000,-61.,     , 18, 1,2029,EPE
51066,L,1,SVITP-EOL034,1000,-55.,250.6, 18, 1,2029,EPE
51070,L,1,CAP.I-EOL034,1000,-62.,  4.3, 18, 1,2029,EPE
51071,L,1,COX.S-EOL034,1000,-62., 12.9, 18, 1,2029,EPE
51072,L,1,GALPS-EOL034,1000,-62., 3.44, 18, 1,2029,EPE
51073,L,1,CURUP-EOL034,1000,-60.,10.75, 18, 1,2029,EPE
51074,L,1,F.V.C-EOL034,1000,-59., 9.68, 18, 1,2029,EPE
51075,L,1,POV.N-EOL034,1000,-60., 3.22, 18, 1,2029,EPE
51077,L,1,PONT2AEOL034,1000,-63., 9.29, 18, 1,2029,EPE
51078,D,1,CABV4-EOL034,1000,-73.,   0., 18, 1,2029,EPE
51079,D,1,CABV5-EOL034,1000,-73.,   0., 18, 1,2029,EPE
51080,D,1,GVAR2-EOL034,1000,-73.,   0., 18, 1,2029,EPE
51081,D,1,GVAR3-EOL034,1000,-73.,   0., 18, 1,2029,EPE
51100,L, ,GRVT2A-RS000,1000,-68.,     , 18, 1,2029,EPE
51101,L, ,GRVT2A-RS013,1000,-68.,     , 18, 1,2029,EPE
51102,L, ,GRVT2B-RS000,1000,-68.,     , 18, 1,2029,EPE
51103,L, ,GRVT2B-RS013,1000,-68.,     , 18, 1,2029,EPE
51104,L, ,PAL6T2-RS000,1000,-65.,     , 18, 1,2029,EPE
51105,L, ,PAL6TB-RS013,1000,-65.,     , 18, 1,2029,EPE
51351,L, ,POAFLO-RS069,1000,-70.,     , 18, 1,2029,EPE
51353,L, ,PAL10A-RS013,1000,-70.,     , 18, 1,2029,EPE
51354,L, ,PAL1AA-RS013,1000,-70.,     , 18, 1,2029,EPE
51355,L, ,ALV2---RS069,1000,-70.,     , 18, 1,2029,EPE
51356,L, ,PAL12B-RS013,1000,-69.,     , 18, 1,2029,EPE
51357,L, ,D_AGC--RS069,1000,-70.,     , 18, 1,2029,EPE
51358,L, ,AGC----RS069,1000,-72.,     , 18, 1,2029,EPE
51360,L, ,PAL20--RS069,1000,-70.,     , 18, 1,2029,EPE
51362,L, ,MDEUS--RS069,1000,-71.,     , 18, 1,2029,EPE
51364,L, ,RINCA--RS069,1000,-72.,     , 18, 1,2029,EPE
51366,L, ,ENT874-RS069,1000,-71.,     , 18, 1,2029,EPE
51367,L, ,RESTIN-RS069,1000,-72.,     , 18, 1,2029,EPE
51369,L, ,ZAFFAR-RS069,1000,-70.,     , 18, 1,2029,EPE
51420,L, ,ENT852-RS069,1000,-67.,     , 18, 1,2029,EPE
51421,L, ,APGGUA-RS069,1000,-67.,     , 18, 1,2029,EPE
51438,L, ,PAL7---RS069,1000,-72.,     , 18, 1,2029,EPE
51439,L, ,VIA3---RS023,1000,-65.,     , 18, 1,2029,EPE
51440,L, ,PAL17--RS069,1000,-70.,     , 18, 1,2029,EPE
51444,L, ,PELOT5-RS138,1000,-68.,     , 18, 1,2029,EPE
51455,L, ,PAL6B--RS013,1000,-70.,     , 18, 1,2029,EPE
51456,L, ,D_PMR--RS138,1000,-62.,     , 18, 1,2029,EPE
51457,L, ,CAM3---RS230,1000,-65.,     , 18, 1,2029,EPE
51458,L, ,PALEOL-RS138,1000,-62.,     , 18, 1,2029,EPE
51459,L, ,D1_PMR-RS138,1000,-62.,     , 18, 1,2029,EPE
51461,L, ,CAM3---RS069,1000,-68.,     , 18, 1,2029,EPE
51462,L, ,D2_PMR-RS138,1000,-62.,     , 18, 1,2029,EPE
51478,L, ,ARENA--RS069,1000,-70.,     , 18, 1,2029,EPE
51501,L, ,PET3---RS138,1000,-69.,     , 18, 1,2029,EPE
51504,L, ,ENT706-RS069,1000,-65.,     , 18, 1,2029,EPE
51505,L, ,PIN_A--RS069,1000,-67.,     , 18, 1,2029,EPE
51506,L, ,PIN----RS069,1000,-70.,     , 18, 1,2029,EPE
51508,L, ,OSO1---RS069,1000,-64.,     , 18, 1,2029,EPE
51510,L, ,TRA_A--RS069,1000,-64.,     , 18, 1,2029,EPE
51511,L, ,ENT704-RS069,1000,-65.,     , 18, 1,2029,EPE
51512,L, ,EN704A-RS069,1000,-66.,     , 18, 1,2029,EPE
51513,L, ,ENT812-RS069,1000,-66.,     , 18, 1,2029,EPE
51514,L, ,PET2---RS069,1000,-67.,     , 18, 1,2029,EPE
51515,L, ,TRA----RS069,1000,-67.,     , 18, 1,2029,EPE
51518,L, ,ATS_A--RS069,1000,-64.,     , 18, 1,2029,EPE
51519,L, ,ATS_B--RS069,1000,-64.,     , 18, 1,2029,EPE
51520,L, ,ENT936-RS069,1000,-67.,     , 18, 1,2029,EPE
51521,L, ,ATS----RS069,1000,-67.,     , 18, 1,2029,EPE
51523,L, ,D_ATL2-RS069,1000,-66.,     , 18, 1,2029,EPE
51524,L, ,E_804C-RS069,1000,-66.,     , 18, 1,2029,EPE
51525,L, ,ATL_A--RS069,1000,-66.,     , 18, 1,2029,EPE
51526,L, ,ATL_B--RS069,1000,-66.,     , 18, 1,2029,EPE
51527,L, ,ATL----RS069,1000,-66.,     , 18, 1,2029,EPE
51530,L, ,E_804B-RS069,1000,-66.,     , 18, 1,2029,EPE
51531,L, ,ENT710-RS069,1000,-67.,     , 18, 1,2029,EPE
51532,L, ,CPN----RS069,1000,-67.,     , 18, 1,2029,EPE
51534,L, ,E_870B-RS069,1000,-68.,     , 18, 1,2029,EPE
51535,L, ,E_850B-RS069,1000,-66.,     , 18, 1,2029,EPE
51536,L, ,ASA----RS069,1000,-66.,     , 18, 1,2029,EPE
51538,L, ,E_804A-RS069,1000,-66.,     , 18, 1,2029,EPE
51540,L, ,TAR----RS069,1000,-68.,     , 18, 1,2029,EPE
51542,L, ,E_850A-RS069,1000,-66.,     , 18, 1,2029,EPE
51543,L, ,TOR_A--RS069,1000,-65.,     , 18, 1,2029,EPE
51544,L, ,TOR----RS069,1000,-65.,     , 18, 1,2029,EPE
51548,L, ,DMDEUS-RS069,1000,-71.,     , 18, 1,2029,EPE
51549,L, ,DPALC--RS069,1000,-65.,     , 18, 1,2029,EPE
51550,L, ,IMBE---RS069,1000,-68.,     , 18, 1,2029,EPE
51551,L, ,D2ATL2-RS069,1000,-66.,     , 18, 1,2029,EPE
51555,L, ,CID----RS138,1000,-62.,     , 18, 1,2029,EPE
51584,L, ,IGUATE-RS069,1000,-70.,     , 18, 1,2029,EPE
51585,L, ,HOSCLI-RS069,1000,-70.,     , 18, 1,2029,EPE
51586,L, ,CONCEI-RS069,1000,-70.,     , 18, 1,2029,EPE
51588,L, ,FRAPOR-RS069,1000,-70.,     , 18, 1,2029,EPE
51591,L, ,UFRGS--RS069,1000,-70.,     , 18, 1,2029,EPE
51593,L, ,VIA4---RS069,1000,-74.,     , 18, 1,2029,EPE
51594,L, ,LAMI---RS069,1000,-73.,     , 18, 1,2029,EPE
51595,L, ,GLORIA-RS069,1000,-73.,     , 18, 1,2029,EPE
51596,L, ,FWAY---RS069,1000,-70.,     , 18, 1,2029,EPE
51597,L, ,CAVLH--RS069,1000,-73.,     , 18, 1,2029,EPE
51598,L, ,GUA4---RS069,1000,-67.,     , 18, 1,2029,EPE
51600,L, ,VINHED-RS230,1000,-61.,     , 18, 1,2029,EPE
51601,D, ,PAL4---RS069,1000,-76.,     , 18, 1,2029,EPE
51602,D, ,DRPAL3-RS069,1000,-76.,     , 18, 1,2029,EPE
51603,D, ,POASUL-RS069,1000,-62.,     , 18, 1,2029,EPE
51611,L, ,PAL4SA-RS013,1000,-73.,     , 18, 1,2029,EPE
51612,L, ,PAL4SB-RS013,1000,-73.,     , 18, 1,2029,EPE
51613,L, ,PAL4SC-RS013,1000,-73.,     , 18, 1,2029,EPE
51614,L, ,PAL4SD-RS013,1000,-73.,     , 18, 1,2029,EPE
51615,L, ,PAL4SE-RS013,1000,-73.,     , 18, 1,2029,EPE
51693,L, ,TOR2---RS230,1000,-63.,     , 18, 1,2029,EPE
51698,L, ,TOR2---RS069,1000,-64.,     , 18, 1,2029,EPE
51699,L, ,CAPIVA-RS138,1000,-62.,     , 18, 1,2029,EPE
51701,L, ,DEMEI--RS069,1000,-60.,     , 18, 1,2029,EPE
51702,L, ,PFUND2-RS069,1000,-63.,     , 18, 1,2029,EPE
51703,L, ,VIPAL--RS230,1000,-58.,     , 18, 1,2029,EPE
51704,L, ,CASTER-RS230,1000,-60.,     , 18, 1,2029,EPE
51705,D, ,PASULA-RS000,1000,-60.,     , 18, 1,2029,EPE
51706,D, ,PASULB-RS000,1000,-60.,     , 18, 1,2029,EPE
51707,D, ,PASULA-RS013,1000,-60.,     , 18, 1,2029,EPE
51708,D, ,PASULB-RS013,1000,-60.,     , 18, 1,2029,EPE
51709,D, ,PASULC-RS000,1000,-60.,     , 18, 1,2029,EPE
51710,D, ,PASULC-RS013,1000,-60.,     , 18, 1,2029,EPE
51711,L, ,KLACEL-PR034,1000,-47.,     , 13, 1,2029,EPE
51712,L,1,KLACELUTE013,1000,-44.,182.1, 13, 1,2029,EPE
51713,D,1,PUMA2-UTE013,1000,  0.,   0., 13, 1,2029,EPE
51782,L, ,AFPIRA-RS069,1000,-66.,     , 18, 1,2029,EPE
51785,L, ,AFPIRA-RS034,1000,-67.,     , 18, 1,2029,EPE
51911,L,1,JIRAM2UHE013,1000,  0., 560., 26, 2,2029,EPE
51921,L,1,SANME2UHE013,1000,-.32,   0., 26, 2,2029,EPE
52205,L, ,EQUADO-RR500,1000,53.1,     , 27, 4,2029,EPE
52206,L, ,BVISTA-RR500,1000,56.2,     , 27, 4,2029,EPE
52207,L, ,BVISTA-RR230,1000,54.9,     , 27, 4,2029,EPE
52208,L, ,BVISTA-RR069,1000, 50.,     , 27, 4,2029,EPE
52209,L, ,BVIST1-RR000,1000,49.9,     , 27, 4,2029,EPE
52210,L, ,BVIST2-RR000,1000,49.9,     , 27, 4,2029,EPE
52211,L, ,BVIST3-RR000,1000,49.9,     , 27, 4,2029,EPE
52212,L, ,BVIST1-RR013,1000,49.9,     , 27, 4,2029,EPE
52213,L, ,BVISTACER013,1000,54.9,     , 27, 4,2029,EPE
52214,L, ,BVIST2-RR013,1000,49.9,     , 27, 4,2029,EPE
52215,L, ,BVIST3-RR013,1000,49.9,     , 27, 4,2029,EPE
52216,L, ,BVIST4-RR000,1000,49.9,     , 27, 4,2029,EPE
52217,L, ,BVIST4-RR013,1000,49.9,     , 27, 4,2029,EPE
52242,L, ,BEMQUE-RR500,1000,58.1,     , 27, 4,2029,EPE
52243,D,1,BEMQUEUHE013,1000,62.3, 546., 27, 4,2029,EPE
55001,L,1,DLT7.1EOL034,1000,36.6, 7.56,  7, 4,2029,EPE
55002,L,1,DLT7.2EOL034,1000,36.6, 9.83,  7, 4,2029,EPE
55003,L,1,DLT8.1EOL034,1000,36.6, 9.83,  7, 4,2029,EPE
55004,L, ,DLT6.B-MA034,1000,36.5,     ,  7, 4,2029,EPE
55010,L, ,DELTA6-MA138,1000,34.5,     ,  7, 4,2029,EPE
55011,L, ,DLT6.A-MA034,1000,36.5,     ,  7, 4,2029,EPE
55012,L,1,DLT3.6EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55013,L,1,DLT3.5EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55014,L,1,DLT3.7EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55015,L, ,DLT3.A-MA034,1000,37.6,     ,  7, 4,2029,EPE
55016,L, ,DELTA3-MA138,1000,35.5,     ,  7, 4,2029,EPE
55017,L,1,DLT3.1EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55018,L,1,DLT3.2EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55019,L,1,DLT3.3EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55020,L,1,DLT3.4EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55021,L, ,DLT3.B-MA034,1000,37.6,     ,  7, 4,2029,EPE
55022,L, ,DLT3.C-MA034,1000,37.6,     ,  7, 4,2029,EPE
55024,L, ,SMAIOR-TO013,1000,44.8,     , 22, 2,2029,EPE
55025,L, ,SMAIOR-TO138,1000,39.2,     , 22, 2,2029,EPE
55026,L,1,DLT3.8EOL034,1000,37.7, 7.73,  7, 4,2029,EPE
55027,L,1,DLT5.1EOL034,1000,37.7, 7.56,  7, 4,2029,EPE
55028,L,1,DLT5.2EOL034,1000,36.7, 7.56,  7, 4,2029,EPE
55029,L,1,DLT6.1EOL034,1000,36.7, 8.32,  7, 4,2029,EPE
55030,L,1,DLT6.2EOL034,1000,36.6,  6.8,  7, 4,2029,EPE
55032,L, ,PNEVES-MA138,1000,34.4,     ,  7, 4,2029,EPE
55040,L, ,MVENTO-MA230,1000,29.3,     ,  7, 4,2029,EPE
55041,L, ,MVENTO-MA034,1000,30.1,     ,  7, 4,2029,EPE
55042,L,1,MVEN01EOL034,1000,30.2, 8.06,  7, 4,2029,EPE
55043,L,1,MVEN02EOL034,1000,30.2, 8.06,  7, 4,2029,EPE
55100,L, ,PNEVES-MA500,1000,33.3,     ,  7, 4,2029,EPE
55123,L, ,SERRT1UFV013,1000,53.5,     , 14, 3,2029,EPE
55124,L, ,SERRT2UFV013,1000,53.5,     , 14, 3,2029,EPE
55129,L, ,UFVSIT-PE138,1000,53.5,     , 14, 3,2029,EPE
55150,L,1,PEDSALEOL013,1000,33.6, 5.04, 15, 3,2029,EPE
55151,L, ,PEDSAL-PI138,1000,32.2,     , 15, 3,2029,EPE
55152,L,1,PBARCAEOL034,1000,35.4,  5.6, 15, 3,2029,EPE
55153,L,1,DELTPAEOL034,1000,35.4,  8.4, 15, 3,2029,EPE
55154,L,1,P.SALGEOL034,1000,35.4,  5.6, 15, 3,2029,EPE
55155,L,1,PDELTAEOL034,1000,35.2, 8.62, 15, 3,2029,EPE
55156,L, ,DELTPA-PI034,1000,35.3,     , 15, 3,2029,EPE
55157,L, ,DELTPA-PI138,1000,33.5,     , 15, 3,2029,EPE
55200,L,1,VFORMSEOL034,1000,32.5,  7.7,  3, 3,2029,EPE
55201,L,1,MALHA1EOL034,1000,32.2, 6.47,  3, 3,2029,EPE
55202,L,1,VTIANGEOL034,1000,32.5, 7.77,  3, 3,2029,EPE
55203,L,1,VPRZNHEOL034,1000,32.5, 8.15,  3, 3,2029,EPE
55204,L,1,VTIANREOL034,1000,32.5, 8.15,  3, 3,2029,EPE
55205,L,1,VMORCHEOL034,1000,32.5,  7.7,  3, 3,2029,EPE
55206,L, ,SROSAL-CE034,1000,32.4,     ,  3, 3,2029,EPE
55213,L,1,BVCAC2EOL034,1000,33.4, 7.06,  3, 3,2029,EPE
55214,L,1,BVCAC3EOL034,1000,33.3, 4.12,  3, 3,2029,EPE
55215,L,1,BVCAC4EOL034,1000,33.3, 2.94,  3, 3,2029,EPE
55216,L,1,BVCAC5EOL034,1000,33.4, 6.47,  3, 3,2029,EPE
55217,L,1,BVCAC7EOL034,1000,33.3,  4.7,  3, 3,2029,EPE
55218,L, ,CACIMB-CE034,1000,33.3,     ,  3, 3,2029,EPE
55219,L, ,CACIMB-CE230,1000,31.3,     ,  3, 3,2029,EPE
55220,L,1,TBRAN1EOL034,1000,34.1, 6.16, 15, 3,2029,EPE
55221,L, ,TBRANC-PI138,1000,32.7,     , 15, 3,2029,EPE
55222,L, ,MALHA1-CE069,1000,30.8,     ,  3, 3,2029,EPE
