DE,NOME_DE,PARA,NOME_PARA,CIRC,EST
 7900,RATONE-SC230, 7901,RATONE-SC138, 2, 
 7901,RATONE-SC138, 7900,RATONE-SC230, 2, 
 7900,RATONE-SC230, 7901,RATONE-SC138, 3,D
 7901,RATONE-SC138, 7900,RATONE-SC230, 3,D
 7901,RATONE-SC138, 6074,ILHANO-SC138, 1, 
 6074,ILHANO-SC138, 7901,RATONE-SC138, 1, 
 7903,ITAJA2-SC230, 7731,ITAJAI-SC230, 1, 
 7731,ITAJAI-SC230, 7903,ITAJA2-SC230, 1, 
 7903,ITAJA2-SC230, 7731,ITAJAI-SC230, 2, 
 7731,ITAJAI-SC230, 7903,ITAJA2-SC230, 2, 
 7903,ITAJA2-SC230,47147,ITAJ2A-SC000, 1, 
47147,ITAJ2A-SC000, 7903,ITAJA2-SC230, 1, 
 7903,ITAJA2-SC230,47149,ITAJ2B-SC000, 1, 
47149,ITAJ2B-SC000, 7903,ITAJA2-SC230, 1, 
 7903,ITAJA2-SC230,47151,ITAJ23-SC000, 1,D
47151,ITAJ23-SC000, 7903,ITAJA2-SC230, 1,D
 7904,INDAI2-SC230, 7790,RIODOS-SC230, 1, 
 7790,RIODOS-SC230, 7904,INDAI2-SC230, 1, 
 7904,INDAI2-SC230, 7790,RIODOS-SC230, 2, 
 7790,RIODOS-SC230, 7904,INDAI2-SC230, 2, 
 7904,INDAI2-SC230,47153,INDA2A-SC000, 1, 
47153,INDA2A-SC000, 7904,INDAI2-SC230, 1, 
 7904,INDAI2-SC230,47155,INDA2B-SC000, 1, 
47155,INDA2B-SC000, 7904,INDAI2-SC230, 1, 
 7904,INDAI2-SC230,47157,INDAI3-SC000, 1,D
47157,INDAI3-SC000, 7904,INDAI2-SC230, 1,D
 7905,ILHOT2-SC230,47177,ILHT2A-SC000, 1, 
47177,ILHT2A-SC000, 7905,ILHOT2-SC230, 1, 
 7905,ILHOT2-SC230,47179,ILHT2B-SC000, 1, 
47179,ILHT2B-SC000, 7905,ILHOT2-SC230, 1, 
 7917,CONT---SC230, 7918,ILHA---SC230, 1, 
 7918,ILHA---SC230, 7917,CONT---SC230, 1, 
 7918,ILHA---SC230, 7745,DESTER-SC230, 1, 
 7745,DESTER-SC230, 7918,ILHA---SC230, 1, 
 7921,N.S.RI-RS230, 9020,C.INDU-RS230, 1, 
 9020,C.INDU-RS230, 7921,N.S.RI-RS230, 1, 
 7921,N.S.RI-RS230, 9020,C.INDU-RS230, 2, 
 9020,C.INDU-RS230, 7921,N.S.RI-RS230, 2, 
 7921,N.S.RI-RS230, 9020,C.INDU-RS230, 3, 
 9020,C.INDU-RS230, 7921,N.S.RI-RS230, 3, 
 7921,N.S.RI-RS230, 9165,LAJEAD-RS230, 1, 
 9165,LAJEAD-RS230, 7921,N.S.RI-RS230, 1, 
 7921,N.S.RI-RS230, 9209,PAL9---RS230, 1, 
 9209,PAL9---RS230, 7921,N.S.RI-RS230, 1, 
 7921,N.S.RI-RS230, 9245,POLOPE-RS230, 1, 
 9245,POLOPE-RS230, 7921,N.S.RI-RS230, 1, 
 7921,N.S.RI-RS230, 9276,SCHARL-RS230, 1, 
 9276,SCHARL-RS230, 7921,N.S.RI-RS230, 1, 
 7921,N.S.RI-RS230, 9276,SCHARL-RS230, 2, 
 9276,SCHARL-RS230, 7921,N.S.RI-RS230, 2, 
 7921,N.S.RI-RS230,46944,NSRIT4-RS000, 4, 
46944,NSRIT4-RS000, 7921,N.S.RI-RS230, 4, 
 7921,N.S.RI-RS230,47110,NSRIT1-RS000, 1, 
47110,NSRIT1-RS000, 7921,N.S.RI-RS230, 1, 
 7921,N.S.RI-RS230,47112,NSRIT2-RS000, 2, 
47112,NSRIT2-RS000, 7921,N.S.RI-RS230, 2, 
 7921,N.S.RI-RS230,47114,NSRIT3-RS000, 3, 
47114,NSRIT3-RS000, 7921,N.S.RI-RS230, 3, 
 7921,N.S.RI-RS230,51457,CAM3---RS230, 1, 
51457,CAM3---RS230, 7921,N.S.RI-RS230, 1, 
 7922,S.ANGE-RS230, 9188,MISSOE-RS230, 1, 
 9188,MISSOE-RS230, 7922,S.ANGE-RS230, 1, 
 7922,S.ANGE-RS230, 9265,SANGL2-RS230, 1, 
 9265,SANGL2-RS230, 7922,S.ANGE-RS230, 1, 
 7922,S.ANGE-RS230, 9304,STA.RO-RS230, 1, 
 9304,STA.RO-RS230, 7922,S.ANGE-RS230, 1, 
 7922,S.ANGE-RS230, 9304,STA.RO-RS230, 2, 
 9304,STA.RO-RS230, 7922,S.ANGE-RS230, 2, 
 7922,S.ANGE-RS230,46945,SANGE3-RS000, 1, 
46945,SANGE3-RS000, 7922,S.ANGE-RS230, 1, 
 7922,S.ANGE-RS230,47046,SANGE1-RS000, 1, 
47046,SANGE1-RS000, 7922,S.ANGE-RS230, 1, 
 7922,S.ANGE-RS230,47048,SANGE2-RS000, 2, 
47048,SANGE2-RS000, 7922,S.ANGE-RS230, 2, 
 7923,ATLANT-RS230,47088,ATLAN1-RS000, 1, 
47088,ATLAN1-RS000, 7923,ATLANT-RS230, 1, 
 7923,ATLANT-RS230,47090,ATLAN2-RS000, 2, 
47090,ATLAN2-RS000, 7923,ATLANT-RS230, 2, 
 7923,ATLANT-RS230,47092,ATLAN3-RS000, 3, 
47092,ATLAN3-RS000, 7923,ATLANT-RS230, 3, 
 7924,GRAVT3-RS230, 7923,ATLANT-RS230, 1, 
 7923,ATLANT-RS230, 7924,GRAVT3-RS230, 1, 
 7924,GRAVT3-RS230, 8333,GMOTOR-RS230, 1, 
 8333,GMOTOR-RS230, 7924,GRAVT3-RS230, 1, 
 7924,GRAVT3-RS230, 9095,FIBRAP-RS230, 1, 
 9095,FIBRAP-RS230, 7924,GRAVT3-RS230, 1, 
 7924,GRAVT3-RS230,47102,GRAV3A-RS000, 1, 
47102,GRAV3A-RS000, 7924,GRAVT3-RS230, 1, 
 7924,GRAVT3-RS230,47195,GRAV3B-RS000, 1, 
47195,GRAV3B-RS000, 7924,GRAVT3-RS230, 1, 
 7924,GRAVT3-RS230,47197,GRAV3C-RS000, 1, 
47197,GRAV3C-RS000, 7924,GRAVT3-RS230, 1, 
 7926,CONT1--SC230, 7927,ILHA1--SC230, 1, 
 7927,ILHA1--SC230, 7926,CONT1--SC230, 1, 
 7927,ILHA1--SC230, 7900,RATONE-SC230, 1, 
 7900,RATONE-SC230, 7927,ILHA1--SC230, 1, 
 7928,CONT2--SC230, 7929,ILHA2--SC230, 2, 
 7929,ILHA2--SC230, 7928,CONT2--SC230, 2, 
 7929,ILHA2--SC230, 7900,RATONE-SC230, 2, 
 7900,RATONE-SC230, 7929,ILHA2--SC230, 2, 
 7935,S.JOSE-SC230, 7936,S.JOSE-SC138, 1, 
 7936,S.JOSE-SC138, 7935,S.JOSE-SC230, 1, 
 7935,S.JOSE-SC230,46942,GASPAR-SC230, 1, 
46942,GASPAR-SC230, 7935,S.JOSE-SC230, 1, 
 7936,S.JOSE-SC138, 6083,REPARQ-SC138, 1, 
 6083,REPARQ-SC138, 7936,S.JOSE-SC138, 1, 
 7945,FORQRB-SC069, 6552,ARARAN-SC069, 1, 
 6552,ARARAN-SC069, 7945,FORQRB-SC069, 1, 
 7945,FORQRB-SC069, 6553,ARARLS-SC069, 1, 
 6553,ARARLS-SC069, 7945,FORQRB-SC069, 1, 
 7945,FORQRB-SC069, 6558,CARAVA-SC069, 1, 
 6558,CARAVA-SC069, 7945,FORQRB-SC069, 1, 
 7945,FORQRB-SC069, 6574,FORQUI-SC069, 1, 
 6574,FORQUI-SC069, 7945,FORQRB-SC069, 1, 
 7945,FORQRB-SC069, 6590,ERMO---SC069, 1, 
 6590,ERMO---SC069, 7945,FORQRB-SC069, 1, 
 7945,FORQRB-SC069, 6593,SOMBRI-SC069, 1, 
 6593,SOMBRI-SC069, 7945,FORQRB-SC069, 1, 
 7980,JNVSUL-SC230, 7770,JNORTE-SC230, 1, 
 7770,JNORTE-SC230, 7980,JNVSUL-SC230, 1, 
 7980,JNVSUL-SC230, 7770,JNORTE-SC230, 2, 
 7770,JNORTE-SC230, 7980,JNVSUL-SC230, 2, 
 7980,JNVSUL-SC230, 7794,JOINVI-SC230, 1, 
 7794,JOINVI-SC230, 7980,JNVSUL-SC230, 1, 
 7980,JNVSUL-SC230, 7794,JOINVI-SC230, 2, 
 7794,JOINVI-SC230, 7980,JNVSUL-SC230, 2, 
 7980,JNVSUL-SC230,47127,JVSUL1-SC000, 1, 
47127,JVSUL1-SC000, 7980,JNVSUL-SC230, 1, 
 7980,JNVSUL-SC230,47129,JVSUL2-SC000, 1, 
47129,JVSUL2-SC000, 7980,JNVSUL-SC230, 1, 
 7980,JNVSUL-SC230,47131,JVSUL3-SC000, 1,D
47131,JVSUL3-SC000, 7980,JNVSUL-SC230, 1,D
 7981,JNVSUL-SC138, 6137,JOINSC-SC138, 1, 
 6137,JOINSC-SC138, 7981,JNVSUL-SC138, 1, 
 7981,JNVSUL-SC138, 6137,JOINSC-SC138, 2, 
 6137,JOINSC-SC138, 7981,JNVSUL-SC138, 2, 
 7982,JNVNT2-SC230,47141,JVNO21-SC000, 1, 
47141,JVNO21-SC000, 7982,JNVNT2-SC230, 1, 
 7982,JNVNT2-SC230,47143,JVNO22-SC000, 1, 
47143,JVNO22-SC000, 7982,JNVNT2-SC230, 1, 
 7990,JRGSUL-SC230, 7980,JNVSUL-SC230, 1, 
 7980,JNVSUL-SC230, 7990,JRGSUL-SC230, 1, 
 7990,JRGSUL-SC230, 7980,JNVSUL-SC230, 2, 
 7980,JNVSUL-SC230, 7990,JRGSUL-SC230, 2, 
 7990,JRGSUL-SC230,47133,JRSUL1-SC000, 1, 
47133,JRSUL1-SC000, 7990,JRGSUL-SC230, 1, 
 7990,JRGSUL-SC230,47135,JRSUL2-SC000, 1, 
47135,JRSUL2-SC000, 7990,JRGSUL-SC230, 1, 
 7990,JRGSUL-SC230,47137,JRSUL3-SC000, 1,D
47137,JRSUL3-SC000, 7990,JRGSUL-SC230, 1,D
 7991,JRGSUL-SC138, 6120,JARAGU-SC138, 1, 
 6120,JARAGU-SC138, 7991,JRGSUL-SC138, 1, 
 8012,VINHED-RS069, 8017,Y2-BGC-RS069, 1, 
 8017,Y2-BGC-RS069, 8012,VINHED-RS069, 1, 
 8012,VINHED-RS069, 8020,Y2-YTH-RS069, 1, 
 8020,Y2-YTH-RS069, 8012,VINHED-RS069, 1, 
 8012,VINHED-RS069,48384,Y1-GAR-RS069, 1, 
48384,Y1-GAR-RS069, 8012,VINHED-RS069, 1, 
 8015,TRAMO2-RS069, 8344,AFELIZ-RS069, 1, 
 8344,AFELIZ-RS069, 8015,TRAMO2-RS069, 1, 
 8016,Y1-BGC-RS069, 8012,VINHED-RS069, 1, 
 8012,VINHED-RS069, 8016,Y1-BGC-RS069, 1, 
 8016,Y1-BGC-RS069, 8013,BGONC3-RS069, 1, 
 8013,BGONC3-RS069, 8016,Y1-BGC-RS069, 1, 
 8016,Y1-BGC-RS069, 8018,BGONC1-RS069, 1, 
 8018,BGONC1-RS069, 8016,Y1-BGC-RS069, 1, 
 8017,Y2-BGC-RS069, 8013,BGONC3-RS069, 1, 
 8013,BGONC3-RS069, 8017,Y2-BGC-RS069, 1, 
 8019,Y1-YTH-RS069, 8021,BGONC2-RS069, 1, 
 8021,BGONC2-RS069, 8019,Y1-YTH-RS069, 1, 
 8019,Y1-YTH-RS069, 8022,TODESC-RS069, 1, 
 8022,TODESC-RS069, 8019,Y1-YTH-RS069, 1, 
 8020,Y2-YTH-RS069, 8021,BGONC2-RS069, 1, 
 8021,BGONC2-RS069, 8020,Y2-YTH-RS069, 1, 
 8020,Y2-YTH-RS069, 8022,TODESC-RS069, 1,D
 8022,TODESC-RS069, 8020,Y2-YTH-RS069, 1,D
 8026,TRAMO3-RS069, 8025,CBARBO-RS069, 1,D
 8025,CBARBO-RS069, 8026,TRAMO3-RS069, 1,D
 8039,CAXIA4-RS069, 8056,DRMST--RS069, 1, 
 8056,DRMST--RS069, 8039,CAXIA4-RS069, 1, 
 8050,MONJO--RS138, 8300,PFUNDO-RS138, 1, 
 8300,PFUNDO-RS138, 8050,MONJO--RS138, 1, 
 8050,MONJO--RS138, 8300,PFUNDO-RS138, 2, 
 8300,PFUNDO-RS138, 8050,MONJO--RS138, 2, 
 8050,MONJO--RS138, 8750,MONJO-UHE013, 1,L
 8750,MONJO-UHE013, 8050,MONJO--RS138, 1,L
 8056,DRMST--RS069, 8055,MPLTOM-RS069, 1, 
 8055,MPLTOM-RS069, 8056,DRMST--RS069, 1, 
 8056,DRMST--RS069, 8057,SMARCO-RS069, 1, 
 8057,SMARCO-RS069, 8056,DRMST--RS069, 1, 
 8057,SMARCO-RS069, 8743,PALANQPCH013, 1,L
 8743,PALANQPCH013, 8057,SMARCO-RS069, 1,L
 8058,GARIBA-RS069, 8025,CBARBO-RS069, 1, 
 8025,CBARBO-RS069, 8058,GARIBA-RS069, 1, 
 8058,GARIBA-RS069, 8025,CBARBO-RS069, 2, 
 8025,CBARBO-RS069, 8058,GARIBA-RS069, 2, 
 8058,GARIBA-RS069,48384,Y1-GAR-RS069, 1,D
48384,Y1-GAR-RS069, 8058,GARIBA-RS069, 1,D
 8059,CAXIA2-RS069, 8039,CAXIA4-RS069, 1,D
 8039,CAXIA4-RS069, 8059,CAXIA2-RS069, 1,D
 8059,CAXIA2-RS069, 8053,CAXI2--RS013, 1, 
 8053,CAXI2--RS013, 8059,CAXIA2-RS069, 1, 
 8059,CAXIA2-RS069, 8054,FCUNHA-RS069, 1, 
 8054,FCUNHA-RS069, 8059,CAXIA2-RS069, 1, 
 8059,CAXIA2-RS069, 8063,RANDON-RS069, 1, 
 8063,RANDON-RS069, 8059,CAXIA2-RS069, 1, 
 8060,CAXIA5-RS069, 8059,CAXIA2-RS069, 1, 
 8059,CAXIA2-RS069, 8060,CAXIA5-RS069, 1, 
 8061,FARROU-RS069, 8015,TRAMO2-RS069, 1, 
 8015,TRAMO2-RS069, 8061,FARROU-RS069, 1, 
 8061,FARROU-RS069,46904,FARRO2-RS000, 2, 
46904,FARRO2-RS000, 8061,FARROU-RS069, 2, 
 8061,FARROU-RS069,48382,Y1-FAB-RS069, 1, 
48382,Y1-FAB-RS069, 8061,FARROU-RS069, 1, 
 8061,FARROU-RS069,48383,Y2-FAB-RS069, 1, 
48383,Y2-FAB-RS069, 8061,FARROU-RS069, 1, 
 8063,RANDON-RS069, 8064,EBERLE-RS069, 1, 
 8064,EBERLE-RS069, 8063,RANDON-RS069, 1, 
 8064,EBERLE-RS069, 8045,CAXIA3-RS069, 1,D
 8045,CAXIA3-RS069, 8064,EBERLE-RS069, 1,D
 8066,CAXIA6-RS069, 8039,CAXIA4-RS069, 1, 
 8039,CAXIA4-RS069, 8066,CAXIA6-RS069, 1, 
 8066,CAXIA6-RS069, 8045,CAXIA3-RS069, 1, 
 8045,CAXIA3-RS069, 8066,CAXIA6-RS069, 1, 
 8085,INTERL-RS069, 8086,CACADO-RS069, 1, 
 8086,CACADO-RS069, 8085,INTERL-RS069, 1, 
 8085,INTERL-RS069, 8087,LEMILI-RS069, 1, 
 8087,LEMILI-RS069, 8085,INTERL-RS069, 1, 
 8086,CACADO-RS069, 8186,CACADOPCH013, 1,L
 8186,CACADOPCH013, 8086,CACADO-RS069, 1,L
 8087,LEMILI-RS069, 8088,COTIPO-RS069, 1, 
 8088,COTIPO-RS069, 8087,LEMILI-RS069, 1, 
 8087,LEMILI-RS069, 8187,LEMILIPCH013, 1,L
 8187,LEMILIPCH013, 8087,LEMILI-RS069, 1,L
 8088,COTIPO-RS069, 8188,COTIPOPCH013, 1,L
 8188,COTIPOPCH013, 8088,COTIPO-RS069, 1,L
 8089,DA-ILH-RS069, 8091,JARARA-RS069, 1, 
 8091,JARARA-RS069, 8089,DA-ILH-RS069, 1, 
 8089,DA-ILH-RS069, 8189,DA-ILHPCH013, 1,L
 8189,DA-ILHPCH013, 8089,DA-ILH-RS069, 1,L
 8091,JARARA-RS069, 8191,JARARAPCH013, 1,L
 8191,JARARAPCH013, 8091,JARARA-RS069, 1,L
 8100,GRAV2R-RS069, 8102,CACHEB-RS069, 1, 
 8102,CACHEB-RS069, 8100,GRAV2R-RS069, 1, 
 8100,GRAV2R-RS069, 8102,CACHEB-RS069, 2, 
 8102,CACHEB-RS069, 8100,GRAV2R-RS069, 2, 
 8101,GRAV2A-RS023,51100,GRVT2A-RS000, 1, 
51100,GRVT2A-RS000, 8101,GRAV2A-RS023, 1, 
 8102,CACHEB-RS069, 8103,MUNDIA-RS069, 1, 
 8103,MUNDIA-RS069, 8102,CACHEB-RS069, 1, 
 8102,CACHEB-RS069, 8108,DR.ALB-RS069, 1, 
 8108,DR.ALB-RS069, 8102,CACHEB-RS069, 1, 
 8103,MUNDIA-RS069, 8104,GRAVT1-RS069, 1,D
 8104,GRAVT1-RS069, 8103,MUNDIA-RS069, 1,D
 8104,GRAVT1-RS069, 8111,ICOTRO-RS069, 1, 
 8111,ICOTRO-RS069, 8104,GRAVT1-RS069, 1, 
 8104,GRAVT1-RS069, 8122,DER2-P-RS069, 1, 
 8122,DER2-P-RS069, 8104,GRAVT1-RS069, 1, 
 8108,DR.ALB-RS069, 8104,GRAVT1-RS069, 1,D
 8104,GRAVT1-RS069, 8108,DR.ALB-RS069, 1,D
 8108,DR.ALB-RS069, 8110,ALBARU-RS069, 1, 
 8110,ALBARU-RS069, 8108,DR.ALB-RS069, 1, 
 8138,CACHO1-RS138, 8109,CACHOE-RS023, 1, 
 8109,CACHOE-RS023, 8138,CACHO1-RS138, 1, 
 8110,ALBARU-RS069, 8107,FITESA-RS069, 1, 
 8107,FITESA-RS069, 8110,ALBARU-RS069, 1, 
 8111,ICOTRO-RS069, 8198,DER1-P-RS069, 1, 
 8198,DER1-P-RS069, 8111,ICOTRO-RS069, 1, 
 8120,CANAS2-RS138, 8354,CANAS2-RS069, 1, 
 8354,CANAS2-RS069, 8120,CANAS2-RS138, 1, 
 8122,DER2-P-RS069, 8105,PIRELL-RS069, 1,D
 8105,PIRELL-RS069, 8122,DER2-P-RS069, 1,D
 8130,LGRAND-RS138, 8319,VACARI-RS138, 1, 
 8319,VACARI-RS138, 8130,LGRAND-RS138, 1, 
 8130,LGRAND-RS138, 8742,CAZFERPCH013, 1,L
 8742,CAZFERPCH013, 8130,LGRAND-RS138, 1,L
 8134,TCOROA-RS138, 8133,SCHIN--RS138, 1, 
 8133,SCHIN--RS138, 8134,TCOROA-RS138, 1, 
 8134,TCOROA-RS138,48370,TAQUAR-RS138, 1, 
48370,TAQUAR-RS138, 8134,TCOROA-RS138, 1, 
 8135,NPETR2-RS230, 8143,NPETR2-RS069, 1, 
 8143,NPETR2-RS069, 8135,NPETR2-RS230, 1, 
 8135,NPETR2-RS230, 8143,NPETR2-RS069, 2, 
 8143,NPETR2-RS069, 8135,NPETR2-RS230, 2, 
 8135,NPETR2-RS230, 8143,NPETR2-RS069, 3,D
 8143,NPETR2-RS069, 8135,NPETR2-RS230, 3,D
 8135,NPETR2-RS230, 9314,TAQUAR-RS230, 1, 
 9314,TAQUAR-RS230, 8135,NPETR2-RS230, 1, 
 8136,PAROBE-RS138,48370,TAQUAR-RS138, 1, 
48370,TAQUAR-RS138, 8136,PAROBE-RS138, 1, 
 8138,CACHO1-RS138, 8112,CAC1-4-RS023, 4, 
 8112,CAC1-4-RS023, 8138,CACHO1-RS138, 4, 
 8138,CACHO1-RS138, 9078,CCORIB-RS000, 2, 
 9078,CCORIB-RS000, 8138,CACHO1-RS138, 2, 
 8138,CACHO1-RS138, 9079,CCORIA-RS000, 1, 
 9079,CCORIA-RS000, 8138,CACHO1-RS138, 1, 
 8139,CACHO3-RS138, 7452,Y-SPC--RS138, 1, 
 7452,Y-SPC--RS138, 8139,CACHO3-RS138, 1, 
 8139,CACHO3-RS138, 7545,CANOA3-RS138, 1, 
 7545,CANOA3-RS138, 8139,CACHO3-RS138, 1, 
 8139,CACHO3-RS138, 8138,CACHO1-RS138, 1, 
 8138,CACHO1-RS138, 8139,CACHO3-RS138, 1, 
 8139,CACHO3-RS138, 8138,CACHO1-RS138, 2, 
 8138,CACHO1-RS138, 8139,CACHO3-RS138, 2, 
 8139,CACHO3-RS138,46560,ESTEI2-RS138, 1, 
46560,ESTEI2-RS138, 8139,CACHO3-RS138, 1, 
 8139,CACHO3-RS138,46560,ESTEI2-RS138, 2, 
46560,ESTEI2-RS138, 8139,CACHO3-RS138, 2, 
 8139,CACHO3-RS138,48370,TAQUAR-RS138, 1, 
48370,TAQUAR-RS138, 8139,CACHO3-RS138, 1, 
 8143,NPETR2-RS069, 8355,NPETR1-RS069, 1, 
 8355,NPETR1-RS069, 8143,NPETR2-RS069, 1, 
 8143,NPETR2-RS069,48558,GRAMD2-RS069, 1, 
48558,GRAMD2-RS069, 8143,NPETR2-RS069, 1, 
 8180,NPRATA-RS069, 8085,INTERL-RS069, 1, 
 8085,INTERL-RS069, 8180,NPRATA-RS069, 1, 
 8180,NPRATA-RS069, 8089,DA-ILH-RS069, 1, 
 8089,DA-ILH-RS069, 8180,NPRATA-RS069, 1, 
 8180,NPRATA-RS069, 8325,GUAPOR-RS069, 1,D
 8325,GUAPOR-RS069, 8180,NPRATA-RS069, 1,D
 8197,GRAVT3-RS069, 8106,GLORIN-RS069, 1, 
 8106,GLORIN-RS069, 8197,GRAVT3-RS069, 1, 
 8197,GRAVT3-RS069, 8122,DER2-P-RS069, 1, 
 8122,DER2-P-RS069, 8197,GRAVT3-RS069, 1, 
 8197,GRAVT3-RS069,47102,GRAV3A-RS000, 1, 
47102,GRAV3A-RS000, 8197,GRAVT3-RS069, 1, 
 8197,GRAVT3-RS069,48385,GRAVT4-RS069, 1, 
48385,GRAVT4-RS069, 8197,GRAVT3-RS069, 1, 
 8198,DER1-P-RS069, 8105,PIRELL-RS069, 1, 
 8105,PIRELL-RS069, 8198,DER1-P-RS069, 1, 
 8200,GUARIT-RS069, 8256,PCHS-G-RS069, 1, 
 8256,PCHS-G-RS069, 8200,GUARIT-RS069, 1, 
 8200,GUARIT-RS069, 8348,PALMEI-RS069, 1, 
 8348,PALMEI-RS069, 8200,GUARIT-RS069, 1, 
 8201,GRAV2B-RS023,51102,GRVT2B-RS000, 1, 
51102,GRVT2B-RS000, 8201,GRAV2B-RS023, 1, 
 8220,F.CHAP-SC138, 6430,CHAPE2-SC138, 1, 
 6430,CHAPE2-SC138, 8220,F.CHAP-SC138, 1, 
 8220,F.CHAP-SC138, 8352,PLANAL-RS138, 1, 
 8352,PLANAL-RS138, 8220,F.CHAP-SC138, 1, 
 8220,F.CHAP-SC138,46977,FCHAP4-SC000, 4, 
46977,FCHAP4-SC000, 8220,F.CHAP-SC138, 4, 
 8220,F.CHAP-SC138,47118,FCHAP1-SC000, 1, 
47118,FCHAP1-SC000, 8220,F.CHAP-SC138, 1, 
 8220,F.CHAP-SC138,47124,FCHAP2-SC000, 2, 
47124,FCHAP2-SC000, 8220,F.CHAP-SC138, 2, 
 8220,F.CHAP-SC138,47125,FCHAP3-SC000, 3, 
47125,FCHAP3-SC000, 8220,F.CHAP-SC138, 3, 
 8224,CLARGO-RS069,48561,SROSA4-RS069, 1, 
48561,SROSA4-RS069, 8224,CLARGO-RS069, 1, 
 8256,PCHS-G-RS069, 8156,PCHS-GPCH013, 1,L
 8156,PCHS-GPCH013, 8256,PCHS-G-RS069, 1,L
 8260,SANGL2-RS069, 8261,SANGL2-RS023, 1, 
 8261,SANGL2-RS023, 8260,SANGL2-RS069, 1, 
 8260,SANGL2-RS069, 8262,SANG2B-RS023, 1, 
 8262,SANG2B-RS023, 8260,SANGL2-RS069, 1, 
 8260,SANGL2-RS069, 8335,SANGL1-RS069, 1, 
 8335,SANGL1-RS069, 8260,SANGL2-RS069, 1, 
 8280,TAPERA-RS069, 8337,CARAZ1-RS069, 1,D
 8337,CARAZ1-RS069, 8280,TAPERA-RS069, 1,D
 8280,TAPERA-RS069, 8337,CARAZ1-RS069, 2, 
 8337,CARAZ1-RS069, 8280,TAPERA-RS069, 2, 
 8280,TAPERA-RS069,46936,TAPER3-RS000, 3, 
46936,TAPER3-RS000, 8280,TAPERA-RS069, 3, 
 8280,TAPERA-RS069,47058,TAPER1-RS000, 1, 
47058,TAPER1-RS000, 8280,TAPERA-RS069, 1, 
 8280,TAPERA-RS069,47060,TAPER2-RS000, 2, 
47060,TAPER2-RS000, 8280,TAPERA-RS069, 2, 
 8280,TAPERA-RS069,48352,COLTIH-RS069, 1, 
48352,COLTIH-RS069, 8280,TAPERA-RS069, 1, 
 8285,SROSA--RS069,48561,SROSA4-RS069, 1, 
48561,SROSA4-RS069, 8285,SROSA--RS069, 1, 
 8289,SMARTA-RS034, 8288,USISMTPCH013, 1,L
 8288,USISMTPCH013, 8289,SMARTA-RS034, 1,L
 8290,SMARTA-RS138, 8289,SMARTA-RS034, 1, 
 8289,SMARTA-RS034, 8290,SMARTA-RS138, 1, 
 8290,SMARTA-RS138, 8291,PFUND1-RS138, 1, 
 8291,PFUND1-RS138, 8290,SMARTA-RS138, 1, 
 8291,PFUND1-RS138, 8318,LVERM1-RS138, 1,D
 8318,LVERM1-RS138, 8291,PFUND1-RS138, 1,D
 8292,SMARTA-RS069, 8293,PFUND3-RS069, 1, 
 8293,PFUND3-RS069, 8292,SMARTA-RS069, 1, 
 8292,SMARTA-RS069, 8293,PFUND3-RS069, 2, 
 8293,PFUND3-RS069, 8292,SMARTA-RS069, 2, 
 8292,SMARTA-RS069, 9322,DR-CAR-RS069, 1, 
 9322,DR-CAR-RS069, 8292,SMARTA-RS069, 1, 
 8292,SMARTA-RS069,51702,PFUND2-RS069, 1, 
51702,PFUND2-RS069, 8292,SMARTA-RS069, 1, 
 8289,SMARTA-RS034, 8294,CAPIGUPCH013, 1,L
 8294,CAPIGUPCH013, 8289,SMARTA-RS034, 1,L
 8300,PFUNDO-RS138, 8301,ERECH1-RS138, 1, 
 8301,ERECH1-RS138, 8300,PFUNDO-RS138, 1, 
 8300,PFUNDO-RS138,47040,PFUND1-RS000, 1, 
47040,PFUND1-RS000, 8300,PFUNDO-RS138, 1, 
 8300,PFUNDO-RS138,47042,PFUND2-RS000, 2, 
47042,PFUND2-RS000, 8300,PFUNDO-RS138, 2, 
 8301,ERECH1-RS138, 8320,ERECH2-RS138, 1,D
 8320,ERECH2-RS138, 8301,ERECH1-RS138, 1,D
 8317,SERAFI-RS138, 8326,GUAPOR-RS138, 1, 
 8326,GUAPOR-RS138, 8317,SERAFI-RS138, 1, 
 8319,VACARI-RS138, 8733,STACARPCH013, 1,L
 8733,STACARPCH013, 8319,VACARI-RS138, 1,L
 8319,VACARI-RS138,50224,JARDIMPCH006, 1,L
50224,JARDIMPCH006, 8319,VACARI-RS138, 1,L
 8319,VACARI-RS138,50225,MORROGPCH006, 1,L
50225,MORROGPCH006, 8319,VACARI-RS138, 1,L
 8320,ERECH2-RS138, 8346,PFI---PCH013, 1,L
 8346,PFI---PCH013, 8320,ERECH2-RS138, 1,L
 8321,VMARIA-RS230, 8328,VMARIA-RS138, 1, 
 8328,VMARIA-RS138, 8321,VMARIA-RS230, 1, 
 8321,VMARIA-RS230, 8328,VMARIA-RS138, 2, 
 8328,VMARIA-RS138, 8321,VMARIA-RS230, 2, 
 8321,VMARIA-RS230, 9195,N.PRAT-RS230, 1, 
 9195,N.PRAT-RS230, 8321,VMARIA-RS230, 1, 
 8321,VMARIA-RS230, 9195,N.PRAT-RS230, 2, 
 9195,N.PRAT-RS230, 8321,VMARIA-RS230, 2, 
 8322,TAPEJA-RS138, 8320,ERECH2-RS138, 1, 
 8320,ERECH2-RS138, 8322,TAPEJA-RS138, 1, 
